x,y,sim
0,94,0.22471098601818085
0,95,0.2897952198982239
0,96,0.1307014524936676
0,97,0.19796021282672882
0,98,0.2526843249797821
0,99,0.16681258380413055
0,100,0.24837850034236908
0,101,0.2521094083786011
0,102,0.1401342898607254
0,103,0.18801894783973694
0,104,0.5080176591873169
0,105,0.25140830874443054
0,106,0.16836205124855042
0,107,0.17176243662834167
0,108,0.20611761510372162
0,109,0.24079978466033936
0,110,0.2775871455669403
0,111,0.34591978788375854
0,112,0.1979168951511383
0,113,0.15159890055656433
0,114,0.19766780734062195
0,115,0.5480713248252869
0,116,0.37650012969970703
0,117,0.18863625824451447
0,118,0.2052813470363617
0,119,0.1456422209739685
0,120,0.14647085964679718
0,121,0.1976502537727356
0,122,0.12866076827049255
0,123,0.21767854690551758
0,124,0.15311282873153687
0,125,0.17199257016181946
0,126,0.26664236187934875
0,127,0.26801782846450806
0,128,0.38512977957725525
0,129,0.1861683875322342
0,130,0.1766793131828308
0,131,0.225823312997818
0,132,0.46457144618034363
0,133,0.1947452872991562
0,134,0.5592281818389893
0,135,0.36175793409347534
0,136,0.1772719919681549
0,137,0.2732559144496918
0,138,0.15367929637432098
0,139,0.20074301958084106
0,140,0.2003055363893509
0,141,0.15243197977542877
0,142,0.2012144923210144
0,143,0.17943695187568665
0,144,0.16026170551776886
0,145,0.2593713700771332
0,146,0.3203922212123871
0,147,0.16333913803100586
0,148,0.12652087211608887
0,149,0.18157190084457397
0,150,0.15809957683086395
0,151,0.15458431839942932
0,152,0.24361108243465424
0,153,0.16087014973163605
0,154,0.11730047315359116
0,155,0.1100747361779213
0,156,0.14669814705848694
0,157,0.09429450333118439
0,158,0.08359262347221375
0,159,0.23028603196144104
0,160,0.1449718475341797
0,161,0.1558508425951004
0,162,0.17190870642662048
0,163,0.1403864324092865
0,164,0.12665539979934692
0,165,0.08567763864994049
0,166,0.1827857345342636
0,167,0.11226634681224823
0,168,0.22099047899246216
0,169,0.14347441494464874
0,170,0.18316665291786194
0,171,0.1558733880519867
0,172,0.21465718746185303
0,173,0.23693665862083435
0,174,0.23756344616413116
0,175,0.1917278915643692
0,176,0.45104506611824036
0,177,0.28578004240989685
0,178,0.16025786101818085
0,179,0.22781166434288025
0,180,0.2191249579191208
0,181,0.15423934161663055
0,182,0.1423419862985611
0,183,0.15221208333969116
0,184,0.31509748101234436
0,185,0.17645931243896484
0,186,0.1731063276529312
0,187,0.41228052973747253
0,188,0.24654826521873474
0,189,0.15240478515625
0,190,0.30253949761390686
0,191,0.2070395052433014
0,192,0.20061904191970825
0,193,0.14872953295707703
0,194,0.15819433331489563
0,195,0.20620182156562805
0,196,0.20572148263454437
0,197,0.16479162871837616
0,198,0.16956546902656555
0,199,0.14067602157592773
0,200,0.18201948702335358
0,201,0.21114526689052582
0,202,0.15309523046016693
0,203,0.24679060280323029
0,204,0.1667098104953766
0,205,0.19009175896644592
0,206,0.1647394895553589
0,207,0.17932303249835968
0,208,0.137135311961174
0,209,0.12298016250133514
0,210,0.2341674417257309
0,211,0.2708166837692261
0,212,0.17632076144218445
0,213,0.18546944856643677
0,214,0.15354283154010773
0,215,0.15865573287010193
1,0,0.873304009437561
1,1,1.0000001192092896
1,2,0.7541711330413818
1,3,0.4542161524295807
1,4,0.941358208656311
1,5,0.6487725973129272
1,6,0.5563210844993591
1,7,0.4020425081253052
1,8,0.601682186126709
1,9,0.561725378036499
1,10,0.4992125928401947
1,11,0.5427151918411255
1,12,0.5111761689186096
1,13,0.4523877799510956
1,14,0.18511289358139038
1,15,0.24853943288326263
1,16,0.16706624627113342
1,17,0.21361622214317322
1,18,0.9111427068710327
1,19,0.49156561493873596
1,20,0.2951401174068451
1,21,0.22086799144744873
1,22,0.3718597888946533
1,23,0.2681998908519745
1,24,0.3121226131916046
1,25,0.18915873765945435
1,26,0.22500218451023102
1,27,0.4647167921066284
1,28,0.5417914390563965
1,29,0.4223465919494629
1,30,0.3533434271812439
1,31,0.16484147310256958
1,32,0.2782552242279053
1,33,0.3459140956401825
1,34,0.2209375947713852
1,35,0.14236190915107727
1,36,0.15841931104660034
1,37,0.40447598695755005
1,38,0.26931798458099365
1,39,0.23722684383392334
1,40,0.1889413446187973
1,41,0.4894334077835083
1,42,0.09401259571313858
1,43,0.129721537232399
1,44,0.3217182457447052
1,45,0.3109622001647949
1,46,0.3007487654685974
1,47,0.20073385536670685
1,48,0.15817171335220337
1,49,0.1765732616186142
1,50,0.23119446635246277
1,51,0.22651159763336182
1,52,0.2912558317184448
1,53,0.28489047288894653
1,54,0.13665048778057098
1,55,0.13683690130710602
1,56,0.6629543900489807
1,57,0.368686705827713
1,58,0.7765631675720215
1,59,0.1554921716451645
1,60,0.3005775213241577
1,61,0.28059038519859314
1,62,0.3316652774810791
1,63,0.2957008183002472
1,64,0.25310003757476807
1,65,0.1852061003446579
1,66,0.2383599877357483
1,67,0.12956199049949646
1,68,0.37111520767211914
1,69,0.18110741674900055
1,70,0.11668127030134201
1,71,0.5146611332893372
1,72,0.331613153219223
1,73,0.187794029712677
1,74,0.14976122975349426
1,75,0.2838952839374542
1,76,0.17277072370052338
1,77,0.16909344494342804
1,78,0.12371918559074402
1,79,0.20944781601428986
1,80,0.15988239645957947
1,81,0.18837079405784607
1,82,0.1694680005311966
1,83,0.12944653630256653
1,84,0.18529579043388367
1,85,0.14616568386554718
1,86,0.23227490484714508
1,87,0.32622748613357544
1,88,0.1207558661699295
1,89,0.19988571107387543
1,90,0.46385473012924194
1,91,0.1831599622964859
1,92,0.22151121497154236
1,93,0.25518226623535156
1,94,0.15009109675884247
1,95,0.1701456904411316
1,96,0.1294262409210205
1,97,0.21033677458763123
1,98,0.21063297986984253
1,99,0.09145677089691162
1,100,0.20698609948158264
1,101,0.23245005309581757
1,102,0.1202116385102272
1,103,0.1834588199853897
1,104,0.6074953675270081
1,105,0.3100011646747589
1,106,0.2045302391052246
1,107,0.20567670464515686
1,108,0.2496127486228943
1,109,0.27387258410453796
1,110,0.32669031620025635
1,111,0.3648993670940399
1,112,0.22838890552520752
1,113,0.18580642342567444
1,114,0.22877579927444458
1,115,0.6366983652114868
1,116,0.4413333237171173
1,117,0.23209650814533234
1,118,0.23391403257846832
1,119,0.1674548238515854
1,120,0.18273529410362244
1,121,0.22643207013607025
1,122,0.138778954744339
1,123,0.25057095289230347
1,124,0.1804485321044922
1,125,0.20057876408100128
1,126,0.18621908128261566
1,127,0.166138157248497
1,128,0.30522018671035767
1,129,0.15636670589447021
1,130,0.09683805704116821
1,131,0.14551293849945068
1,132,0.3682229816913605
1,133,0.19677312672138214
1,134,0.42056983709335327
1,135,0.2310296893119812
1,136,0.14468279480934143
1,137,0.14737960696220398
1,138,0.12539713084697723
1,139,0.14861710369586945
1,140,0.18148016929626465
1,141,0.13768140971660614
1,142,0.1521228551864624
1,143,0.12547695636749268
1,144,0.15363581478595734
1,145,0.23657512664794922
1,146,0.3853406012058258
1,147,0.2184518724679947
1,148,0.15869233012199402
1,149,0.1559097170829773
1,150,0.14878346025943756
1,151,0.12288352102041245
1,152,0.15685902535915375
1,153,0.1405097395181656
1,154,0.11143331229686737
1,155,0.07284601032733917
1,156,0.1479577124118805
1,157,0.07975844293832779
1,158,0.06385137140750885
1,159,0.27956151962280273
1,160,0.16884315013885498
1,161,0.18602117896080017
1,162,0.2063399851322174
1,163,0.1574535220861435
1,164,0.15611883997917175
1,165,0.11896920204162598
1,166,0.2249946892261505
1,167,0.14450934529304504
1,168,0.27217987179756165
1,169,0.1761406809091568
1,170,0.21261703968048096
1,171,0.19163914024829865
1,172,0.21902599930763245
1,173,0.2564750015735626
1,174,0.2906365394592285
1,175,0.23067007958889008
1,176,0.5225959420204163
1,177,0.34035855531692505
1,178,0.19175991415977478
1,179,0.27302640676498413
1,180,0.25975126028060913
1,181,0.17544938623905182
1,182,0.16486774384975433
1,183,0.18165795505046844
1,184,0.2527959644794464
1,185,0.14699102938175201
1,186,0.13665664196014404
1,187,0.3384581208229065
1,188,0.18436744809150696
1,189,0.14184783399105072
1,190,0.22915248572826385
1,191,0.15749531984329224
1,192,0.14247795939445496
1,193,0.11718560010194778
1,194,0.1319883167743683
1,195,0.14579297602176666
1,196,0.11891308426856995
1,197,0.205935999751091
1,198,0.19028876721858978
1,199,0.17130377888679504
1,200,0.22001494467258453
1,201,0.23679663240909576
1,202,0.18488526344299316
1,203,0.2847949266433716
1,204,0.1956043392419815
1,205,0.22808276116847992
1,206,0.19307707250118256
1,207,0.2161765694618225
1,208,0.11260104179382324
1,209,0.08945418894290924
1,210,0.15831229090690613
1,211,0.23755726218223572
1,212,0.15405353903770447
1,213,0.14985957741737366
1,214,0.13518528640270233
1,215,0.14866328239440918
2,0,0.9440664052963257
2,1,0.7541711330413818
2,2,0.9999999403953552
2,3,0.35516616702079773
2,4,0.6842162609100342
2,5,0.39283567667007446
2,6,0.45110610127449036
2,7,0.4232548475265503
2,8,0.8457189798355103
2,9,0.7334229350090027
2,10,0.5618067383766174
2,11,0.6121971607208252
2,12,0.6803715229034424
2,13,0.5606850981712341
2,14,0.1422470510005951
2,15,0.17404723167419434
2,16,0.12754595279693604
2,17,0.1430264115333557
2,18,0.651897132396698
2,19,0.4170643985271454
2,20,0.236445352435112
2,21,0.16920745372772217
2,22,0.2857811748981476
2,23,0.1792718470096588
2,24,0.31925511360168457
2,25,0.1836288869380951
2,26,0.25248897075653076
2,27,0.6563783884048462
2,28,0.7703133225440979
2,29,0.5803660750389099
2,30,0.32335686683654785
2,31,0.25378337502479553
2,32,0.4416707158088684
2,33,0.4279485046863556
2,34,0.2555634677410126
2,35,0.17367415130138397
2,36,0.192097008228302
2,37,0.45520538091659546
2,38,0.29551205039024353
2,39,0.3548060953617096
2,40,0.24125361442565918
2,41,0.44943705201148987
2,42,0.15270887315273285
2,43,0.14545874297618866
2,44,0.45154938101768494
2,45,0.4926600754261017
2,46,0.31842803955078125
2,47,0.2565084397792816
2,48,0.18326345086097717
2,49,0.22694073617458344
2,50,0.3356594443321228
2,51,0.3188523054122925
2,52,0.357464075088501
2,53,0.30235204100608826
2,54,0.19068795442581177
2,55,0.1754477173089981
2,56,0.3999080955982208
2,57,0.2894800305366516
2,58,0.626207709312439
2,59,0.16230088472366333
2,60,0.24259687960147858
2,61,0.23098786175251007
2,62,0.27799397706985474
2,63,0.2335927039384842
2,64,0.19294321537017822
2,65,0.27095484733581543
2,66,0.38357940316200256
2,67,0.16094627976417542
2,68,0.5243335962295532
2,69,0.280656099319458
2,70,0.1924869269132614
2,71,0.742467999458313
2,72,0.4466747045516968
2,73,0.24839851260185242
2,74,0.2770536541938782
2,75,0.3908298909664154
2,76,0.1879502534866333
2,77,0.24479809403419495
2,78,0.1709364652633667
2,79,0.19019711017608643
2,80,0.16061359643936157
2,81,0.16999724507331848
2,82,0.16964419186115265
2,83,0.16423404216766357
2,84,0.24481260776519775
2,85,0.17390908300876617
2,86,0.26227840781211853
2,87,0.36407211422920227
2,88,0.2375020682811737
2,89,0.270696759223938
2,90,0.3965722620487213
2,91,0.21971604228019714
2,92,0.2673375904560089
2,93,0.39121878147125244
2,94,0.244660884141922
2,95,0.3181060552597046
2,96,0.14236046373844147
2,97,0.21487252414226532
2,98,0.27677273750305176
2,99,0.18239757418632507
2,100,0.2684929072856903
2,101,0.2754313051700592
2,102,0.14683395624160767
2,103,0.19103878736495972
2,104,0.3546188175678253
2,105,0.1692492663860321
2,106,0.13556930422782898
2,107,0.15911762416362762
2,108,0.18484807014465332
2,109,0.22499224543571472
2,110,0.25499892234802246
2,111,0.3426979184150696
2,112,0.19732913374900818
2,113,0.1398572027683258
2,114,0.18811696767807007
2,115,0.48763084411621094
2,116,0.3441298007965088
2,117,0.1785605549812317
2,118,0.1932096928358078
2,119,0.12260021269321442
2,120,0.12871398031711578
2,121,0.19199489057064056
2,122,0.12338252365589142
2,123,0.20476573705673218
2,124,0.13316628336906433
2,125,0.16491903364658356
2,126,0.29053953289985657
2,127,0.29257532954216003
2,128,0.4204924702644348
2,129,0.2000855803489685
2,130,0.19170433282852173
2,131,0.24998192489147186
2,132,0.5025444626808167
2,133,0.20682525634765625
2,134,0.6004449725151062
2,135,0.39956027269363403
2,136,0.19415594637393951
2,137,0.30536559224128723
2,138,0.16718140244483948
2,139,0.2220461517572403
2,140,0.22193750739097595
2,141,0.16350561380386353
2,142,0.2204095721244812
2,143,0.19684796035289764
2,144,0.1515219509601593
2,145,0.27151015400886536
2,146,0.320441871881485
2,147,0.18938817083835602
2,148,0.13100822269916534
2,149,0.18758423626422882
2,150,0.17555856704711914
2,151,0.16479118168354034
2,152,0.26524123549461365
2,153,0.17978791892528534
2,154,0.1222347840666771
2,155,0.11923950910568237
2,156,0.16119451820850372
2,157,0.10797656327486038
2,158,0.09650297462940216
2,159,0.13196207582950592
2,160,0.10633761435747147
2,161,0.09355233609676361
2,162,0.13169807195663452
2,163,0.07870256900787354
2,164,0.07425901293754578
2,165,0.0334293432533741
2,166,0.09967740625143051
2,167,0.049036093056201935
2,168,0.13400796055793762
2,169,0.08133309334516525
2,170,0.16731581091880798
2,171,0.13458135724067688
2,172,0.21199902892112732
2,173,0.23930689692497253
2,174,0.19472847878932953
2,175,0.1427576243877411
2,176,0.4083080291748047
2,177,0.24823275208473206
2,178,0.12401224672794342
2,179,0.2198536992073059
2,180,0.18627992272377014
2,181,0.1245545893907547
2,182,0.12373106181621552
2,183,0.14357909560203552
2,184,0.3459624946117401
2,185,0.19214853644371033
2,186,0.19276922941207886
2,187,0.44300901889801025
2,188,0.2646278440952301
2,189,0.16197487711906433
2,190,0.32908540964126587
2,191,0.22195574641227722
2,192,0.2184085249900818
2,193,0.16841231286525726
2,194,0.17591993510723114
2,195,0.22508427500724792
2,196,0.22564171254634857
2,197,0.17275214195251465
2,198,0.17530369758605957
2,199,0.09377765655517578
2,200,0.1694643497467041
2,201,0.1900903880596161
2,202,0.10546168684959412
2,203,0.23242783546447754
2,204,0.16393515467643738
2,205,0.1695464700460434
2,206,0.15189549326896667
2,207,0.16740407049655914
2,208,0.15537428855895996
2,209,0.1395808905363083
2,210,0.25473830103874207
2,211,0.2915560007095337
2,212,0.18503989279270172
2,213,0.20159438252449036
2,214,0.15942063927650452
2,215,0.17268788814544678
3,0,0.379451721906662
3,1,0.4542161524295807
3,2,0.35516616702079773
3,3,1.0
3,4,0.40181127190589905
3,5,0.1908571869134903
3,6,0.3007543087005615
3,7,0.15127027034759521
3,8,0.2797822952270508
3,9,0.2993312478065491
3,10,0.2511356472969055
3,11,0.2849452793598175
3,12,0.2348300814628601
3,13,0.267031729221344
3,14,0.39797016978263855
3,15,0.5236431360244751
3,16,0.3889197111129761
3,17,0.45906364917755127
3,18,0.3854729235172272
3,19,0.2971082627773285
3,20,0.24863353371620178
3,21,0.1743377149105072
3,22,0.17248733341693878
3,23,0.21309372782707214
3,24,0.12125591933727264
3,25,0.08699247241020203
3,26,0.0933738499879837
3,27,0.22532910108566284
3,28,0.23631545901298523
3,29,0.17216327786445618
3,30,0.3216663599014282
3,31,0.09075003117322922
3,32,0.11354614794254303
3,33,0.18197761476039886
3,34,0.20718826353549957
3,35,0.06038893759250641
3,36,0.04802904278039932
3,37,0.19162213802337646
3,38,0.15355122089385986
3,39,0.124474436044693
3,40,0.07387499511241913
3,41,0.2838565409183502
3,42,0.05307760834693909
3,43,0.04713385924696922
3,44,0.16596677899360657
3,45,0.1404140740633011
3,46,0.18173745274543762
3,47,0.06564538925886154
3,48,0.07417839020490646
3,49,0.08466935157775879
3,50,0.10210181772708893
3,51,0.10217519849538803
3,52,0.19218125939369202
3,53,0.22836068272590637
3,54,0.07951648533344269
3,55,0.0568169429898262
3,56,0.22779062390327454
3,57,0.33653709292411804
3,58,0.38513943552970886
3,59,0.10044066607952118
3,60,0.20957179367542267
3,61,0.21702668070793152
3,62,0.17398658394813538
3,63,0.15011925995349884
3,64,0.09503655880689621
3,65,0.09119957685470581
3,66,0.09474623948335648
3,67,0.08135457336902618
3,68,0.1952517330646515
3,69,0.07553962618112564
3,70,0.008594786748290062
3,71,0.220185786485672
3,72,0.16026590764522552
3,73,0.0855143666267395
3,74,0.05696319788694382
3,75,0.1200689822435379
3,76,0.0941275805234909
3,77,0.05894571542739868
3,78,0.04037834703922272
3,79,0.21129223704338074
3,80,0.1657562404870987
3,81,0.16886433959007263
3,82,0.06370849907398224
3,83,0.04309789836406708
3,84,0.11782994866371155
3,85,0.03320559859275818
3,86,0.08680827170610428
3,87,0.16613242030143738
3,88,0.01886485517024994
3,89,0.14642886817455292
3,90,0.2603946924209595
3,91,0.13413123786449432
3,92,0.11532503366470337
3,93,0.12971216440200806
3,94,0.08820438385009766
3,95,0.04110381752252579
3,96,0.07074940949678421
3,97,0.11405357718467712
3,98,0.1128857433795929
3,99,0.005966154858469963
3,100,0.11296728253364563
3,101,0.16293492913246155
3,102,0.07142169773578644
3,103,0.19557741284370422
3,104,0.18053102493286133
3,105,0.15062597393989563
3,106,0.10207849740982056
3,107,0.2000485062599182
3,108,0.2852533161640167
3,109,0.10161854326725006
3,110,0.20444121956825256
3,111,0.13836358487606049
3,112,0.17177510261535645
3,113,0.11091794073581696
3,114,0.12564507126808167
3,115,0.34241151809692383
3,116,0.24751508235931396
3,117,0.23468877375125885
3,118,0.1959126889705658
3,119,0.05096418783068657
3,120,0.1314818412065506
3,121,0.14862994849681854
3,122,0.03694755211472511
3,123,0.1438567191362381
3,124,0.09088609367609024
3,125,0.0883561298251152
3,126,0.08796429634094238
3,127,0.0490662045776844
3,128,0.1894979327917099
3,129,0.040714800357818604
3,130,0.0265668872743845
3,131,0.0697794184088707
3,132,0.18113374710083008
3,133,0.08810503780841827
3,134,0.1744227409362793
3,135,0.07899513840675354
3,136,0.059338562190532684
3,137,0.033257678151130676
3,138,0.05243317037820816
3,139,0.07079543173313141
3,140,0.1347724348306656
3,141,0.07592456787824631
3,142,0.051828086376190186
3,143,0.07383690029382706
3,144,0.07814642786979675
3,145,0.1256711781024933
3,146,0.23595023155212402
3,147,0.0642576739192009
3,148,0.09301546216011047
3,149,0.08619920164346695
3,150,0.0646422728896141
3,151,0.07711728662252426
3,152,0.08356724679470062
3,153,0.08148258924484253
3,154,0.06800705194473267
3,155,0.008605770766735077
3,156,0.13463225960731506
3,157,0.024976026266813278
3,158,0.04683468118309975
3,159,0.036313336342573166
3,160,0.03443218767642975
3,161,0.04307415336370468
3,162,0.08822856843471527
3,163,0.0041627436876297
3,164,0.01608920842409134
3,165,0.03809880092740059
3,166,0.03194282576441765
3,167,0.029855314642190933
3,168,0.052014414221048355
3,169,0.040212638676166534
3,170,0.0812579095363617
3,171,0.11528299748897552
3,172,0.08393698185682297
3,173,0.07573030889034271
3,174,0.17590972781181335
3,175,0.08382081985473633
3,176,0.30278679728507996
3,177,0.18388037383556366
3,178,0.08797138929367065
3,179,0.21882660686969757
3,180,0.14460185170173645
3,181,0.0377538800239563
3,182,0.07142650336027145
3,183,0.13076506555080414
3,184,0.18450181186199188
3,185,0.06271720677614212
3,186,0.036872997879981995
3,187,0.19068942964076996
3,188,0.0928613692522049
3,189,0.07526811957359314
3,190,0.07226962596178055
3,191,0.02078811079263687
3,192,0.05108388140797615
3,193,0.07889457046985626
3,194,0.057994160801172256
3,195,0.04731579124927521
3,196,0.05836380273103714
3,197,0.12304019927978516
3,198,0.11568468809127808
3,199,0.041899990290403366
3,200,0.13769540190696716
3,201,0.1316392719745636
3,202,0.10757877677679062
3,203,0.15988707542419434
3,204,0.1649855226278305
3,205,0.19845932722091675
3,206,0.10587477684020996
3,207,0.16925442218780518
3,208,0.03743506222963333
3,209,0.07552925497293472
3,210,0.03877207264304161
3,211,0.1594059020280838
3,212,0.11572665721178055
3,213,0.10756218433380127
3,214,0.10820944607257843
3,215,0.10177604109048843
4,0,0.8201094269752502
4,1,0.941358208656311
4,2,0.6842162609100342
4,3,0.40181127190589905
4,4,1.0000001192092896
4,5,0.6674952507019043
4,6,0.4030340611934662
4,7,0.27464500069618225
4,8,0.5680447816848755
4,9,0.5198008418083191
4,10,0.47287923097610474
4,11,0.4308677911758423
4,12,0.46980002522468567
4,13,0.3875120282173157
4,14,0.17654186487197876
4,15,0.2336299568414688
4,16,0.1448429822921753
4,17,0.183805912733078
4,18,0.9683523178100586
4,19,0.5185595750808716
4,20,0.3098253011703491
4,21,0.2305433452129364
4,22,0.2721448540687561
4,23,0.25768229365348816
4,24,0.21864598989486694
4,25,0.13129238784313202
4,26,0.14156882464885712
4,27,0.4444945454597473
4,28,0.5086371302604675
4,29,0.38046443462371826
4,30,0.36197036504745483
4,31,0.14232762157917023
4,32,0.25790736079216003
4,33,0.31076478958129883
4,34,0.20496609807014465
4,35,0.14612489938735962
4,36,0.15971627831459045
4,37,0.3894945979118347
4,38,0.2643851637840271
4,39,0.23358333110809326
4,40,0.16513442993164062
4,41,0.3536528944969177
4,42,0.06111902743577957
4,43,0.11862047016620636
4,44,0.3227871060371399
4,45,0.29045021533966064
4,46,0.23734790086746216
4,47,0.20305582880973816
4,48,0.15711310505867004
4,49,0.17930179834365845
4,50,0.227237731218338
4,51,0.20038338005542755
4,52,0.2338457703590393
4,53,0.2658284306526184
4,54,0.12783382833003998
4,55,0.11534369736909866
4,56,0.7127239108085632
4,57,0.38424503803253174
4,58,0.8162711262702942
4,59,0.16901282966136932
4,60,0.31315988302230835
4,61,0.29170501232147217
4,62,0.35292303562164307
4,63,0.2202824205160141
4,64,0.17697995901107788
4,65,0.18004077672958374
4,66,0.2226804494857788
4,67,0.13454054296016693
4,68,0.3635544180870056
4,69,0.15984852612018585
4,70,0.11335229873657227
4,71,0.48400741815567017
4,72,0.2889856696128845
4,73,0.19315749406814575
4,74,0.12616902589797974
4,75,0.23042947053909302
4,76,0.16103830933570862
4,77,0.1795453280210495
4,78,0.11541516333818436
4,79,0.21495191752910614
4,80,0.16117818653583527
4,81,0.18957269191741943
4,82,0.16219447553157806
4,83,0.09692586213350296
4,84,0.17577676475048065
4,85,0.1506524384021759
4,86,0.23015743494033813
4,87,0.3124045431613922
4,88,0.12042054533958435
4,89,0.19222816824913025
4,90,0.3137531876564026
4,91,0.15037113428115845
4,92,0.21779072284698486
4,93,0.2589501738548279
4,94,0.1555110514163971
4,95,0.15657365322113037
4,96,0.08388010412454605
4,97,0.13691645860671997
4,98,0.21370501816272736
4,99,0.08294261991977692
4,100,0.1616820991039276
4,101,0.17826992273330688
4,102,0.11769424378871918
4,103,0.16901667416095734
4,104,0.6565358638763428
4,105,0.3288338780403137
4,106,0.20860899984836578
4,107,0.217483252286911
4,108,0.2580277621746063
4,109,0.29119575023651123
4,110,0.3455234169960022
4,111,0.385922372341156
4,112,0.23847314715385437
4,113,0.19183778762817383
4,114,0.23516346514225006
4,115,0.6694795489311218
4,116,0.46440985798835754
4,117,0.23905949294567108
4,118,0.25056999921798706
4,119,0.17437736690044403
4,120,0.19120264053344727
4,121,0.2365013062953949
4,122,0.15242792665958405
4,123,0.26803967356681824
4,124,0.14885355532169342
4,125,0.1375245451927185
4,126,0.17067234218120575
4,127,0.1575196236371994
4,128,0.3049430847167969
4,129,0.16415828466415405
4,130,0.09539394825696945
4,131,0.12997016310691833
4,132,0.34500864148139954
4,133,0.1919674575328827
4,134,0.397834837436676
4,135,0.20608529448509216
4,136,0.1351434588432312
4,137,0.14259231090545654
4,138,0.10496631264686584
4,139,0.11961016803979874
4,140,0.1522156149148941
4,141,0.12629970908164978
4,142,0.10368219017982483
4,143,0.11198999732732773
4,144,0.15460817515850067
4,145,0.21403604745864868
4,146,0.31999289989471436
4,147,0.04829149693250656
4,148,0.1142556220293045
4,149,0.15388379991054535
4,150,0.145424023270607
4,151,0.1326597034931183
4,152,0.15724948048591614
4,153,0.13978424668312073
4,154,0.07949180901050568
4,155,0.022259049117565155
4,156,0.11172275245189667
4,157,0.03830801323056221
4,158,0.046490300446748734
4,159,0.3019374907016754
4,160,0.17801964282989502
4,161,0.19906167685985565
4,162,0.2231326848268509
4,163,0.17093689739704132
4,164,0.16673223674297333
4,165,0.13580071926116943
4,166,0.24831640720367432
4,167,0.15391412377357483
4,168,0.2947670817375183
4,169,0.1835707575082779
4,170,0.23209822177886963
4,171,0.1988268345594406
4,172,0.2327265590429306
4,173,0.2693300247192383
4,174,0.3062771260738373
4,175,0.24567899107933044
4,176,0.5487979650497437
4,177,0.3569996953010559
4,178,0.20560015738010406
4,179,0.2898958921432495
4,180,0.2721199691295624
4,181,0.18509481847286224
4,182,0.17842119932174683
4,183,0.19169405102729797
4,184,0.2551816999912262
4,185,0.1491800993680954
4,186,0.12419271469116211
4,187,0.31571510434150696
4,188,0.18121394515037537
4,189,0.1398502141237259
4,190,0.20550155639648438
4,191,0.1623232513666153
4,192,0.13749432563781738
4,193,0.10913222283124924
4,194,0.12806659936904907
4,195,0.12569941580295563
4,196,0.1002441793680191
4,197,0.13732756674289703
4,198,0.18211951851844788
4,199,0.18385404348373413
4,200,0.22986681759357452
4,201,0.24978293478488922
4,202,0.20199079811573029
4,203,0.2983170747756958
4,204,0.2059077024459839
4,205,0.2452264279127121
4,206,0.2052401453256607
4,207,0.22495990991592407
4,208,0.11709696054458618
4,209,0.09128712117671967
4,210,0.13768590986728668
4,211,0.2283094823360443
4,212,0.14822840690612793
4,213,0.13197365403175354
4,214,0.13352687656879425
