item,idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
43,169,No,No,0.41880398988723755,0.3034217059612274
43,170,No,No,0.41880398988723755,0.12847371399402618
43,171,No,No,0.41880398988723755,0.047948382794857025
43,172,No,No,0.41880398988723755,0.064724862575531
44,173,Yes,No,0.9670488834381104,0.033230651170015335
44,174,Yes,No,0.9670488834381104,0.12451378256082535
44,175,Yes,No,0.9670488834381104,0.025412093847990036
44,176,Yes,No,0.9670488834381104,0.03687017410993576
45,177,Yes,No,0.9661061763763428,0.0599089190363884
45,178,Yes,No,0.9661061763763428,0.05142425000667572
45,179,Yes,No,0.9661061763763428,0.048323988914489746
45,180,Yes,No,0.9661061763763428,0.053543806076049805
46,181,Yes,No,0.977637529373169,0.045936424285173416
46,182,Yes,Yes,0.977637529373169,0.7567538022994995
46,183,Yes,No,0.977637529373169,0.03983783349394798
46,184,Yes,No,0.977637529373169,0.04532114788889885
47,185,Yes,No,0.8123094439506531,0.09565246105194092
47,186,Yes,No,0.8123094439506531,0.06062501668930054
47,187,Yes,No,0.8123094439506531,0.15581589937210083
47,188,Yes,No,0.8123094439506531,0.3014428913593292
48,189,Yes,Yes,0.9163710474967957,0.8942006230354309
48,190,Yes,No,0.9163710474967957,0.4234054386615753
48,191,Yes,No,0.9163710474967957,0.15407854318618774
48,192,Yes,No,0.9163710474967957,0.14585018157958984
49,193,Yes,No,0.8528940677642822,0.21500329673290253
49,194,Yes,No,0.8528940677642822,0.05457765609025955
49,195,Yes,No,0.8528940677642822,0.07669782638549805
49,196,Yes,No,0.8528940677642822,0.09032224118709564
50,197,Yes,No,0.7290772795677185,0.04881732165813446
50,198,Yes,No,0.7290772795677185,0.04191618785262108
50,199,Yes,No,0.7290772795677185,0.050427306443452835
50,200,Yes,No,0.7290772795677185,0.05086834728717804
51,201,Yes,No,0.9364469051361084,0.04191618785262108
51,202,Yes,No,0.9364469051361084,0.03531649336218834
51,203,Yes,No,0.9364469051361084,0.05781521648168564
51,204,Yes,No,0.9364469051361084,0.04027488827705383
52,205,Yes,No,0.6415071487426758,0.04466666653752327
52,206,Yes,No,0.6415071487426758,0.04475109279155731
52,207,Yes,No,0.6415071487426758,0.03930497542023659
52,208,Yes,No,0.6415071487426758,0.03165576606988907
53,209,Yes,No,0.9701865911483765,0.03165576606988907
53,210,Yes,No,0.9701865911483765,0.4274188280105591
53,211,Yes,No,0.9701865911483765,0.029096348211169243
53,212,Yes,No,0.9701865911483765,0.06360962241888046
54,213,Yes,Yes,0.9077959060668945,0.8227438926696777
54,214,Yes,No,0.9077959060668945,0.09683401882648468
54,215,Yes,No,0.9077959060668945,0.3367387652397156
54,216,Yes,Yes,0.9077959060668945,0.8129315972328186
55,217,Yes,No,0.9085803627967834,0.29416409134864807
55,218,Yes,No,0.9085803627967834,0.16095146536827087
55,219,Yes,No,0.9085803627967834,0.16309817135334015
55,220,Yes,Yes,0.9085803627967834,0.7218872308731079
56,221,Yes,No,0.8293610215187073,0.12453531473875046
56,222,Yes,No,0.8293610215187073,0.223923921585083
56,223,Yes,No,0.8293610215187073,0.05891432985663414
56,224,Yes,No,0.8293610215187073,0.08205191791057587
57,225,Yes,No,0.9789074659347534,0.04023190960288048
57,226,Yes,No,0.9789074659347534,0.17743061482906342
57,227,Yes,No,0.9789074659347534,0.036879777908325195
57,228,Yes,No,0.9789074659347534,0.09838218241930008
58,229,Yes,No,0.8110374808311462,0.08715751767158508
58,230,Yes,No,0.8110374808311462,0.223923921585083
58,231,Yes,No,0.8110374808311462,0.08538154512643814
58,232,Yes,No,0.8110374808311462,0.17743061482906342
59,233,Yes,No,0.9641196131706238,0.056467048823833466
59,234,Yes,No,0.9641196131706238,0.08395728468894958
59,235,Yes,No,0.9641196131706238,0.12708665430545807
59,236,Yes,No,0.9641196131706238,0.027082325890660286
60,237,Yes,No,0.9790763258934021,0.028073187917470932
60,238,Yes,No,0.9790763258934021,0.029757676646113396
60,239,Yes,No,0.9790763258934021,0.02602786384522915
60,240,Yes,No,0.9790763258934021,0.02656531147658825
61,241,Yes,No,0.9335492849349976,0.04960385710000992
61,242,Yes,No,0.9335492849349976,0.03141552209854126
61,243,Yes,No,0.9335492849349976,0.02707216516137123
61,244,Yes,No,0.9335492849349976,0.027995916083455086
62,245,Yes,No,0.9859788417816162,0.038413044065237045
62,246,Yes,No,0.9859788417816162,0.04037339612841606
62,247,Yes,No,0.9859788417816162,0.053358398377895355
62,248,Yes,No,0.9859788417816162,0.05757072940468788
63,249,Yes,No,0.9585303664207458,0.021426737308502197
63,250,Yes,No,0.9585303664207458,0.06681446731090546
63,251,Yes,No,0.9585303664207458,0.052463892847299576
63,252,Yes,No,0.9585303664207458,0.0481274351477623
64,253,Yes,No,0.9823257923126221,0.04325142875313759
64,254,Yes,No,0.9823257923126221,0.031043831259012222
64,255,Yes,No,0.9823257923126221,0.029064392670989037
64,256,Yes,No,0.9823257923126221,0.026524342596530914
65,257,Yes,No,0.9467494487762451,0.08357959985733032
65,258,Yes,No,0.9467494487762451,0.06786568462848663
65,259,Yes,No,0.9467494487762451,0.11954732984304428
65,260,Yes,No,0.9467494487762451,0.05019861087203026
66,261,Yes,No,0.9559937119483948,0.11954732984304428
66,262,Yes,No,0.9559937119483948,0.3500487208366394
66,263,Yes,No,0.9559937119483948,0.08345449715852737
66,264,Yes,No,0.9559937119483948,0.023220237344503403
67,265,Yes,No,0.9585257172584534,0.0542750246822834
67,266,Yes,No,0.9585257172584534,0.09414725750684738
67,267,Yes,No,0.9585257172584534,0.13332602381706238
67,268,Yes,No,0.9585257172584534,0.0282185859978199
68,269,Yes,No,0.9557029008865356,0.08712711930274963
68,270,Yes,Yes,0.9557029008865356,0.9102957844734192
68,271,Yes,No,0.9557029008865356,0.10079111158847809
68,272,Yes,No,0.9557029008865356,0.07592668384313583
69,273,Yes,No,0.9651437401771545,0.030986187979578972
69,274,Yes,No,0.9651437401771545,0.06790103763341904
69,275,Yes,No,0.9651437401771545,0.040944211184978485
69,276,Yes,No,0.9651437401771545,0.03961862251162529
70,277,Yes,No,0.9496660828590393,0.038545187562704086
70,278,Yes,No,0.9496660828590393,0.1980770379304886
70,279,Yes,No,0.9496660828590393,0.23321746289730072
70,280,Yes,No,0.9496660828590393,0.0512336902320385
71,281,Yes,No,0.7123104333877563,0.15204639732837677
71,282,Yes,No,0.7123104333877563,0.1913505345582962
71,283,Yes,No,0.7123104333877563,0.19172662496566772
71,284,Yes,Yes,0.7123104333877563,0.9490772485733032
72,285,Yes,Yes,0.9510316252708435,0.6303561925888062
72,286,Yes,No,0.9510316252708435,0.05655822530388832
72,287,Yes,No,0.9510316252708435,0.05011294037103653
72,288,Yes,No,0.9510316252708435,0.09854594618082047
73,289,Yes,No,0.9715892672538757,0.040589284151792526
73,290,Yes,No,0.9715892672538757,0.05600258335471153
73,291,Yes,Yes,0.9715892672538757,0.6303561925888062
73,292,Yes,No,0.9715892672538757,0.06634421646595001
74,293,No,No,0.44047558307647705,0.03810524567961693
74,294,No,No,0.44047558307647705,0.0894068256020546
74,295,No,No,0.44047558307647705,0.06507017463445663
74,296,No,No,0.44047558307647705,0.09948120266199112
75,297,No,No,0.3707447648048401,0.028022944927215576
75,298,No,Yes,0.3707447648048401,0.7420504689216614
75,299,No,No,0.3707447648048401,0.07745178043842316
75,300,No,No,0.3707447648048401,0.11648912727832794
76,301,Yes,No,0.8594195246696472,0.24942925572395325
76,302,Yes,No,0.8594195246696472,0.06703417003154755
76,303,Yes,No,0.8594195246696472,0.04973365366458893
76,304,Yes,No,0.8594195246696472,0.06854194402694702
77,305,Yes,No,0.9225046634674072,0.05605502799153328
77,306,Yes,No,0.9225046634674072,0.09166958928108215
77,307,Yes,No,0.9225046634674072,0.06380953639745712
77,308,Yes,No,0.9225046634674072,0.04073908552527428
78,309,Yes,No,0.9651468992233276,0.08508531749248505
78,310,Yes,No,0.9651468992233276,0.042241256684064865
78,311,Yes,No,0.9651468992233276,0.19793300330638885
78,312,Yes,No,0.9651468992233276,0.07813144475221634
79,313,Yes,No,0.9682419896125793,0.1422744244337082
79,314,Yes,No,0.9682419896125793,0.032410021871328354
79,315,Yes,No,0.9682419896125793,0.03869893029332161
79,316,Yes,No,0.9682419896125793,0.082451231777668
80,317,Yes,No,0.974294900894165,0.03840620070695877
80,318,Yes,No,0.974294900894165,0.03869893029332161
80,319,Yes,No,0.974294900894165,0.039132218807935715
80,320,Yes,No,0.974294900894165,0.023234177380800247
81,321,No,No,0.2673223614692688,0.045365460216999054
81,322,No,No,0.2673223614692688,0.11282419413328171
81,323,No,No,0.2673223614692688,0.10765182226896286
81,324,No,No,0.2673223614692688,0.08847915381193161
82,325,Yes,No,0.9553061723709106,0.10765182226896286
82,326,Yes,No,0.9553061723709106,0.3320348858833313
82,327,Yes,No,0.9553061723709106,0.12780578434467316
82,328,Yes,No,0.9553061723709106,0.07340749353170395
83,329,No,No,0.4383960962295532,0.16594244539737701
83,330,No,No,0.4383960962295532,0.2165597379207611
83,331,No,No,0.4383960962295532,0.07519445568323135
83,332,No,No,0.4383960962295532,0.11198742687702179
84,333,No,No,0.3517868220806122,0.12304625660181046
84,334,No,No,0.3517868220806122,0.16027814149856567
84,335,No,No,0.3517868220806122,0.06448826193809509
84,336,No,Yes,0.3517868220806122,0.5305266976356506
85,337,Yes,No,0.884238064289093,0.16438961029052734
85,338,Yes,No,0.884238064289093,0.16594113409519196
85,339,Yes,No,0.884238064289093,0.1331975907087326
85,340,Yes,No,0.884238064289093,0.07519325613975525
86,341,Yes,No,0.5672916769981384,0.025090521201491356
86,342,Yes,No,0.5672916769981384,0.032379455864429474
86,343,Yes,No,0.5672916769981384,0.027315672487020493
86,344,Yes,No,0.5672916769981384,0.020932292565703392
87,345,Yes,No,0.9517263174057007,0.043449047952890396
87,346,Yes,No,0.9517263174057007,0.10847744345664978
87,347,Yes,No,0.9517263174057007,0.05890754237771034
87,348,Yes,Yes,0.9517263174057007,0.5621739625930786
88,349,Yes,No,0.9529592394828796,0.043449047952890396
88,350,Yes,No,0.9529592394828796,0.0418994203209877
88,351,Yes,No,0.9529592394828796,0.11585566401481628
88,352,Yes,No,0.9529592394828796,0.09161524474620819
89,353,Yes,No,0.9497592449188232,0.0688871517777443
89,354,Yes,No,0.9497592449188232,0.05107459798455238
89,355,Yes,No,0.9497592449188232,0.07488375157117844
89,356,Yes,No,0.9497592449188232,0.33997994661331177
90,357,Yes,No,0.7426837086677551,0.12165281176567078
90,358,Yes,Yes,0.7426837086677551,0.6030501127243042
90,359,Yes,No,0.7426837086677551,0.036640286445617676
90,360,Yes,No,0.7426837086677551,0.03862328454852104
91,361,Yes,No,0.9749871492385864,0.037816159427165985
91,362,Yes,No,0.9749871492385864,0.20049738883972168
91,363,Yes,No,0.9749871492385864,0.13083919882774353
91,364,Yes,No,0.9749871492385864,0.07836882770061493
92,365,Yes,No,0.9730588793754578,0.027119576930999756
92,366,Yes,No,0.9730588793754578,0.023562368005514145
92,367,Yes,No,0.9730588793754578,0.05875561013817787
92,368,Yes,No,0.9730588793754578,0.25028374791145325
93,369,Yes,No,0.9795122742652893,0.024689286947250366
93,370,Yes,No,0.9795122742652893,0.02806113474071026
93,371,Yes,No,0.9795122742652893,0.01774584874510765
93,372,Yes,No,0.9795122742652893,0.021760394796729088
94,373,Yes,No,0.9771609902381897,0.026638614013791084
94,374,Yes,No,0.9771609902381897,0.058057043701410294
94,375,Yes,No,0.9771609902381897,0.020980698987841606
94,376,Yes,No,0.9771609902381897,0.020551936700940132
95,377,Yes,No,0.9282945394515991,0.046814918518066406
95,378,Yes,Yes,0.9282945394515991,0.7890233397483826
95,379,Yes,No,0.9282945394515991,0.040699124336242676
95,380,Yes,No,0.9282945394515991,0.04650413617491722
96,381,Yes,No,0.5446275472640991,0.05425424128770828
96,382,Yes,No,0.5446275472640991,0.0503954216837883
96,383,Yes,No,0.5446275472640991,0.04861633852124214
96,384,Yes,No,0.5446275472640991,0.04732305184006691
97,385,Yes,No,0.98528653383255,0.03413825482130051
97,386,Yes,No,0.98528653383255,0.035212744027376175
97,387,Yes,No,0.98528653383255,0.03911851346492767
97,388,Yes,No,0.98528653383255,0.06712959706783295
98,389,Yes,No,0.9908517003059387,0.03626227751374245
98,390,Yes,No,0.9908517003059387,0.0566413514316082
98,391,Yes,No,0.9908517003059387,0.07533007860183716
98,392,Yes,Yes,0.9908517003059387,0.9560007452964783
99,393,Yes,No,0.9775834679603577,0.07656083256006241
99,394,Yes,No,0.9775834679603577,0.04575870931148529
99,395,Yes,No,0.9775834679603577,0.045283928513526917
99,396,Yes,No,0.9775834679603577,0.06274808943271637
100,397,Yes,No,0.9616391658782959,0.06577521562576294
100,398,Yes,No,0.9616391658782959,0.0781235471367836
100,399,Yes,No,0.9616391658782959,0.04977360740303993
100,400,Yes,No,0.9616391658782959,0.05412956699728966
101,401,Yes,No,0.962314784526825,0.04615717753767967
101,402,Yes,No,0.962314784526825,0.18034371733665466
101,403,Yes,No,0.962314784526825,0.03372897580265999
101,404,Yes,No,0.962314784526825,0.06050333008170128
102,405,Yes,No,0.9595786929130554,0.07004061341285706
102,406,Yes,No,0.9595786929130554,0.05255519971251488
102,407,Yes,No,0.9595786929130554,0.07575184106826782
102,408,Yes,No,0.9595786929130554,0.08676514774560928
103,409,Yes,Yes,0.962856650352478,0.8156993985176086
103,410,Yes,No,0.962856650352478,0.026344601064920425
103,411,Yes,No,0.962856650352478,0.050157975405454636
103,412,Yes,No,0.962856650352478,0.07683535665273666
104,413,Yes,No,0.9299121499061584,0.049913618713617325
104,414,Yes,No,0.9299121499061584,0.06275922805070877
104,415,Yes,No,0.9299121499061584,0.04800146445631981
104,416,Yes,No,0.9299121499061584,0.2068273276090622
105,417,Yes,No,0.9566028714179993,0.07892416417598724
105,418,Yes,No,0.9566028714179993,0.06134970486164093
105,419,Yes,No,0.9566028714179993,0.0323479138314724
105,420,Yes,No,0.9566028714179993,0.2068273276090622
106,421,Yes,No,0.9718384146690369,0.04405221715569496
106,422,Yes,No,0.9718384146690369,0.03592654690146446
106,423,Yes,No,0.9718384146690369,0.1564292460680008
106,424,Yes,No,0.9718384146690369,0.033742792904376984
107,425,Yes,No,0.8922059535980225,0.0408455990254879
107,426,Yes,No,0.8922059535980225,0.036430176347494125
107,427,Yes,No,0.8922059535980225,0.034866318106651306
107,428,Yes,No,0.8922059535980225,0.03648189455270767
108,429,Yes,No,0.9691401124000549,0.029289469122886658
108,430,Yes,No,0.9691401124000549,0.06082366034388542
108,431,Yes,No,0.9691401124000549,0.03592654690146446
108,432,Yes,No,0.9691401124000549,0.033801354467868805
109,433,Yes,No,0.9685190916061401,0.04361904412508011
109,434,Yes,No,0.9685190916061401,0.04384862259030342
109,435,Yes,No,0.9685190916061401,0.05139686539769173
109,436,Yes,No,0.9685190916061401,0.03877934813499451
110,437,Yes,No,0.9479293823242188,0.023130470886826515
110,438,Yes,No,0.9479293823242188,0.06456335633993149
110,439,Yes,No,0.9479293823242188,0.03708072751760483
110,440,Yes,No,0.9479293823242188,0.06046178564429283
111,441,Yes,No,0.9735643863677979,0.039210498332977295
111,442,Yes,No,0.9735643863677979,0.1271030604839325
111,443,Yes,No,0.9735643863677979,0.03846064582467079
111,444,Yes,No,0.9735643863677979,0.055519409477710724
112,445,Yes,No,0.976392388343811,0.03706810250878334
112,446,Yes,No,0.976392388343811,0.05292290821671486
112,447,Yes,No,0.976392388343811,0.024839282035827637
112,448,Yes,No,0.976392388343811,0.028187936171889305
113,449,No,No,0.28665006160736084,0.024151373654603958
113,450,No,No,0.28665006160736084,0.01626901514828205
113,451,No,No,0.28665006160736084,0.03867512196302414
113,452,No,No,0.28665006160736084,0.027901675552129745
114,453,Yes,No,0.978419840335846,0.04867826774716377
114,454,Yes,No,0.978419840335846,0.04127180576324463
114,455,Yes,No,0.978419840335846,0.03573733940720558
114,456,Yes,No,0.978419840335846,0.03777526319026947
115,457,Yes,No,0.8970571160316467,0.01650688238441944
115,458,Yes,No,0.8970571160316467,0.022646786645054817
115,459,Yes,No,0.8970571160316467,0.05639245733618736
115,460,Yes,No,0.8970571160316467,0.03172839805483818
116,461,Yes,No,0.9388442039489746,0.15690942108631134
116,462,Yes,No,0.9388442039489746,0.024726759642362595
116,463,Yes,No,0.9388442039489746,0.024438338354229927
116,464,Yes,No,0.9388442039489746,0.03795379027724266
117,465,Yes,No,0.9750443696975708,0.0653003603219986
117,466,Yes,No,0.9750443696975708,0.035494305193424225
117,467,Yes,No,0.9750443696975708,0.04185228794813156
117,468,Yes,No,0.9750443696975708,0.05000817030668259
118,469,Yes,No,0.9829108119010925,0.04284905269742012
118,470,Yes,No,0.9829108119010925,0.02832469530403614
118,471,Yes,No,0.9829108119010925,0.03387858718633652
118,472,Yes,No,0.9829108119010925,0.04524167254567146
119,473,Yes,No,0.9427863955497742,0.033637452870607376
119,474,Yes,No,0.9427863955497742,0.05087721347808838
119,475,Yes,No,0.9427863955497742,0.08167438954114914
119,476,Yes,No,0.9427863955497742,0.13033649325370789
120,477,Yes,No,0.8736462593078613,0.19225569069385529
120,478,Yes,No,0.8736462593078613,0.07956410199403763
120,479,Yes,No,0.8736462593078613,0.3112277090549469
120,480,Yes,No,0.8736462593078613,0.06970376521348953
121,481,Yes,No,0.8685472011566162,0.028534915298223495
121,482,Yes,No,0.8685472011566162,0.03609146177768707
121,483,Yes,No,0.8685472011566162,0.04899226501584053
121,484,Yes,No,0.8685472011566162,0.0576750785112381
122,485,Yes,No,0.8937630653381348,0.027702968567609787
122,486,Yes,No,0.8937630653381348,0.042143870145082474
122,487,Yes,No,0.8937630653381348,0.03064427152276039
122,488,Yes,No,0.8937630653381348,0.04899226501584053
123,489,Yes,No,0.9483529925346375,0.049558091908693314
123,490,Yes,No,0.9483529925346375,0.2801642119884491
123,491,Yes,No,0.9483529925346375,0.0533754825592041
123,492,Yes,No,0.9483529925346375,0.08819051086902618
124,493,Yes,No,0.9786037802696228,0.31358131766319275
124,494,Yes,No,0.9786037802696228,0.05317939817905426
124,495,Yes,No,0.9786037802696228,0.0840458795428276
124,496,Yes,No,0.9786037802696228,0.08135417103767395
125,497,Yes,No,0.9481096863746643,0.0681343525648117
125,498,Yes,No,0.9481096863746643,0.037668824195861816
125,499,Yes,Yes,0.9481096863746643,0.7770681977272034
125,500,Yes,No,0.9481096863746643,0.03341957554221153
