item,idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
24,95,Yes,No,0.9999940395355225,1.292414526687935e-05
24,96,Yes,No,0.9999940395355225,3.0997866815596353e-06
25,97,Yes,No,0.9999911785125732,5.1325650929356925e-06
25,98,Yes,Yes,0.9999911785125732,0.8648272752761841
25,99,Yes,No,0.9999911785125732,0.12392280995845795
25,100,Yes,Yes,0.9999911785125732,0.9626561403274536
26,101,Yes,No,0.9999604821205139,5.954632342763944e-06
26,102,Yes,No,0.9999604821205139,0.40464282035827637
26,103,Yes,No,0.9999604821205139,0.00013964006211608648
26,104,Yes,No,0.9999604821205139,0.001335715875029564
27,105,Yes,No,0.9989644885063171,2.5087927497224882e-05
27,106,Yes,Yes,0.9989644885063171,0.9250321388244629
27,107,Yes,No,0.9989644885063171,5.1325650929356925e-06
27,108,Yes,No,0.9989644885063171,7.67993424233282e-06
28,109,Yes,No,0.9999962449073792,8.859722584020346e-06
28,110,Yes,No,0.9999962449073792,4.545775937003782e-06
28,111,Yes,No,0.9999962449073792,7.930414722068235e-05
28,112,Yes,No,0.9999962449073792,0.00018470549548510462
29,113,Yes,No,0.9997936487197876,5.098743258713512e-06
29,114,Yes,No,0.9997936487197876,4.009735494037159e-05
29,115,Yes,No,0.9997936487197876,3.5078949167655082e-06
29,116,Yes,No,0.9997936487197876,5.824463187309448e-06
30,117,Yes,No,0.9999898672103882,5.962939212622587e-06
30,118,Yes,No,0.9999898672103882,5.8328074374003336e-05
30,119,Yes,No,0.9999898672103882,8.303789400088135e-06
30,120,Yes,No,0.9999898672103882,1.9105396859231405e-05
31,121,Yes,No,0.9999253153800964,0.23149025440216064
31,122,Yes,No,0.9999253153800964,8.915314538171515e-05
31,123,Yes,No,0.9999253153800964,5.8328074374003336e-05
31,124,Yes,No,0.9999253153800964,4.647585683414945e-06
32,125,Yes,No,0.9998832941055298,9.036313599608548e-07
32,126,Yes,No,0.9998832941055298,2.0595423393388046e-06
32,127,Yes,No,0.9998832941055298,5.2237983254599385e-06
32,128,Yes,No,0.9998832941055298,3.681987664094777e-06
33,129,Yes,No,0.9999929666519165,2.429568439765717e-06
33,130,Yes,No,0.9999929666519165,6.329214556899387e-06
33,131,Yes,No,0.9999929666519165,3.0007602163095726e-06
33,132,Yes,No,0.9999929666519165,0.012768878601491451
34,133,Yes,No,0.999936044216156,1.8213187331639347e-06
34,134,Yes,No,0.999936044216156,1.062111186911352e-05
34,135,Yes,No,0.999936044216156,5.232877811067738e-06
34,136,Yes,Yes,0.999936044216156,0.9999827742576599
35,137,Yes,No,0.9999926090240479,6.622876753681339e-06
35,138,Yes,No,0.9999926090240479,5.166443770576734e-06
35,139,Yes,No,0.9999926090240479,5.232877811067738e-06
35,140,Yes,No,0.9999926090240479,1.8213187331639347e-06
36,141,Yes,No,0.9999867677688599,0.012722445651888847
36,142,Yes,No,0.9999867677688599,4.146957962802844e-06
36,143,Yes,No,0.9999867677688599,2.868738874894916e-06
36,144,Yes,No,0.9999867677688599,0.006404761224985123
37,145,Yes,No,0.6392063498497009,6.7129835770174395e-06
37,146,Yes,No,0.6392063498497009,0.00025495412410236895
37,147,Yes,No,0.6392063498497009,7.002644906606292e-06
37,148,Yes,No,0.6392063498497009,0.025449926033616066
38,149,Yes,No,0.9580360054969788,6.658039637841284e-06
38,150,Yes,No,0.9580360054969788,0.00025495412410236895
38,151,Yes,No,0.9580360054969788,8.626683847978711e-05
38,152,Yes,No,0.9580360054969788,5.520736976905027e-06
39,153,Yes,No,0.9999805688858032,3.734744313987903e-05
39,154,Yes,No,0.9999805688858032,2.95169911623816e-06
39,155,Yes,No,0.9999805688858032,1.2360233085928485e-05
39,156,Yes,No,0.9999805688858032,3.1606982702214736e-06
40,157,Yes,No,0.9992842078208923,0.4606342911720276
40,158,Yes,Yes,0.9992842078208923,0.7023051977157593
40,159,Yes,No,0.9992842078208923,0.3062162697315216
40,160,Yes,No,0.9992842078208923,0.0006126198568381369
41,161,Yes,Yes,0.9986047744750977,0.8586643934249878
41,162,Yes,No,0.9986047744750977,0.00048792653251439333
41,163,Yes,Yes,0.9986047744750977,0.9958924651145935
41,164,Yes,No,0.9986047744750977,0.3062162697315216
42,165,Yes,No,0.9954625368118286,5.964779575151624e-06
42,166,Yes,No,0.9954625368118286,0.0001308345963479951
42,167,Yes,No,0.9954625368118286,0.000900439394172281
42,168,Yes,No,0.9954625368118286,0.06522563844919205
43,169,Yes,No,0.9614956974983215,0.005150249693542719
43,170,Yes,No,0.9614956974983215,0.000900439394172281
43,171,Yes,No,0.9614956974983215,0.00010385370842413977
43,172,Yes,No,0.9614956974983215,1.0359040061302949e-05
44,173,Yes,No,0.9996868371963501,2.053348180197645e-05
44,174,Yes,Yes,0.9996868371963501,0.7488228678703308
44,175,Yes,No,0.9996868371963501,5.86879195907386e-06
44,176,Yes,No,0.9996868371963501,0.0002132998051820323
45,177,Yes,No,0.9999815821647644,7.981589078553952e-06
45,178,Yes,No,0.9999815821647644,1.0246042620565277e-05
45,179,Yes,No,0.9999815821647644,9.8656209956971e-06
45,180,Yes,No,0.9999815821647644,4.523720781435259e-05
46,181,Yes,No,0.9999962449073792,1.0192532499786466e-05
46,182,Yes,No,0.9999962449073792,0.23864984512329102
46,183,Yes,No,0.9999962449073792,4.1765356399992015e-06
46,184,Yes,No,0.9999962449073792,4.87645365865319e-06
47,185,Yes,No,0.9999963641166687,4.014846581412712e-06
47,186,Yes,No,0.9999963641166687,2.1643410946126096e-05
47,187,Yes,No,0.9999963641166687,2.0609719285857864e-05
47,188,Yes,No,0.9999963641166687,6.6688089646049775e-06
48,189,Yes,No,0.9999908804893494,6.725802086293697e-05
48,190,Yes,Yes,0.9999908804893494,0.9821418523788452
48,191,Yes,No,0.9999908804893494,6.952010880922899e-05
48,192,Yes,No,0.9999908804893494,1.326372421317501e-05
49,193,Yes,Yes,0.9999393820762634,0.7832142114639282
49,194,Yes,No,0.9999393820762634,4.7867593821138144e-05
49,195,Yes,No,0.9999393820762634,5.36250663571991e-05
49,196,Yes,No,0.9999393820762634,0.0005057459347881377
50,197,Yes,No,0.9999595880508423,6.9669927142967936e-06
50,198,Yes,No,0.9999595880508423,2.004923953791149e-05
50,199,Yes,No,0.9999595880508423,3.172354990965687e-05
50,200,Yes,No,0.9999595880508423,9.25181848288048e-06
51,201,Yes,No,0.9999911189079285,2.004923953791149e-05
51,202,Yes,No,0.9999911189079285,1.612547021068167e-05
51,203,Yes,No,0.9999911189079285,4.280963366909418e-06
51,204,Yes,No,0.9999911189079285,0.00041691921069286764
52,205,Yes,No,0.9990813136100769,1.1068297681049444e-05
52,206,Yes,No,0.9990813136100769,1.642910501686856e-05
52,207,Yes,No,0.9990813136100769,0.0015153641579672694
52,208,Yes,No,0.9990813136100769,1.1757512766052969e-05
53,209,Yes,No,0.999993085861206,1.1757512766052969e-05
53,210,Yes,Yes,0.999993085861206,0.9986223578453064
53,211,Yes,No,0.999993085861206,0.00014433337491936982
53,212,Yes,No,0.999993085861206,0.00024234225566033274
54,213,Yes,Yes,0.9962783455848694,0.9836645722389221
54,214,Yes,No,0.9962783455848694,0.03893491253256798
54,215,Yes,No,0.9962783455848694,0.01693781651556492
54,216,Yes,Yes,0.9962783455848694,0.8237035274505615
55,217,Yes,No,0.9999133348464966,0.0019109745044261217
55,218,Yes,No,0.9999133348464966,0.0007636534282937646
55,219,Yes,Yes,0.9999133348464966,0.714607298374176
55,220,Yes,No,0.9999133348464966,0.022143131121993065
56,221,Yes,No,0.9928516745567322,6.349016075546388e-06
56,222,Yes,No,0.9928516745567322,5.556673932005651e-05
56,223,Yes,No,0.9928516745567322,9.157231943390798e-06
56,224,Yes,No,0.9928516745567322,3.5732227843254805e-05
57,225,Yes,No,0.9999922513961792,5.029931799072074e-06
57,226,Yes,No,0.9999922513961792,7.680143426114228e-06
57,227,Yes,No,0.9999922513961792,7.259735139086843e-05
57,228,Yes,No,0.9999922513961792,7.504837412852794e-05
58,229,Yes,No,0.9995460510253906,0.0006844681920483708
58,230,Yes,No,0.9995460510253906,5.556673932005651e-05
58,231,Yes,No,0.9995460510253906,0.00010198631935054436
58,232,Yes,No,0.9995460510253906,7.680143426114228e-06
59,233,Yes,No,0.9999938011169434,5.623119795927778e-05
59,234,Yes,No,0.9999938011169434,3.4658551157917827e-06
59,235,Yes,No,0.9999938011169434,5.274488648865372e-05
59,236,Yes,No,0.9999938011169434,2.665454076122842e-06
60,237,Yes,No,0.9999902844429016,2.3027698716759915e-06
60,238,Yes,No,0.9999902844429016,7.887754691182636e-06
60,239,Yes,No,0.9999902844429016,4.572991656459635e-06
60,240,Yes,No,0.9999902844429016,1.53545772718644e-06
61,241,Yes,No,0.9999919533729553,2.2252268536249176e-05
61,242,Yes,No,0.9999919533729553,3.3193035051226616e-05
61,243,Yes,No,0.9999919533729553,6.2409353631665e-06
61,244,Yes,No,0.9999919533729553,4.135730705456808e-06
62,245,Yes,No,0.9999966025352478,1.1084152902185451e-05
62,246,Yes,No,0.9999966025352478,1.4967690731282346e-06
62,247,Yes,No,0.9999966025352478,3.631020717875799e-06
62,248,Yes,No,0.9999966025352478,1.6289402537950082e-06
63,249,Yes,No,0.9999985098838806,1.1533436463651014e-06
63,250,Yes,No,0.9999985098838806,0.00015737579087726772
63,251,Yes,No,0.9999985098838806,2.3910344680189155e-05
63,252,Yes,No,0.9999985098838806,6.2485069065587595e-06
64,253,Yes,No,0.9999975562095642,4.346053628978552e-06
64,254,Yes,No,0.9999975562095642,1.0642785127856769e-05
64,255,Yes,No,0.9999975562095642,4.604428340826416e-06
64,256,Yes,No,0.9999975562095642,0.0006740356329828501
65,257,Yes,No,0.9999688267707825,5.4627424106001854e-05
65,258,Yes,No,0.9999688267707825,6.983429193496704e-05
65,259,Yes,No,0.9999688267707825,0.007185010705143213
65,260,Yes,No,0.9999688267707825,1.2288989637454506e-05
66,261,Yes,No,0.9999959468841553,0.007185010705143213
66,262,Yes,No,0.9999959468841553,0.05224388837814331
66,263,Yes,No,0.9999959468841553,0.00012868861085735261
66,264,Yes,No,0.9999959468841553,9.029147804540116e-06
67,265,Yes,No,0.9999957084655762,9.408935511601157e-06
67,266,Yes,No,0.9999957084655762,0.00011951845226576552
67,267,Yes,No,0.9999957084655762,3.9390200981870294e-05
67,268,Yes,No,0.9999957084655762,2.325886498510954e-06
68,269,Yes,No,0.9999828934669495,1.3050490451860242e-05
68,270,Yes,Yes,0.9999828934669495,0.9940024614334106
68,271,Yes,No,0.9999828934669495,0.0004535512416623533
68,272,Yes,No,0.9999828934669495,1.6495627278345637e-05
69,273,Yes,No,0.999994695186615,1.290754767069302e-06
69,274,Yes,No,0.999994695186615,2.89864055957878e-06
69,275,Yes,No,0.999994695186615,2.7687281090038596e-06
69,276,Yes,No,0.999994695186615,2.5598919819458388e-06
70,277,Yes,No,0.9999914765357971,0.0015599876642227173
70,278,Yes,Yes,0.9999914765357971,0.9321040511131287
70,279,Yes,Yes,0.9999914765357971,0.8391348123550415
70,280,Yes,No,0.9999914765357971,0.09044685959815979
71,281,Yes,No,0.9999955892562866,0.31849804520606995
71,282,Yes,No,0.9999955892562866,5.456458166008815e-05
71,283,Yes,Yes,0.9999955892562866,0.9453160166740417
71,284,Yes,No,0.9999955892562866,0.0016445961082354188
72,285,Yes,Yes,0.9999964237213135,0.9880263805389404
72,286,Yes,No,0.9999964237213135,6.837154796812683e-05
72,287,Yes,No,0.9999964237213135,5.237784353084862e-05
72,288,Yes,No,0.9999964237213135,0.0016094362363219261
73,289,Yes,No,0.9999931454658508,7.25581994629465e-05
73,290,Yes,No,0.9999931454658508,6.444175232900307e-05
73,291,Yes,Yes,0.9999931454658508,0.9880263805389404
73,292,Yes,No,0.9999931454658508,0.0022961441427469254
74,293,Yes,No,0.9997347593307495,0.00011526302114361897
74,294,Yes,Yes,0.9997347593307495,0.5522982478141785
74,295,Yes,No,0.9997347593307495,0.0019311433425173163
74,296,Yes,No,0.9997347593307495,0.07941445708274841
75,297,Yes,No,0.9987215995788574,1.2037337910442147e-05
75,298,Yes,Yes,0.9987215995788574,0.9986766576766968
75,299,Yes,Yes,0.9987215995788574,0.7702386379241943
75,300,Yes,No,0.9987215995788574,0.009341477416455746
76,301,Yes,Yes,0.998580813407898,0.7831657528877258
76,302,Yes,No,0.998580813407898,5.722426976717543e-06
76,303,Yes,No,0.998580813407898,8.798511771601625e-06
76,304,Yes,No,0.998580813407898,6.385994765878422e-06
77,305,Yes,No,0.9999411702156067,1.334052376478212e-05
77,306,Yes,No,0.9999411702156067,8.236038411268964e-06
77,307,Yes,No,0.9999411702156067,2.985952414746862e-05
77,308,Yes,No,0.9999411702156067,1.6865426005097106e-05
78,309,Yes,No,0.9999969601631165,1.1685924619087018e-05
78,310,Yes,No,0.9999969601631165,2.9884042760386365e-06
78,311,Yes,No,0.9999969601631165,0.0046739159151911736
78,312,Yes,No,0.9999969601631165,1.0276041393808555e-05
79,313,Yes,No,0.9999891519546509,5.035260983277112e-05
79,314,Yes,No,0.9999891519546509,4.489296316023683e-06
79,315,Yes,No,0.9999891519546509,2.4995276817207923e-06
79,316,Yes,No,0.9999891519546509,1.2256536138011143e-05
80,317,Yes,No,0.9999977946281433,6.3394600147148594e-06
80,318,Yes,No,0.9999977946281433,2.4995276817207923e-06
80,319,Yes,No,0.9999977946281433,2.9201182769611478e-06
80,320,Yes,No,0.9999977946281433,1.3509080417861696e-05
81,321,Yes,No,0.9999653697013855,1.767242792993784e-05
81,322,Yes,No,0.9999653697013855,0.00016447913367301226
81,323,Yes,No,0.9999653697013855,0.0013099809875711799
81,324,Yes,No,0.9999653697013855,0.00023057912767399102
82,325,Yes,No,0.9999898076057434,0.0013099809875711799
82,326,Yes,No,0.9999898076057434,0.0004974594921804965
82,327,Yes,No,0.9999898076057434,7.159757660701871e-05
82,328,Yes,No,0.9999898076057434,3.1442636100109667e-05
83,329,Yes,Yes,0.9993222951889038,0.500688374042511
83,330,Yes,Yes,0.9993222951889038,0.9875725507736206
83,331,Yes,No,0.9993222951889038,1.819268800318241e-05
83,332,Yes,No,0.9993222951889038,5.4042549891164526e-05
84,333,Yes,No,0.9992259740829468,0.00016676585073582828
84,334,Yes,No,0.9992259740829468,0.0007346512284129858
84,335,Yes,No,0.9992259740829468,4.710782377514988e-05
84,336,Yes,Yes,0.9992259740829468,0.9078752994537354
85,337,Yes,No,0.9999944567680359,0.00023448345018550754
85,338,Yes,Yes,0.9999944567680359,0.500688374042511
85,339,Yes,No,0.9999944567680359,0.00022733703372068703
85,340,Yes,No,0.9999944567680359,1.819268800318241e-05
86,341,Yes,No,0.9999914765357971,1.6460839106002823e-05
86,342,Yes,No,0.9999914765357971,5.174912530492293e-06
86,343,Yes,No,0.9999914765357971,2.0845147446379997e-05
86,344,Yes,No,0.9999914765357971,1.9195467757526785e-05
87,345,Yes,No,0.999948263168335,2.974302515212912e-05
87,346,Yes,No,0.999948263168335,1.3196633517509326e-05
87,347,Yes,No,0.999948263168335,9.382626558362972e-06
87,348,Yes,No,0.999948263168335,0.31565061211586
88,349,Yes,No,0.9979769587516785,2.974302515212912e-05
88,350,Yes,No,0.9979769587516785,8.20769309939351e-06
88,351,Yes,No,0.9979769587516785,1.1058439667976927e-05
88,352,Yes,No,0.9979769587516785,1.7218060747836716e-05
89,353,Yes,No,0.9999869465827942,9.973088708647992e-06
89,354,Yes,No,0.9999869465827942,1.717603299766779e-05
89,355,Yes,No,0.9999869465827942,5.745043745264411e-05
89,356,Yes,No,0.9999869465827942,0.05847916379570961
90,357,Yes,No,0.9946355819702148,0.13753071427345276
90,358,Yes,Yes,0.9946355819702148,0.9716526865959167
90,359,Yes,No,0.9946355819702148,4.5007305743638426e-05
90,360,Yes,No,0.9946355819702148,3.6612620988307754e-06
91,361,Yes,No,0.9999916553497314,4.028042894788086e-06
91,362,Yes,No,0.9999916553497314,0.13708260655403137
91,363,Yes,No,0.9999916553497314,0.005140820983797312
91,364,Yes,No,0.9999916553497314,1.800349673430901e-05
92,365,Yes,No,0.9999963641166687,3.950573500333121e-06
92,366,Yes,No,0.9999963641166687,6.003335329296533e-06
92,367,Yes,No,0.9999963641166687,7.346098755078856e-06
92,368,Yes,No,0.9999963641166687,0.0020750423427671194
93,369,Yes,No,0.9999978542327881,1.0546594239713158e-05
93,370,Yes,No,0.9999978542327881,2.2363983589457348e-05
93,371,Yes,No,0.9999978542327881,1.836555566114839e-05
93,372,Yes,No,0.9999978542327881,1.3141509953129571e-05
94,373,Yes,No,0.9999973773956299,6.255228981899563e-06
94,374,Yes,No,0.9999973773956299,0.02399880811572075
94,375,Yes,No,0.9999973773956299,2.329125527467113e-05
94,376,Yes,No,0.9999973773956299,9.518823389953468e-06
95,377,Yes,No,0.999970555305481,5.548412082134746e-05
95,378,Yes,Yes,0.999970555305481,0.9998059272766113
95,379,Yes,No,0.999970555305481,0.00030662387143820524
95,380,Yes,No,0.999970555305481,6.947060319362208e-05
96,381,Yes,No,0.9999595880508423,0.00046619834029115736
96,382,Yes,No,0.9999595880508423,4.1448918636888266e-05
96,383,Yes,No,0.9999595880508423,0.0006883968017064035
96,384,Yes,No,0.9999595880508423,0.0007789394003339112
97,385,Yes,No,0.999995231628418,1.6544971686016652e-06
97,386,Yes,No,0.999995231628418,6.8089871092524845e-06
97,387,Yes,No,0.999995231628418,1.4082131656323327e-06
97,388,Yes,No,0.999995231628418,2.1295761598594254e-06
98,389,Yes,No,0.9999967217445374,2.324717343071825e-06
98,390,Yes,No,0.9999967217445374,1.0378218576079234e-05
98,391,Yes,No,0.9999967217445374,6.22219567958382e-06
98,392,Yes,Yes,0.9999967217445374,0.999997079372406
99,393,Yes,No,0.9999952912330627,4.389245077618398e-05
99,394,Yes,No,0.9999952912330627,5.848257933394052e-05
99,395,Yes,No,0.9999952912330627,5.818571480631363e-06
99,396,Yes,No,0.9999952912330627,6.83536791257211e-06
100,397,Yes,No,0.9999964833259583,0.00024836923694238067
100,398,Yes,No,0.9999964833259583,3.853532689390704e-05
100,399,Yes,No,0.9999964833259583,1.5135012290556915e-05
100,400,Yes,No,0.9999964833259583,1.8089625882566907e-05
101,401,Yes,No,0.9999903440475464,8.81253436091356e-06
101,402,Yes,No,0.9999903440475464,0.0003708491276483983
101,403,Yes,No,0.9999903440475464,4.979068307875423e-06
101,404,Yes,No,0.9999903440475464,3.3300111681455746e-05
102,405,Yes,No,0.9999954700469971,3.807505709119141e-05
102,406,Yes,No,0.9999954700469971,0.002580020111054182
102,407,Yes,No,0.9999954700469971,0.02753528021275997
102,408,Yes,No,0.9999954700469971,2.2791349692852236e-05
103,409,Yes,Yes,0.9999948740005493,0.8846940398216248
103,410,Yes,No,0.9999948740005493,6.764912086509867e-06
103,411,Yes,No,0.9999948740005493,6.756575021427125e-05
103,412,Yes,No,0.9999948740005493,6.496892456198111e-05
104,413,Yes,No,0.9999983310699463,1.4084547728998587e-05
104,414,Yes,No,0.9999983310699463,4.032821834698552e-06
104,415,Yes,No,0.9999983310699463,0.0001841986522777006
104,416,Yes,No,0.9999983310699463,0.006401342805474997
105,417,Yes,No,0.9999979734420776,2.308600778633263e-05
105,418,Yes,No,0.9999979734420776,1.66773097589612e-05
105,419,Yes,No,0.9999979734420776,1.0087267583003268e-05
105,420,Yes,No,0.9999979734420776,0.006401342805474997
106,421,Yes,No,0.9999961853027344,4.756446742248954e-06
106,422,Yes,No,0.9999961853027344,6.365361514326651e-06
106,423,Yes,No,0.9999961853027344,0.005469311494380236
106,424,Yes,No,0.9999961853027344,4.378569428808987e-06
107,425,Yes,No,0.9999914765357971,2.2644094315182883e-06
107,426,Yes,No,0.9999914765357971,3.7080581023474224e-06
107,427,Yes,No,0.9999914765357971,7.542742878285935e-06
107,428,Yes,No,0.9999914765357971,4.84719748783391e-06
108,429,Yes,No,0.9999966025352478,0.0011834334582090378
108,430,Yes,No,0.9999966025352478,5.9313999372534454e-05
108,431,Yes,No,0.9999966025352478,6.365361514326651e-06
108,432,Yes,No,0.9999966025352478,2.7057512852479704e-06
109,433,Yes,No,0.9999977946281433,1.8084242583427113e-06
109,434,Yes,No,0.9999977946281433,4.054291821375955e-06
109,435,Yes,No,0.9999977946281433,3.421535075176507e-05
109,436,Yes,No,0.9999977946281433,1.645090560487006e-05
110,437,Yes,No,0.9999781847000122,4.069200713274768e-06
110,438,Yes,No,0.9999781847000122,1.717782288324088e-05
110,439,Yes,No,0.9999781847000122,4.561172318062745e-06
110,440,Yes,No,0.9999781847000122,7.933001143101137e-06
111,441,Yes,No,0.9999924898147583,6.966864020796493e-05
111,442,Yes,No,0.9999924898147583,0.004223767668008804
111,443,Yes,No,0.9999924898147583,5.074357886769576e-06
111,444,Yes,No,0.9999924898147583,0.00770833482965827
112,445,Yes,No,0.9999961853027344,2.8115130135120125e-06
112,446,Yes,No,0.9999961853027344,3.601245225581806e-06
112,447,Yes,No,0.9999961853027344,5.406559921539156e-06
112,448,Yes,No,0.9999961853027344,4.976382115273736e-06
113,449,Yes,No,0.9843045473098755,0.00010119924991158769
113,450,Yes,No,0.9843045473098755,1.4955276128603145e-06
113,451,Yes,No,0.9843045473098755,3.3252454159082845e-06
113,452,Yes,No,0.9843045473098755,6.748080977558857e-06
114,453,Yes,No,0.9999975562095642,5.608668743661838e-06
114,454,Yes,No,0.9999975562095642,6.590030807274161e-06
114,455,Yes,No,0.9999975562095642,7.133659892133437e-06
114,456,Yes,No,0.9999975562095642,3.604668791012955e-06
115,457,Yes,No,0.9999942183494568,6.563005172210978e-06
115,458,Yes,No,0.9999942183494568,4.276114395906916e-06
115,459,Yes,No,0.9999942183494568,2.4391794795519672e-05
115,460,Yes,No,0.9999942183494568,7.618235940753948e-06
116,461,Yes,No,0.9999959468841553,4.457836894289358e-06
116,462,Yes,No,0.9999959468841553,1.1073156201746315e-05
116,463,Yes,No,0.9999959468841553,0.01649116538465023
116,464,Yes,No,0.9999959468841553,8.504304787493311e-06
117,465,Yes,No,0.9999943971633911,1.287338000111049e-05
117,466,Yes,No,0.9999943971633911,2.4123841285472736e-05
117,467,Yes,No,0.9999943971633911,3.299849140603328e-06
