question_id,question_type,orig_target,hypernym,neg1,neg2,neg3,neg4,model,correct
3154082,existMaterialC,couch,couch,blanket,shirt,watch,placemat,Qwen2.5-I,1
3154082,existMaterialC,couch,seat,toy,table,curtain,vest,Qwen2.5-I,0
3154082,existMaterialC,couch,furniture,strip,device,chair,sofa,Qwen2.5-I,0
3154082,existMaterialC,couch,couch,blanket,shirt,watch,placemat,Qwen2.5-VL-I,1
3154082,existMaterialC,couch,seat,toy,table,curtain,vest,Qwen2.5-VL-I,0
3154082,existMaterialC,couch,furniture,strip,device,chair,sofa,Qwen2.5-VL-I,0
3154095,existAttrC,couch,couch,sofa,bed,cupboard,desk,Qwen2.5-I,1
3154095,existAttrC,couch,seat,furniture,sofa,bench,table,Qwen2.5-I,1
3154095,existAttrC,couch,furniture,bed,bedroom furniture,cupboard,counter,Qwen2.5-I,1
3154095,existAttrC,couch,couch,sofa,bed,cupboard,desk,Qwen2.5-VL-I,1
3154095,existAttrC,couch,seat,furniture,sofa,bench,table,Qwen2.5-VL-I,1
3154095,existAttrC,couch,furniture,bed,bedroom furniture,cupboard,counter,Qwen2.5-VL-I,1
3154097,existAttrNotC,couch,couch,lamp,lid,graffiti,skateboard,Qwen2.5-I,1
3154097,existAttrNotC,couch,seat,flower,weapon,vessel,bowl,Qwen2.5-I,1
3154097,existAttrNotC,couch,furniture,ship,aquatic bird,scarf,toilet,Qwen2.5-I,1
3154097,existAttrNotC,couch,couch,lamp,lid,graffiti,skateboard,Qwen2.5-VL-I,1
3154097,existAttrNotC,couch,seat,flower,weapon,vessel,bowl,Qwen2.5-VL-I,1
3154097,existAttrNotC,couch,furniture,ship,aquatic bird,scarf,toilet,Qwen2.5-VL-I,1
3236316,existAttrC,couch,couch,box,dumpster,tray,bun,Qwen2.5-I,1
3236316,existAttrC,couch,seat,basket,puddle,ocean,zebra,Qwen2.5-I,1
3236316,existAttrC,couch,furniture,home appliance,produce,coffee,water vehicle,Qwen2.5-I,1
3236316,existAttrC,couch,couch,box,dumpster,tray,bun,Qwen2.5-VL-I,1
3236316,existAttrC,couch,seat,basket,puddle,ocean,zebra,Qwen2.5-VL-I,1
3236316,existAttrC,couch,furniture,home appliance,produce,coffee,water vehicle,Qwen2.5-VL-I,1
3273655,existAttrNotC,woman,woman,child,driver,bun,boy,Qwen2.5-I,1
3273655,existAttrNotC,woman,adult,dog,horse,canine,man,Qwen2.5-I,1
3273655,existAttrNotC,woman,person,equine,furniture,animal,baby,Qwen2.5-I,1
3273655,existAttrNotC,woman,woman,child,driver,bun,boy,Qwen2.5-VL-I,1
3273655,existAttrNotC,woman,adult,dog,horse,canine,man,Qwen2.5-VL-I,1
3273655,existAttrNotC,woman,person,equine,furniture,animal,baby,Qwen2.5-VL-I,1
3289469,existAttrC,woman,woman,giraffe,baby,elephant,child,Qwen2.5-I,1
3289469,existAttrC,woman,adult,zebra,man,mammal,girl,Qwen2.5-I,1
3289469,existAttrC,woman,person,cattle,toy,mammal,dog,Qwen2.5-I,1
3289469,existAttrC,woman,woman,giraffe,baby,elephant,child,Qwen2.5-VL-I,1
3289469,existAttrC,woman,adult,zebra,man,mammal,girl,Qwen2.5-VL-I,1
3289469,existAttrC,woman,person,cattle,toy,mammal,dog,Qwen2.5-VL-I,1
3289471,existAttrNotC,woman,woman,cow,guy,skier,elephant,Qwen2.5-I,1
3289471,existAttrNotC,woman,adult,girl,feline,person,lamb,Qwen2.5-I,1
3289471,existAttrNotC,woman,person,equine,mammal,people,bear,Qwen2.5-I,1
3289471,existAttrNotC,woman,woman,cow,guy,skier,elephant,Qwen2.5-VL-I,1
3289471,existAttrNotC,woman,adult,girl,feline,person,lamb,Qwen2.5-VL-I,1
3289471,existAttrNotC,woman,person,equine,mammal,people,bear,Qwen2.5-VL-I,1
3346583,existAttrC,skateboard,skateboard,bedroom,mask,laptop,kitchen,Qwen2.5-I,1
3346583,existAttrC,skateboard,board,bird,jeep,lid,tie,Qwen2.5-I,1
3346583,existAttrC,skateboard,skateboard,bedroom,mask,laptop,kitchen,Qwen2.5-VL-I,1
3346583,existAttrC,skateboard,board,bird,jeep,lid,tie,Qwen2.5-VL-I,1
3346596,existMaterialNotC,skateboard,skateboard,laptop,floor,bathtub,fork,Qwen2.5-I,1
3346596,existMaterialNotC,skateboard,board,spoon,broom,toilet,sports equipment,Qwen2.5-I,0
3346596,existMaterialNotC,skateboard,skateboard,laptop,floor,bathtub,fork,Qwen2.5-VL-I,1
3346596,existMaterialNotC,skateboard,board,spoon,broom,toilet,sports equipment,Qwen2.5-VL-I,0
3376422,existAttrC,skateboard,skateboard,ship,platform,sponge,carrot,Qwen2.5-I,1
3376422,existAttrC,skateboard,board,bed,cap,cart,cat,Qwen2.5-I,1
3376422,existAttrC,skateboard,skateboard,ship,platform,sponge,carrot,Qwen2.5-VL-I,1
3376422,existAttrC,skateboard,board,bed,cap,cart,cat,Qwen2.5-VL-I,1
3376423,existAttrC,skateboard,skateboard,crosswalk,bathtub,camera,phone,Qwen2.5-I,1
3376423,existAttrC,skateboard,board,seat,bed,aircraft,animal skin,Qwen2.5-I,1
3376423,existAttrC,skateboard,skateboard,crosswalk,bathtub,camera,phone,Qwen2.5-VL-I,1
3376423,existAttrC,skateboard,board,seat,bed,aircraft,animal skin,Qwen2.5-VL-I,1
3376426,existAttrNotC,skateboard,skateboard,bookshelf,jeep,cake,fish,Qwen2.5-I,1
3376426,existAttrNotC,skateboard,board,notebook,ball,piece of cloth,flower,Qwen2.5-I,0
3376426,existAttrNotC,skateboard,skateboard,bookshelf,jeep,cake,fish,Qwen2.5-VL-I,1
3376426,existAttrNotC,skateboard,board,notebook,ball,piece of cloth,flower,Qwen2.5-VL-I,1
3376427,existAttrNotC,skateboard,skateboard,towel,kitten,patio,cat,Qwen2.5-I,1
3376427,existAttrNotC,skateboard,board,monitor,carriage,device,bedroom furniture,Qwen2.5-I,0
3376427,existAttrNotC,skateboard,skateboard,towel,kitten,patio,cat,Qwen2.5-VL-I,1
3376427,existAttrNotC,skateboard,board,monitor,carriage,device,bedroom furniture,Qwen2.5-VL-I,1
3395510,existAttrC,woman,woman,cow,doll,boy,zebra,Qwen2.5-I,1
3395510,existAttrC,woman,adult,bear,adult,cow,elephant,Qwen2.5-I,1
3395510,existAttrC,woman,person,baby,child,man,dog,Qwen2.5-I,1
3395510,existAttrC,woman,woman,cow,doll,boy,zebra,Qwen2.5-VL-I,1
3395510,existAttrC,woman,adult,bear,adult,cow,elephant,Qwen2.5-VL-I,1
3395510,existAttrC,woman,person,baby,child,man,dog,Qwen2.5-VL-I,1
3568593,existAttrC,refrigerator,refrigerator,bun,backpack,pipe,building,Qwen2.5-I,1
3568593,existAttrC,refrigerator,home appliance,watch,cutlery,jet,computer,Qwen2.5-I,0
3568593,existAttrC,refrigerator,appliance,entrance,motorcycle,receptacle,pitcher,Qwen2.5-I,0
3568593,existAttrC,refrigerator,refrigerator,bun,backpack,pipe,building,Qwen2.5-VL-I,1
3568593,existAttrC,refrigerator,home appliance,watch,cutlery,jet,computer,Qwen2.5-VL-I,1
3568593,existAttrC,refrigerator,appliance,entrance,motorcycle,receptacle,pitcher,Qwen2.5-VL-I,1
3787283,existAttrNotC,bear,bear,artwork,laptop,bell,toilet,Qwen2.5-I,1
3787283,existAttrNotC,bear,mammal,ocean,purse,boat,photographic equipment,Qwen2.5-I,1
3787283,existAttrNotC,bear,vertebrate,garment,ship,chandelier,dog,Qwen2.5-I,0
3787283,existAttrNotC,bear,animal,bowl,lamb,fence,house,Qwen2.5-I,0
3787283,existAttrNotC,bear,bear,artwork,laptop,bell,toilet,Qwen2.5-VL-I,1
3787283,existAttrNotC,bear,mammal,ocean,purse,boat,photographic equipment,Qwen2.5-VL-I,1
3787283,existAttrNotC,bear,vertebrate,garment,ship,chandelier,dog,Qwen2.5-VL-I,1
3787283,existAttrNotC,bear,animal,bowl,lamb,fence,house,Qwen2.5-VL-I,1
3811171,existAttrNotC,cup,cup,newspaper,banana,football,cactus,Qwen2.5-I,1
3811171,existAttrNotC,cup,container,establishment,pole,purse,store,Qwen2.5-I,0
3811171,existAttrNotC,cup,cup,newspaper,banana,football,cactus,Qwen2.5-VL-I,1
3811171,existAttrNotC,cup,container,establishment,pole,purse,store,Qwen2.5-VL-I,1
4165666,existAttrC,skateboard,skateboard,highway,trash,tractor,luggage,Qwen2.5-I,1
4165666,existAttrC,skateboard,board,table,racket,furniture,bracelet,Qwen2.5-I,1
4165666,existAttrC,skateboard,skateboard,highway,trash,tractor,luggage,Qwen2.5-VL-I,1
4165666,existAttrC,skateboard,board,table,racket,furniture,bracelet,Qwen2.5-VL-I,1
4165667,existAttrC,skateboard,skateboard,boat,orange,watch,counter,Qwen2.5-I,1
4165667,existAttrC,skateboard,board,cap,scooter,board,necklace,Qwen2.5-I,1
4165667,existAttrC,skateboard,skateboard,boat,orange,watch,counter,Qwen2.5-VL-I,1
4165667,existAttrC,skateboard,board,cap,scooter,board,necklace,Qwen2.5-VL-I,1
4248049,existAttrC,skateboard,skateboard,cap,countertop,luggage,dock,Qwen2.5-I,1
4248049,existAttrC,skateboard,board,access,artwork,jar,soil,Qwen2.5-I,0
4248049,existAttrC,skateboard,skateboard,cap,countertop,luggage,dock,Qwen2.5-VL-I,1
4248049,existAttrC,skateboard,board,access,artwork,jar,soil,Qwen2.5-VL-I,1
4248051,existAttrNotC,skateboard,skateboard,countertop,watch,tire,frisbee,Qwen2.5-I,1
4248051,existAttrNotC,skateboard,board,bun,establishment,branch,knife,Qwen2.5-I,1
4248051,existAttrNotC,skateboard,skateboard,countertop,watch,tire,frisbee,Qwen2.5-VL-I,1
4248051,existAttrNotC,skateboard,board,bun,establishment,branch,knife,Qwen2.5-VL-I,1
4248896,existAttrNotC,skateboard,skateboard,apron,knife,highway,fish,Qwen2.5-I,1
4248896,existAttrNotC,skateboard,board,sweater,counter,burner,tool,Qwen2.5-I,0
