question_id,question_type,orig_target,hypernym,neg1,neg2,neg3,neg4,model,correct
984595,existAttrC,broccoli,broccoli,skateboard,collar,bag,shoe,Qwen2,1
993278,existAttrC,apple,apple,can,fan,kettle,bush,Qwen2,1
1016765,existAttrC,frisbee,frisbee,napkin,path,oven,poster,Qwen2,1
1033825,existAttrC,bat,bat,sausage,trash,dish,oven,Qwen2,1
1033826,existAttrC,bat,bat,parrot,keyboard,pitcher,motorcycle,Qwen2,1
1033836,existMaterialC,bat,bat,couch,pizza,station,pot,Qwen2,1
1051880,existAttrC,chair,chair,sandwich,pipe,bucket,jeep,Qwen2,1
1062987,existAttrC,coat,coat,helmet,sweater,kitchen,river,Qwen2,1
1118101,existAttrC,cup,cup,store,pot,boot,bathroom,Qwen2,1
1118149,existAttrC,table,table,station,beard,oven,monitor,Qwen2,1
1118151,existAttrC,table,table,pavement,lamp,helmet,dish,Qwen2,1
1124265,existAttrC,clock,clock,bridge,coat,bat,platter,Qwen2,1
1124555,existAttrC,train,train,scooter,sand,magnet,pizza,Qwen2,1
1131920,existAttrC,fence,fence,suitcase,motorcycle,blind,spatula,Qwen2,1
1160781,existAttrC,hat,hat,floor,sofa,zoo,jersey,Qwen2,1
1179502,existAttrC,cat,cat,frisbee,sauce,backpack,curtain,Qwen2,1
1179503,existAttrC,cat,cat,pan,bun,pastry,poster,Qwen2,1
1182897,existMaterialC,table,table,cake,cabinet,bathroom,countertop,Qwen2,1
1182898,existMaterialNotC,table,table,fork,wall,sculpture,chair,Qwen2,1
1188182,existAttrC,motorcycle,motorcycle,sandwich,apron,microwave,bicycle,Qwen2,1
1188183,existAttrC,motorcycle,motorcycle,robe,candle,wine,platter,Qwen2,1
1188184,existAttrC,motorcycle,motorcycle,flower,parrot,swimsuit,countertop,Qwen2,1
1190595,existAttrC,clock,clock,beard,swimsuit,scooter,lettuce,Qwen2,1
1190605,existAttrC,clock,clock,parrot,toothbrush,notebook,watch,Qwen2,1
1209249,existAttrC,cat,cat,pan,bicycle,broccoli,bird,Qwen2,1
1218857,existAttrC,coat,coat,broom,soap,sofa,cabin,Qwen2,1
1218882,existAttrC,helmet,helmet,bed,robe,boat,phone,Qwen2,1
1229015,existAttrC,clock,clock,pole,table,picture,bed,Qwen2,1
1243069,existMaterialC,fence,fence,dock,paddle,chair,seat,Qwen2,1
1243070,existMaterialC,fence,fence,cup,fan,drum,fireplace,Qwen2,1
1243071,existMaterialC,fence,fence,cake,tunnel,oven,tire,Qwen2,1
1284094,existAttrC,surfboard,surfboard,car,bridge,cake,beer,Qwen2,1
1284095,existAttrC,surfboard,surfboard,blanket,poster,laptop,knife,Qwen2,1
1284096,existAttrC,surfboard,surfboard,stadium,vase,bat,headband,Qwen2,1
1286889,existMaterialC,table,table,artwork,sculpture,blender,station,Qwen2,1
1298287,existAttrC,dog,dog,beer,desk,beard,bed,Qwen2,1
1325595,existAttrC,cow,cow,candle,path,kitten,counter,Qwen2,1
1325596,existAttrC,cow,cow,microphone,path,package,camera,Qwen2,1
1346808,existAttrC,camera,camera,bat,meat,airplane,box,Qwen2,1
1351216,existAttrC,train,train,fork,van,package,basket,Qwen2,1
1355594,existAttrC,carrot,carrot,building,basket,beard,keyboard,Qwen2,1
1355595,existAttrC,carrot,carrot,umpire,pole,sand,cow,Qwen2,1
1368234,existAttrC,backpack,backpack,desk,dumpster,knife,house,Qwen2,1
1369457,existAttrC,giraffe,giraffe,roadway,bedspread,watch,urinal,Qwen2,1
1370586,existAttrC,dog,dog,motorcycle,dumpster,boat,glove,Qwen2,1
1373550,existAttrC,dog,dog,guitar,wristband,liquid,tie,Qwen2,1
1384979,existAttrC,apple,apple,cheese,soap,wristband,truck,Qwen2,1
1384980,existAttrC,apple,apple,sauce,phone,monitor,juice,Qwen2,1
1384983,existAttrNotC,apple,apple,pen,platter,bus,tissue,Qwen2,1
1391663,existAttrC,cat,cat,bush,spoon,countertop,donkey,Qwen2,1
1391898,existAttrC,motorcycle,motorcycle,tower,bush,bull,bathtub,Qwen2,1
1393374,existAttrC,sheep,sheep,water,bear,pouch,airplane,Qwen2,1
1400239,existAttrNotC,fence,fence,boat,wall,table,bench,Qwen2,1
1400244,existMaterialNotC,fence,fence,airplane,zebra,sword,drawer,Qwen2,1
1424834,existAttrC,bench,bench,ornament,bed,car,dock,Qwen2,1
1432060,existAttrC,sand,sand,cucumber,wristband,tray,building,Qwen2,1
1463289,existAttrNotC,woman,woman,guy,boy,elephant,skier,Qwen2,1
1476400,existAttrC,bird,bird,shoe,graffiti,tower,trash,Qwen2,1
1481683,existAttrNotC,chair,chair,coat,drum,candle,watch,Qwen2,1
1481699,existAttrNotC,chair,chair,bat,dock,boat,clock,Qwen2,1
1497242,existMaterialNotC,cup,cup,frog,orange,pen,laptop,Qwen2,1
1523436,existMaterialC,bag,bag,chair,seat,necklace,vest,Qwen2,1
1528261,existAttrC,bike,bike,lake,dishwasher,car,doll,Qwen2,1
1528262,existAttrC,bike,bike,heater,frog,liquid,toothbrush,Qwen2,1
1536461,existAttrC,dog,dog,parrot,robe,trash,kitten,Qwen2,1
1536462,existAttrC,dog,dog,drawer,locomotive,ocean,pizza,Qwen2,1
1601618,existAttrC,broccoli,broccoli,spatula,basket,wool,lid,Qwen2,1
1606300,existAttrC,surfboard,surfboard,bread,crosswalk,house,collar,Qwen2,1
1606306,existAttrNotC,surfboard,surfboard,microwave,pitcher,fan,lettuce,Qwen2,1
1606308,existAttrNotC,surfboard,surfboard,bedroom,bag,robe,camera,Qwen2,1
1616409,existAttrNotC,cake,cake,comforter,glove,roadway,napkin,Qwen2,1
1621450,existAttrC,snowboard,snowboard,glass,juice,apple,toothbrush,Qwen2,1
1627546,existAttrC,toothbrush,toothbrush,backpack,airplane,football,cake,Qwen2,1
1744433,existAttrC,table,table,racket,platform,pie,dock,Qwen2,1
1777252,existMaterialC,table,table,river,ornament,boat,bracelet,Qwen2,1
1784657,existMaterialC,train,train,can,dock,bush,bowl,Qwen2,1
1784658,existMaterialC,train,train,ring,table,pole,toilet,Qwen2,1
1791988,existMaterialNotC,bench,bench,bush,toilet,guitar,placemat,Qwen2,1
1791997,existAttrC,bench,bench,robe,knife,bike,building,Qwen2,1
1792001,existAttrNotC,bench,bench,monitor,surfboard,bathroom,motorcycle,Qwen2,1
1827572,existAttrC,racket,racket,trash,uniform,candle,pavement,Qwen2,1
1862080,existAttrC,zebra,zebra,jacket,bike,tablecloth,fur,Qwen2,1
1862100,existAttrC,zebra,zebra,giraffe,child,girl,elephant,Qwen2,1
1871655,existAttrC,seagull,seagull,cow,heater,poster,glaze,Qwen2,1
1871656,existAttrC,seagull,seagull,ring,curtain,roadway,oven,Qwen2,1
1871657,existAttrC,seagull,seagull,lamp,radio,tea,hose,Qwen2,1
1890241,existAttrC,boat,boat,jeep,fruit,car,sea,Qwen2,1
1893614,existAttrC,coffee,coffee,kettle,glass,dishwasher,bag,Qwen2,1
1893617,existAttrNotC,coffee,coffee,can,dishwasher,bag,glass,Qwen2,1
1949913,existAttrC,laptop,laptop,bathtub,watch,fish,aircraft,Qwen2,1
1956719,existMaterialC,fence,fence,tent,bridge,wall,house,Qwen2,1
1956720,existMaterialNotC,fence,fence,surfboard,cabinet,sword,cage,Qwen2,1
1959548,existAttrC,boat,boat,scarf,dispenser,bear,dock,Qwen2,1
1969441,existAttrC,surfboard,surfboard,chicken,poster,tower,pot,Qwen2,1
1969589,existAttrNotC,wetsuit,wetsuit,bowl,blanket,vest,couch,Qwen2,1
1996931,existAttrC,ball,ball,cart,scooter,doorway,jacket,Qwen2,1
2110053,existMaterialC,chair,chair,floor,suitcase,sofa,couch,Qwen2,1
2133475,existAttrC,motorcycle,motorcycle,bookshelf,dishwasher,clock,pole,Qwen2,1
2161079,existAttrC,train,train,cart,pot,cat,ball,Qwen2,1
2162492,existAttrC,backpack,backpack,chair,toilet,card,chandelier,Qwen2,1
2190786,existAttrC,bear,bear,comforter,headband,bat,dog,Qwen2,1
2190789,existAttrNotC,bear,bear,bag,sweatshirt,flower,helmet,Qwen2,1
2201111,existAttrC,ball,ball,drawer,headband,box,building,Qwen2,1
2223596,existAttrC,fork,fork,planter,cup,bottle,fan,Qwen2,1
2223597,existAttrC,fork,fork,tent,stove,jet,card,Qwen2,1
2223789,existAttrC,cake,cake,pencil,ocean,hallway,ball,Qwen2,1
2257963,existAttrC,helmet,helmet,counter,ball,oven,bracelet,Qwen2,1
2303206,existAttrC,woman,woman,man,child,girl,elephant,Qwen2,1
2310223,existAttrC,chair,chair,fur,sea,floor,snowboard,Qwen2,1
2310224,existAttrC,chair,chair,path,pitcher,pineapple,zoo,Qwen2,1
2330584,existAttrC,dog,dog,crosswalk,basket,glaze,flower,Qwen2,1
2352310,existAttrNotC,desk,desk,clock,chair,boat,couple,Qwen2,1
2352311,existAttrNotC,desk,desk,building,dock,boat,couple,Qwen2,1
2352317,existMaterialNotC,desk,desk,box,dock,pitcher,necklace,Qwen2,1
2359034,existAttrC,racket,racket,desk,cow,patio,table,Qwen2,1
2359035,existAttrC,racket,racket,bike,wetsuit,can,vest,Qwen2,1
2509314,existAttrNotC,train,train,sponge,bicycle,mud,boot,Qwen2,1
2513129,existAttrC,bag,bag,elephant,sofa,frog,poster,Qwen2,1
2513132,existAttrNotC,bag,bag,coat,guitar,dish,placemat,Qwen2,1
2513890,existAttrC,giraffe,giraffe,blind,headband,fan,poster,Qwen2,1
2513926,existAttrNotC,giraffe,giraffe,child,lady,snowboarder,broccoli,Qwen2,1
2550854,existAttrC,skateboard,skateboard,tie,pencil,wristband,bear,Qwen2,1
2553964,existAttrC,zebra,zebra,platter,can,crown,necklace,Qwen2,1
2553966,existAttrNotC,zebra,zebra,horse,poster,radio,towel,Qwen2,1
2591016,existAttrC,cat,cat,donkey,goat,zebra,antelope,Qwen2,1
2591018,existAttrNotC,cat,cat,donut,brush,cake,apple,Qwen2,1
2632619,existAttrC,airplane,airplane,antenna,apron,boat,cockpit,Qwen2,1
2703772,existAttrC,dog,dog,bench,cereal,beer,cow,Qwen2,1
2703773,existAttrC,dog,dog,burger,banana,glass,couch,Qwen2,1
2703777,existAttrNotC,dog,dog,goat,bottle,pavement,keyboard,Qwen2,1
2703778,existAttrNotC,dog,dog,backpack,bowl,milk,tent,Qwen2,1
2703779,existAttrNotC,dog,dog,jeep,antelope,purse,carrot,Qwen2,1
2732876,existAttrC,bike,bike,cat,hose,shoe,pouch,Qwen2,1
2732877,existAttrC,bike,bike,tea,blind,meat,soup,Qwen2,1
2732879,existAttrNotC,bike,bike,ornament,platform,magnet,vest,Qwen2,1
2751628,existAttrC,train,train,curtain,sidewalk,purse,shoe,Qwen2,1
2759769,existAttrC,clock,clock,burger,cap,flower,collar,Qwen2,1
2785186,existAttrC,wetsuit,wetsuit,swimsuit,pole,fireplace,cabinet,Qwen2,1
2800495,existAttrC,apple,apple,boot,tea,snowboard,lamb,Qwen2,1
2822821,existMaterialC,table,table,fan,airplane,comforter,wok,Qwen2,1
2822822,existMaterialNotC,table,table,cart,shoe,sword,bat,Qwen2,1
2841512,existAttrC,hat,hat,sidewalk,bull,laptop,seagull,Qwen2,1
2851336,existAttrNotC,woman,woman,bear,frog,skier,zebra,Qwen2,1
2853541,existAttrC,zebra,zebra,sauce,desk,kettle,apron,Qwen2,1
2885015,existAttrC,airplane,airplane,pole,artwork,motorcycle,branch,Qwen2,1
2897303,existAttrC,bus,bus,pot,lid,curtain,coat,Qwen2,1
2897304,existAttrC,bus,bus,house,curtain,platter,brush,Qwen2,1
2897358,existAttrC,clock,clock,scooter,knife,helmet,cup,Qwen2,1
2932802,existAttrC,bench,bench,notebook,sweatshirt,counter,building,Qwen2,1
3154095,existAttrC,couch,couch,desk,counter,sofa,bed,Qwen2,1
3154097,existAttrNotC,couch,couch,poster,trash,sculpture,pen,Qwen2,1
3168354,existAttrC,table,table,bathtub,broom,countertop,antenna,Qwen2,1
3202901,existAttrC,phone,phone,artwork,sauce,store,donkey,Qwen2,1
3210385,existMaterialC,chair,chair,tray,cupboard,cooker,sink,Qwen2,1
3210424,existAttrC,surfboard,surfboard,candle,vase,desk,napkin,Qwen2,1
3212854,existMaterialNotC,surfboard,surfboard,boat,broom,sidewalk,bucket,Qwen2,1
3226939,existAttrC,dog,dog,eagle,bench,spatula,sweatshirt,Qwen2,1
3236316,existAttrC,couch,couch,bun,boat,pizza,hallway,Qwen2,1
3238712,existAttrC,bird,bird,bicycle,bed,sweater,hay,Qwen2,1
3273623,existAttrC,racket,racket,sidewalk,wall,lamp,skateboard,Qwen2,1
3273708,existAttrC,hat,hat,station,car,vase,bench,Qwen2,1
3289469,existAttrC,woman,woman,man,elephant,giraffe,doll,Qwen2,1
3289471,existAttrNotC,woman,woman,bear,dog,lamb,sheep,Qwen2,1
3301231,existAttrC,sand,sand,path,orange,bowl,giraffe,Qwen2,1
3301285,existAttrC,surfboard,surfboard,shirt,antenna,box,motorcycle,Qwen2,1
3344651,existAttrC,horse,horse,cat,taxi,pipe,bathtub,Qwen2,1
3346583,existAttrC,skateboard,skateboard,napkin,bear,cap,drawer,Qwen2,1
3350154,existAttrC,giraffe,giraffe,bench,woman,shirt,dress,Qwen2,1
3350157,existAttrNotC,giraffe,giraffe,fork,helmet,watch,shirt,Qwen2,1
3376422,existAttrC,skateboard,skateboard,spoon,spatula,antenna,box,Qwen2,1
3376423,existAttrC,skateboard,skateboard,poster,bathtub,blouse,scarf,Qwen2,1
3386062,existAttrC,bike,bike,lid,chair,frisbee,owl,Qwen2,1
3388940,existAttrC,cat,cat,antelope,placemat,mud,laptop,Qwen2,1
3388941,existAttrC,cat,cat,crosswalk,parrot,cabinet,boat,Qwen2,1
3388942,existAttrC,cat,cat,owl,apple,swimsuit,sheep,Qwen2,1
3388944,existAttrNotC,cat,cat,bat,ornament,cheese,ball,Qwen2,1
3388945,existAttrNotC,cat,cat,tire,earring,spoon,puddle,Qwen2,1
3395510,existAttrC,woman,woman,cow,giraffe,boy,child,Qwen2,1
3398007,existAttrNotC,surfboard,surfboard,motorcycle,doll,tower,saucer,Qwen2,1
3405107,existAttrC,table,table,owl,guitar,wristband,carrot,Qwen2,1
3431324,existAttrC,sheep,sheep,desk,bridge,mask,poster,Qwen2,1
3431326,existAttrNotC,sheep,sheep,cake,blender,antelope,seagull,Qwen2,1
3446953,existAttrC,towel,towel,patio,pole,necklace,dock,Qwen2,1
3459551,existAttrC,surfboard,surfboard,beard,blender,comforter,football,Qwen2,1
3557075,existAttrC,bench,bench,airport,table,thermometer,carrot,Qwen2,1
3557088,existMaterialC,bench,bench,tire,earring,lid,platform,Qwen2,1
3557111,existAttrC,sand,sand,platform,river,path,ocean,Qwen2,1
3567534,existAttrC,laptop,laptop,bench,vase,pizza,coffee,Qwen2,1
3567535,existAttrC,laptop,laptop,knife,cart,burner,graffiti,Qwen2,1
3585316,existAttrC,surfboard,surfboard,kettle,cabinet,bridge,cart,Qwen2,1
3585317,existAttrC,surfboard,surfboard,taxi,lettuce,roadway,beer,Qwen2,1
3585319,existAttrNotC,surfboard,surfboard,cake,apron,tower,sculpture,Qwen2,1
3606918,existAttrC,bag,bag,frog,bedspread,boat,sweater,Qwen2,1
3606920,existAttrNotC,bag,bag,desk,robe,bicycle,headband,Qwen2,1
3787283,existAttrNotC,bear,bear,dishwasher,pitcher,cart,bat,Qwen2,1
3787338,existMaterialC,bench,bench,pipe,bathtub,patio,tunnel,Qwen2,1
3823973,existAttrC,bike,bike,bowl,bedspread,placemat,train,Qwen2,1
3827574,existAttrNotC,wetsuit,wetsuit,blouse,tray,lamp,sweatshirt,Qwen2,1
3905434,existAttrC,dog,dog,racket,oven,bat,bracelet,Qwen2,1
3905435,existAttrC,dog,dog,cow,eagle,sculpture,doorway,Qwen2,1
3939023,existMaterialC,bench,bench,airplane,pan,pot,saucer,Qwen2,1
3939024,existMaterialC,bench,bench,wall,building,doorway,dock,Qwen2,1
3943921,existAttrC,fork,fork,pole,package,beard,watch,Qwen2,1
3943942,existMaterialC,fork,fork,fence,lid,lamp,sculpture,Qwen2,1
3966451,existAttrC,bat,bat,pavement,flower,comforter,desk,Qwen2,1
4165666,existAttrC,skateboard,skateboard,pipe,refrigerator,station,train,Qwen2,1
4188450,existAttrC,ball,ball,swimsuit,boot,pot,collar,Qwen2,1
4197370,existAttrC,pizza,pizza,lemon,cucumber,orange,apple,Qwen2,1
4227019,existAttrC,cow,cow,wristband,cookie,pie,heater,Qwen2,1
4273779,existAttrC,dog,dog,bush,graffiti,glass,paddle,Qwen2,1
4286510,existMaterialC,table,table,jet,surfboard,knife,station,Qwen2,1
4286511,existMaterialC,table,table,spoon,lid,wristband,cupboard,Qwen2,1
4286512,existMaterialC,table,table,flower,burner,pizza,patio,Qwen2,1
4299396,existAttrC,clock,clock,boat,taxi,pan,microphone,Qwen2,1
4299397,existAttrC,clock,clock,bedspread,bed,horse,bag,Qwen2,1
4335780,existAttrC,dog,dog,lamp,spoon,jacket,sidewalk,Qwen2,1
4354751,existAttrC,wetsuit,wetsuit,cabin,parrot,cabinet,thermometer,Qwen2,1
4354831,existAttrNotC,surfboard,surfboard,dishwasher,bottle,football,uniform,Qwen2,1
4367833,existAttrC,dog,dog,flower,bracelet,bull,backpack,Qwen2,1
4367839,existAttrNotC,dog,dog,guitar,carriage,shirt,bear,Qwen2,1
4470113,existAttrC,dog,dog,comforter,camera,carriage,television,Qwen2,1
4481991,existMaterialC,train,train,bridge,branch,doll,cart,Qwen2,1
4481992,existMaterialC,train,train,sink,couch,bed,pole,Qwen2,1
4482014,existAttrC,train,train,microwave,building,soap,branch,Qwen2,1
4495630,existAttrC,bird,bird,helmet,elephant,dog,boat,Qwen2,1
4495634,existAttrNotC,bird,bird,bathroom,bowl,countertop,bottle,Qwen2,1
4503386,existAttrC,table,table,skateboard,bag,flower,sculpture,Qwen2,1
4503389,existAttrNotC,table,table,bat,bench,chair,clock,Qwen2,1
4536299,existAttrC,bird,bird,floor,urinal,cereal,girl,Qwen2,1
4537108,existAttrC,giraffe,giraffe,pitcher,receipt,wristband,banana,Qwen2,1
4537111,existAttrNotC,giraffe,giraffe,bird,toothbrush,fence,basket,Qwen2,1
4554613,existAttrC,racket,racket,bun,necklace,crowd,pizza,Qwen2,1
4581760,existAttrC,boat,boat,tissue,spoon,glove,parrot,Qwen2,1
4610670,existAttrC,skateboard,skateboard,sweatshirt,toothbrush,trash,sail,Qwen2,1
4740658,existAttrC,tablecloth,tablecloth,pole,countertop,drawer,gravel,Qwen2,1
4782052,existAttrC,horse,horse,airport,tire,sweater,sidewalk,Qwen2,1
4782053,existAttrC,horse,horse,bucket,box,liquid,dish,Qwen2,1
4806261,existAttrC,wetsuit,wetsuit,roadway,can,pencil,elephant,Qwen2,1
4860237,existAttrC,phone,phone,trash,pizza,flower,lid,Qwen2,1
4862082,existMaterialC,kettle,kettle,tray,pan,fan,pot,Qwen2,1
4891054,existAttrC,snowboard,snowboard,aircraft,spoon,bunny,bag,Qwen2,1
4891055,existAttrC,snowboard,snowboard,countertop,guitar,pole,bell,Qwen2,1
4906654,existAttrC,boat,boat,dock,glove,laptop,box,Qwen2,1
4917742,existAttrC,zebra,zebra,tablecloth,camera,sail,fireplace,Qwen2,1
