item,layer,sim
126,0,0.20646652579307556
127,0,0.07224328070878983
128,0,0.09820359200239182
129,0,0.051482904702425
130,0,0.05568917095661163
131,0,0.08581359684467316
132,0,0.09171035140752792
133,0,0.06233671307563782
134,0,0.12245552241802216
135,0,0.12743477523326874
136,0,0.12950369715690613
137,0,0.08138159662485123
138,0,0.08700250089168549
139,0,0.15810993313789368
140,0,0.15602008998394012
141,0,0.12352969497442245
142,0,0.07202821969985962
143,0,0.08781319856643677
144,0,0.08536103367805481
145,0,0.1121140569448471
146,0,0.06097564101219177
147,0,0.06478945910930634
148,0,0.06273212283849716
149,0,0.03980821743607521
150,0,0.10302069783210754
151,0,0.07661247253417969
152,0,0.08073179423809052
153,0,0.14955908060073853
154,0,0.10260120034217834
155,0,0.05036604404449463
156,0,0.05261735990643501
157,0,0.08155041933059692
158,0,0.09201353043317795
159,0,0.08630486577749252
160,0,0.06534380465745926
161,0,0.07392636686563492
162,0,0.08884381502866745
163,0,0.07129573822021484
164,0,0.04796794056892395
165,0,0.10643085837364197
166,0,0.12536776065826416
167,0,0.05763493478298187
168,0,0.04668060690164566
169,0,0.07011004537343979
170,0,0.15707039833068848
171,0,0.04303618147969246
172,0,0.07206866890192032
173,0,0.10602011531591415
174,0,0.08370603621006012
175,0,0.013612283393740654
176,0,0.06575994193553925
177,0,0.05190800502896309
178,0,0.014537063427269459
179,0,0.06892336905002594
180,0,0.07069268822669983
181,0,0.09844542294740677
182,0,0.04598694294691086
183,0,0.060608841478824615
184,0,0.20015104115009308
185,0,0.1390601098537445
186,0,0.1083907037973404
187,0,0.1614743173122406
188,0,0.18446165323257446
189,0,0.048197463154792786
190,0,0.05747276544570923
191,0,0.07000575959682465
192,0,0.12537182867527008
193,0,0.13407407701015472
194,0,0.14205732941627502
195,0,0.09654803574085236
196,0,0.0824255645275116
197,0,0.051209498196840286
198,0,0.06918364763259888
199,0,0.13184823095798492
200,0,0.18498533964157104
201,0,0.05055215209722519
202,0,0.0604729950428009
203,0,0.08384440094232559
204,0,0.06499697268009186
205,0,0.06446234881877899
206,0,0.10338740795850754
207,0,0.03498046100139618
208,0,0.04244138300418854
209,0,0.09494106471538544
210,0,0.0932706743478775
211,0,0.09135907888412476
212,0,0.05209781974554062
213,0,0.04834034666419029
214,0,0.08049217611551285
215,0,0.11961627006530762
216,0,0.08249855041503906
217,0,0.05850737914443016
218,0,0.03534376621246338
219,0,0.12075260281562805
220,0,0.14247365295886993
221,0,0.055408068001270294
222,0,0.04051223769783974
223,0,0.086787648499012
224,0,0.07819285243749619
225,0,0.0882856622338295
226,0,0.06909504532814026
227,0,0.07390303909778595
228,0,0.08796848356723785
229,0,0.07795577496290207
230,0,0.14543795585632324
231,0,0.07686755061149597
232,0,0.0563838817179203
233,0,0.06646671146154404
234,0,0.04062842205166817
235,0,0.0762651115655899
236,0,0.05645964294672012
237,0,0.08295717090368271
238,0,0.0008711935952305794
239,0,0.11292677372694016
240,0,0.095052570104599
241,0,0.07260967046022415
242,0,0.0741046741604805
243,0,0.05882996320724487
244,0,0.06378918141126633
245,0,0.031239649280905724
246,0,0.012212435714900494
247,0,0.0751427561044693
248,0,0.11346497386693954
249,0,0.07898760586977005
250,0,0.06258989870548248
251,0,0.10024934262037277
252,0,0.03240927681326866
253,0,0.06771324574947357
254,0,0.1466217190027237
255,0,0.07311690598726273
256,0,0.3971606194972992
257,0,0.1369030475616455
258,0,0.16176576912403107
259,0,0.13425156474113464
260,0,0.10296669602394104
261,0,0.04463467746973038
262,0,0.12747350335121155
263,0,0.16290143132209778
264,0,0.12213065475225449
265,0,0.13364525139331818
266,0,0.03844830393791199
267,0,0.09268997609615326
268,0,0.0848468542098999
269,0,0.12780888378620148
270,0,0.12974049150943756
271,0,0.081727035343647
272,0,0.07861439138650894
273,0,0.05853712931275368
274,0,0.0637325718998909
275,0,0.05301923304796219
276,0,0.08317848294973373
277,0,0.046760205179452896
278,0,0.11335866153240204
279,0,0.09455829858779907
280,0,0.08348468691110611
281,0,0.03621556609869003
282,0,0.033119190484285355
283,0,0.16150754690170288
284,0,0.13154518604278564
285,0,0.04469886049628258
286,0,0.08276139199733734
287,0,0.0636061429977417
288,0,0.09771214425563812
289,0,0.07409006357192993
290,0,0.06735901534557343
291,0,0.06329857558012009
292,0,0.031507741659879684
293,0,0.05953492224216461
294,0,0.07490240782499313
295,0,0.07727884501218796
296,0,0.07647156715393066
297,0,0.08116617798805237
298,0,0.036646660417318344
299,0,0.0963992178440094
300,0,0.05792975053191185
301,0,0.10860465466976166
302,0,0.060594797134399414
303,0,0.061973169445991516
304,0,0.13674187660217285
305,0,0.12890547513961792
306,0,0.10241814702749252
307,0,0.1109468936920166
308,0,0.046723611652851105
309,0,0.045038625597953796
310,0,0.07201895117759705
311,0,0.027910109609365463
312,0,0.002580242231488228
313,0,0.10729000717401505
314,0,0.0712091475725174
315,0,0.07596699148416519
316,0,0.12494145333766937
317,0,0.09872786700725555
318,0,0.1337098777294159
319,0,0.04973651096224785
320,0,0.043603166937828064
321,0,0.04878581315279007
322,0,0.10739633440971375
323,0,0.08978606760501862
324,0,0.06004239618778229
325,0,0.04148422181606293
326,0,0.11770786345005035
327,0,0.08023634552955627
328,0,0.0686664879322052
329,0,0.13591808080673218
330,0,0.20669208467006683
331,0,0.11064579337835312
332,0,0.06681099534034729
333,0,0.105693019926548
334,0,0.07258085906505585
335,0,0.05555485934019089
336,0,0.11302460730075836
337,0,0.1435365378856659
338,0,0.06505310535430908
339,0,0.05692199245095253
340,0,0.047839101403951645
341,0,0.07848495990037918
342,0,0.08508975803852081
343,0,0.05689014494419098
344,0,0.04896453768014908
345,0,0.1677013635635376
346,0,0.12873390316963196
347,0,0.06919487565755844
348,0,0.09285760670900345
349,0,0.06269220262765884
350,0,0.10589581727981567
351,0,0.09967093169689178
352,0,0.055089712142944336
353,0,0.10691015422344208
354,0,0.05252761393785477
355,0,0.07924677431583405
356,0,0.12321145832538605
357,0,0.06472398340702057
358,0,0.0967027023434639
359,0,0.06532688438892365
360,0,0.07660555094480515
361,0,0.049752168357372284
362,0,0.1262955367565155
363,0,0.15802817046642303
364,0,0.15299023687839508
365,0,0.08608904480934143
366,0,0.12970873713493347
367,0,0.2057792842388153
368,0,0.07307638227939606
369,0,0.06488892436027527
370,0,0.04475358501076698
371,0,0.06820324063301086
372,0,0.06812311708927155
373,0,0.05235346406698227
374,0,0.06847026944160461
375,0,0.10529742389917374
376,0,0.0664740726351738
377,0,0.0883970856666565
378,0,0.05355957895517349
379,0,0.054634734988212585
380,0,0.06737779080867767
381,0,0.14866510033607483
382,0,0.16948124766349792
383,0,0.13318778574466705
384,0,0.11086244881153107
385,0,0.07545837014913559
386,0,0.07152216136455536
387,0,0.1593763828277588
388,0,0.07225587218999863
389,0,0.07555647939443588
390,0,0.023720398545265198
391,0,0.07428982853889465
392,0,0.07901474088430405
393,0,0.10238829255104065
394,0,0.05552766099572182
395,0,0.10054701566696167
396,0,0.13411647081375122
397,0,0.054945312440395355
398,0,0.0855257660150528
399,0,0.040898606181144714
400,0,0.3885584771633148
401,0,0.06308810412883759
402,0,0.12033285200595856
403,0,0.1213516965508461
404,0,0.06217287480831146
405,0,0.06330006569623947
406,0,0.08953214436769485
407,0,0.18209023773670197
408,0,0.7803478837013245
409,0,0.04844806343317032
410,0,0.05113545432686806
411,0,0.07053482532501221
412,0,0.06256052106618881
413,0,0.03820575028657913
414,0,0.07002381235361099
415,0,0.1148485392332077
416,0,0.05702380836009979
417,0,0.14125610888004303
418,0,0.09512443840503693
419,0,0.05458681285381317
420,0,0.03235340863466263
421,0,0.07106606662273407
422,0,0.07642142474651337
423,0,0.11863236129283905
424,0,0.060807134956121445
425,0,0.046238429844379425
426,0,0.18402105569839478
427,0,0.12148982286453247
428,0,0.07371830940246582
429,0,0.0893869698047638
430,0,0.14915567636489868
431,0,0.06547127664089203
432,0,0.049943242222070694
433,0,0.09498393535614014
434,0,0.058923445641994476
435,0,0.030732695013284683
436,0,0.06623665988445282
437,0,0.06656672060489655
438,0,0.09125220775604248
439,0,0.09863954782485962
440,0,0.12118204683065414
441,0,0.0833771675825119
442,0,0.06295398622751236
443,0,0.0651441216468811
444,0,0.05106958746910095
445,0,0.052708469331264496
446,0,0.03062446229159832
447,0,0.04188215732574463
448,0,0.12184252589941025
449,0,0.06600360572338104
450,0,0.058391619473695755
451,0,0.1441677212715149
452,0,0.1156647652387619
453,0,0.08178573101758957
454,0,0.10602135956287384
455,0,0.08925472944974899
456,0,0.06414596736431122
457,0,0.06799232214689255
458,0,0.05531551316380501
459,0,0.041775088757276535
460,0,0.03959604725241661
461,0,0.14429956674575806
462,0,0.08984891325235367
463,0,0.08442486077547073
464,0,0.05063249543309212
465,0,0.11797598004341125
466,0,0.055374979972839355
467,0,0.0406697541475296
468,0,0.1760828197002411
469,0,0.14062869548797607
470,0,0.11199001967906952
471,0,0.11753913760185242
472,0,0.0837494283914566
473,0,0.05010233074426651
474,0,0.08920115232467651
475,0,0.09977227449417114
476,0,0.11255250126123428
477,0,0.15783610939979553
478,0,0.1830098181962967
479,0,0.10077877342700958
480,0,0.04901866614818573
481,0,0.04531393572688103
482,0,0.07888472080230713
483,0,0.18127617239952087
484,0,0.14376653730869293
485,0,0.05374014750123024
486,0,0.061637427657842636
487,0,0.05519265681505203
488,0,0.08864282071590424
489,0,0.05514836683869362
490,0,0.028094582259655
491,0,0.07906698435544968
492,0,0.02682586759328842
493,0,0.018068185076117516
494,0,0.04408128187060356
495,0,0.02872835472226143
496,0,0.07526392489671707
497,0,0.0912332609295845
498,0,0.06933333724737167
499,0,0.04766228049993515
500,0,0.2605702579021454
501,0,0.07459353655576706
502,0,0.08120213449001312
503,0,0.08071326464414597
504,0,0.08388742804527283
505,0,0.07736776769161224
506,0,0.09700039029121399
507,0,0.24263964593410492
508,0,0.07478434592485428
509,0,0.055662985891103745
510,0,0.06258761882781982
511,0,0.05046458542346954
512,0,0.07085370272397995
513,0,0.03809068351984024
514,0,0.06450536847114563
515,0,0.07056702673435211
516,0,0.05119885876774788
517,0,0.10360956937074661
518,0,0.07510747760534286
519,0,0.043941617012023926
520,0,0.05928940325975418
521,0,0.10551510751247406
522,0,0.11056061089038849
523,0,0.07671916484832764
524,0,0.09086927771568298
525,0,0.07041694223880768
526,0,0.06703594326972961
527,0,0.052583180367946625
528,0,0.03589878976345062
529,0,0.0664079412817955
530,0,0.1092173233628273
531,0,0.09928970783948898
532,0,0.09119035303592682
533,0,0.031001562252640724
534,0,0.09976314008235931
535,0,0.07546325027942657
536,0,0.08542952686548233
537,0,0.05080622062087059
538,0,0.10361659526824951
539,0,0.08123988658189774
540,0,0.0822754055261612
541,0,0.17917251586914062
542,0,0.0566575862467289
543,0,0.12229087948799133
544,0,0.10368139296770096
545,0,0.09436160326004028
546,0,0.11370481550693512
547,0,0.04924960434436798
548,0,0.07755796611309052
549,0,0.0713675320148468
550,0,0.04486513137817383
551,0,0.04021070897579193
552,0,0.10137742757797241
553,0,0.11238238215446472
554,0,0.13958223164081573
555,0,0.11175459623336792
556,0,0.13044193387031555
557,0,0.10106285661458969
558,0,0.09271731972694397
559,0,0.06503640860319138
560,0,0.10179196298122406
561,0,0.08749282360076904
562,0,0.05101954936981201
563,0,0.041273824870586395
564,0,0.038704294711351395
565,0,0.04796134680509567
566,0,0.06496525555849075
567,0,0.08819995820522308
568,0,0.06278358399868011
569,0,0.06725192070007324
570,0,0.03246787562966347
571,0,0.06764119863510132
572,0,0.09532206505537033
573,0,0.010699870064854622
574,0,0.07276955991983414
575,0,0.07584965974092484
576,0,0.07325267791748047
577,0,0.10916399210691452
578,0,0.0647554025053978
579,0,0.09309978783130646
580,0,0.061747435480356216
581,0,0.07676632702350616
582,0,0.10222766548395157
583,0,0.09574373066425323
584,0,0.0918576642870903
585,0,0.043892621994018555
586,0,0.06830175220966339
587,0,0.17426535487174988
588,0,0.09440983831882477
589,0,0.1190776377916336
590,0,0.09526977688074112
591,0,0.0707709863781929
592,0,0.10773026198148727
593,0,0.037860460579395294
594,0,0.07095889747142792
595,0,0.06781492382287979
596,0,0.09462688118219376
597,0,0.08071136474609375
598,0,0.06785233318805695
599,0,0.0764378160238266
600,0,0.0768895298242569
601,0,0.0582866333425045
602,0,0.06582862883806229
603,0,0.057416170835494995
604,0,0.06953583657741547
605,0,0.1096973717212677
606,0,0.07459936290979385
607,0,0.10704641044139862
608,0,0.05816975608468056
609,0,0.06068679690361023
610,0,0.05102696269750595
611,0,0.1893373727798462
612,0,0.1613920032978058
613,0,0.0652376040816307
614,0,0.06067725270986557
615,0,0.0868518203496933
616,0,0.08023647218942642
617,0,0.048184286803007126
618,0,0.09891848266124725
619,0,0.06346346437931061
620,0,0.0814443901181221
621,0,0.06198149174451828
622,0,0.08125125616788864
623,0,0.0328376404941082
624,0,0.028385616838932037
625,0,0.49835479259490967
626,0,0.21937793493270874
627,0,0.08635826408863068
628,0,0.07075714319944382
629,0,0.12467703968286514
630,0,0.11284393072128296
631,0,0.19760408997535706
632,0,0.053336985409259796
633,0,0.09331868588924408
634,0,0.0739869624376297
635,0,0.0182503592222929
636,0,0.04879812151193619
637,0,0.07767842710018158
638,0,0.06786232441663742
639,0,0.06325982511043549
640,0,0.11063124239444733
641,0,0.0946301817893982
642,0,0.10545246303081512
643,0,0.12589167058467865
644,0,0.1247830018401146
645,0,0.1464516818523407
646,0,0.0894174799323082
647,0,0.11090048402547836
648,0,0.04751325398683548
649,0,1.0000005960464478
650,0,0.09658773243427277
651,0,0.02167295664548874
652,0,0.0581120066344738
653,0,0.09148788452148438
654,0,0.04836801439523697
655,0,0.07502257823944092
656,0,0.05141546577215195
657,0,0.059733543545007706
658,0,0.10211871564388275
659,0,0.2330571413040161
660,0,0.10566239058971405
661,0,0.17474928498268127
662,0,0.09663364291191101
663,0,0.15759769082069397
664,0,0.05225566402077675
665,0,0.09697862714529037
666,0,0.04531203210353851
667,0,0.060445960611104965
668,0,0.057071443647146225
669,0,0.09585303068161011
670,0,0.06490026414394379
671,0,0.07981838285923004
672,0,0.15734317898750305
673,0,0.08874766528606415
674,0,0.08847811818122864
675,0,0.038264546543359756
676,0,0.07256569713354111
677,0,0.14389905333518982
678,0,0.040803082287311554
679,0,0.06845542788505554
680,0,0.06222231313586235
681,0,0.0502948984503746
682,0,0.15517683327198029
683,0,0.2271021008491516
684,0,0.08582510054111481
685,0,0.07497045397758484
686,0,0.10391765087842941
687,0,0.08281514793634415
688,0,0.12306840717792511
689,0,0.0882624089717865
690,0,0.07009859383106232
691,0,0.09753081947565079
692,0,0.0946979820728302
693,0,0.1035100668668747
694,0,0.03962760046124458
695,0,0.06448139250278473
696,0,0.13486337661743164
697,0,0.045648153871297836
698,0,0.07883170992136002
699,0,0.05408792570233345
700,0,0.15122300386428833
701,0,0.10623382031917572
702,0,0.03845871984958649
703,0,0.048513732850551605
704,0,0.10282053053379059
705,0,0.05088474601507187
706,0,0.05784834921360016
707,0,0.1458621472120285
708,0,0.0873434767127037
709,0,0.08417095988988876
710,0,0.13190296292304993
711,0,0.020988833159208298
712,0,0.06001342087984085
713,0,0.07325103878974915
714,0,0.04140002653002739
715,0,0.041691187769174576
716,0,0.04856165871024132
717,0,0.028053563088178635
718,0,0.11222385615110397
719,0,0.04943466931581497
720,0,0.11702834814786911
721,0,0.051674019545316696
722,0,0.03666794300079346
723,0,0.12296363711357117
724,0,0.16128423810005188
725,0,0.03534109145402908
726,0,0.04305889084935188
727,0,0.032335154712200165
728,0,0.09174245595932007
729,0,0.02871887944638729
730,0,0.08829034119844437
731,0,0.06490792334079742
732,0,0.1013619676232338
733,0,0.03359713777899742
734,0,0.05953695625066757
735,0,0.0705237165093422
736,0,0.0652453601360321
737,0,0.11654496937990189
738,0,0.11639408767223358
739,0,0.03513685241341591
740,0,0.07010754197835922
741,0,0.022730544209480286
742,0,0.05782139301300049
743,0,0.1237829327583313
744,0,0.08375388383865356
745,0,0.12351575493812561
746,0,0.11661358922719955
747,0,0.05543963611125946
748,0,0.08252663910388947
749,0,0.04883167892694473
750,0,0.08258123695850372
751,0,0.05604884400963783
752,0,0.0583818182349205
753,0,0.03702644631266594
754,0,0.05172327533364296
755,0,0.20114628970623016
756,0,0.07780423760414124
757,0,0.18244116008281708
758,0,0.08091546595096588
759,0,0.046280764043331146
760,0,0.09650589525699615
761,0,0.07645511627197266
762,0,0.10981783270835876
763,0,0.06524302065372467
764,0,0.10521361976861954
765,0,0.11329319328069687
766,0,0.05983404070138931
767,0,0.07106913626194
768,0,0.11486488580703735
769,0,0.07895314693450928
770,0,0.0578840896487236
771,0,0.09240099787712097
772,0,0.21339577436447144
773,0,0.08607345819473267
774,0,0.1026526540517807
775,0,0.050463248044252396
776,0,0.09568045288324356
777,0,0.11435143649578094
778,0,0.038499925285577774
779,0,0.061235442757606506
780,0,0.09152121841907501
781,0,0.03782719373703003
782,0,0.17910318076610565
783,0,0.06273287534713745
784,0,0.05247781053185463
785,0,0.064100481569767
786,0,0.44416531920433044
787,0,0.14279460906982422
788,0,0.11038704216480255
789,0,0.05143607407808304
790,0,0.14408095180988312
791,0,0.10595385730266571
792,0,0.09324097633361816
793,0,0.05443715304136276
794,0,0.087678924202919
795,0,0.030410202220082283
796,0,0.10764175653457642
797,0,0.13955077528953552
798,0,0.11721310019493103
799,0,0.11226411908864975
800,0,0.09409750998020172
801,0,0.15351547300815582
802,0,0.10260988771915436
803,0,0.03935364633798599
804,0,0.07810918986797333
805,0,0.09242977201938629
806,0,0.08646956831216812
807,0,0.046771734952926636
808,0,0.05834313482046127
809,0,0.05096650868654251
810,0,0.1143852174282074
811,0,0.08540298789739609
812,0,0.13561750948429108
813,0,0.1915203183889389
814,0,0.15539012849330902
815,0,0.06370899081230164
816,0,0.05666477978229523
817,0,0.10156084597110748
818,0,0.11913686990737915
819,0,0.06750067323446274
820,0,0.11147046834230423
821,0,0.14886265993118286
822,0,0.06649114191532135
823,0,0.06137930601835251
824,0,0.07250157743692398
825,0,0.08419334888458252
826,0,0.07993528246879578
827,0,0.1407432109117508
828,0,0.06988123804330826
829,0,0.112477146089077
830,0,0.12312549352645874
831,0,0.09256380051374435
832,0,0.08754756301641464
833,0,0.08728933334350586
834,0,0.06545940041542053
835,0,0.11840115487575531
836,0,0.03182550147175789
837,0,0.03379056230187416
838,0,0.027892204001545906
839,0,0.26172810792922974
840,0,0.26004913449287415
841,0,0.1376558244228363
842,0,0.09057958424091339
843,0,0.10826683044433594
844,0,0.12529711425304413
845,0,0.07284912467002869
846,0,0.06907110661268234
847,0,0.04712485894560814
848,0,0.07364615797996521
849,0,0.04180413857102394
850,0,0.06512488424777985
851,0,0.07006632536649704
852,0,0.07362280786037445
853,0,0.07053573429584503
854,0,0.09000851958990097
855,0,0.07220659404993057
856,0,0.05310000479221344
857,0,0.03526807576417923
858,0,0.08086151629686356
859,0,0.09845980256795883
860,0,0.15590614080429077
861,0,0.10939979553222656
862,0,0.06322741508483887
863,0,0.06616649776697159
864,0,0.03872057795524597
865,0,0.07085014879703522
866,0,0.09018845856189728
867,0,0.09352308511734009
868,0,0.09804554283618927
869,0,0.07391097396612167
870,0,0.06402794271707535
871,0,0.07801500707864761
872,0,0.07416674494743347
873,0,0.14702601730823517
874,0,0.10310244560241699
875,0,0.10713636875152588
876,0,0.04793809354305267
877,0,0.0673973336815834
878,0,0.017205223441123962
879,0,0.0444788821041584
880,0,0.0873791053891182
881,0,0.061487987637519836
882,0,0.03464824706315994
883,0,0.0314694419503212
884,0,0.08689191192388535
885,0,0.05844428762793541
886,0,0.09416835010051727
887,0,0.14691823720932007
888,0,0.11927627772092819
889,0,0.10032960027456284
890,0,0.09109789878129959
891,0,0.07844344526529312
892,0,0.11539603769779205
893,0,0.11655356734991074
894,0,0.09052398800849915
895,0,0.07971781492233276
896,0,0.15890835225582123
897,0,0.05258642137050629
898,0,0.09076983481645584
899,0,0.04903346672654152
900,0,0.05013037845492363
901,0,0.13989175856113434
902,0,0.09358254820108414
903,0,0.08840242773294449
904,0,0.048851821571588516
905,0,0.06389223039150238
906,0,0.06852636486291885
907,0,0.06210297718644142
908,0,0.08778338134288788
909,0,0.07525000721216202
910,0,0.16334325075149536
911,0,0.0898953452706337
912,0,0.11563040316104889
913,0,0.05289103835821152
914,0,0.05817350745201111
915,0,0.20091712474822998
916,0,0.11057503521442413
917,0,0.050155263394117355
918,0,0.05034153163433075
919,0,0.0830380916595459
920,0,0.12671330571174622
921,0,0.09760769456624985
922,0,0.038304951041936874
923,0,0.10649864375591278
924,0,0.06928509473800659
925,0,0.0691148042678833
926,0,0.04377203434705734
927,0,0.042367931455373764
928,0,0.05996016412973404
929,0,0.07693864405155182
930,0,0.0290017519146204
931,0,0.06936794519424438
932,0,0.07423819601535797
933,0,0.0675041452050209
934,0,0.07228005677461624
935,0,0.05555512383580208
936,0,0.04657743498682976
937,0,0.06381110846996307
938,0,0.08054978400468826
939,0,0.06134762987494469
940,0,0.08274151384830475
941,0,0.11688779294490814
942,0,0.10536928474903107
943,0,0.08880612999200821
944,0,0.09712786972522736
945,0,0.1433807760477066
946,0,0.15682381391525269
947,0,0.129288449883461
948,0,0.14417414367198944
949,0,0.018865667283535004
950,0,0.08018918335437775
951,0,0.12459680438041687
952,0,0.06419321149587631
953,0,0.10100404918193817
954,0,0.08237487077713013
955,0,0.08575496077537537
956,0,0.11026689410209656
957,0,0.08367180824279785
958,0,0.07953912764787674
959,0,0.4618397057056427
960,0,0.08472533524036407
961,0,0.0747397169470787
962,0,0.07383027672767639
963,0,0.09803619235754013
964,0,0.09934508055448532
965,0,0.09244849532842636
966,0,0.06427841633558273
967,0,0.15673980116844177
968,0,0.7527021169662476
969,0,0.02073049545288086
970,0,0.04617100581526756
971,0,0.0973982885479927
972,0,0.1753540337085724
973,0,0.05651320144534111
974,0,0.05868161469697952
975,0,0.06963866204023361
976,0,0.07673582434654236
977,0,0.04116448387503624
978,0,0.09618537127971649
979,0,0.1357811838388443
980,0,0.06283053755760193
981,0,0.09103026986122131
982,0,0.07148168981075287
983,0,0.11686056852340698
984,0,0.07930160313844681
985,0,0.7680545449256897
986,0,0.147831529378891
987,0,0.04733038693666458
988,0,0.0812300518155098
989,0,0.019167877733707428
990,0,0.049110062420368195
991,0,0.08464107662439346
992,0,0.07629816979169846
993,0,0.11473379284143448
994,0,0.12592990696430206
995,0,0.16120795905590057
996,0,0.028380103409290314
997,0,0.051204562187194824
998,0,0.07532931119203568
999,0,0.0787075087428093
1000,0,0.0755561962723732
1001,0,0.09214133024215698
1002,0,0.04385458305478096
1003,0,0.04824291914701462
1004,0,0.08700833469629288
1005,0,0.11683344095945358
1006,0,0.10711246728897095
1007,0,0.09134004265069962
1008,0,0.06920143961906433
1009,0,0.08383509516716003
1010,0,0.06853929907083511
1011,0,0.11757002025842667
1012,0,0.05408193916082382
1013,0,0.07119086384773254
1014,0,0.06746979057788849
1015,0,0.0815044417977333
1016,0,0.08005181699991226
1017,0,0.053397487848997116
1018,0,0.06244182586669922
1019,0,0.08720207214355469
1020,0,0.07676971703767776
1021,0,0.13600099086761475
1022,0,0.12046178430318832
1023,0,0.08924088627099991
1024,0,0.1198744848370552
1025,0,0.13258594274520874
1026,0,0.09542884677648544
1027,0,0.09417422115802765
1028,0,0.12929655611515045
1029,0,0.05873093754053116
1030,0,0.07110575586557388
1031,0,0.05135717988014221
1032,0,0.03891420364379883
1033,0,0.053315501660108566
1034,0,0.046097103506326675
1035,0,0.07368921488523483
1036,0,0.03247153386473656
1037,0,0.09461170434951782
1038,0,0.09918344765901566
1039,0,0.09259380400180817
1040,0,0.04311492294073105
1041,0,0.11358176916837692
1042,0,0.094424769282341
1043,0,0.06221338361501694
1044,0,0.08363219350576401
1045,0,0.07906769961118698
1046,0,0.12469051033258438
1047,0,0.06019912660121918
1048,0,0.08221704512834549
1049,0,0.10849892348051071
1050,0,0.07145336270332336
1051,0,0.09385546296834946
1052,0,0.08797534555196762
1053,0,0.09294424206018448
1054,0,0.09202350676059723
1055,0,0.030729519203305244
1056,0,0.1165546327829361
1057,0,0.09528537839651108
1058,0,0.046301450580358505
1059,0,0.07071616500616074
1060,0,0.09380688518285751
1061,0,0.03444000706076622
1062,0,0.05496346205472946
1063,0,0.07928657531738281
1064,0,0.06313793361186981
1065,0,0.13818268477916718
1066,0,0.08535529673099518
1067,0,0.036751411855220795
1068,0,0.0689007118344307
1069,0,0.06840068846940994
1070,0,0.1226622462272644
1071,0,0.0996989905834198
