item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
70,70,Yes,No,No,0.929919958114624,0.09224314242601395,0.17983408272266388
71,71,Yes,No,No,0.8024004697799683,0.2644338607788086,0.3730011582374573
72,72,Yes,No,No,0.9777634739875793,0.09264909476041794,0.2817355692386627
73,73,Yes,No,No,0.9572891592979431,0.06665750592947006,0.37693777680397034
74,74,Yes,No,No,0.6192770004272461,0.12268368899822235,0.3566964864730835
75,75,Yes,No,No,0.7301562428474426,0.37156814336776733,0.4882408082485199
76,76,Yes,No,No,0.9475898742675781,0.3726166784763336,0.4523538053035736
77,77,Yes,No,No,0.9218649864196777,0.1093464270234108,0.24133263528347015
78,78,Yes,No,No,0.9844490885734558,0.062258269637823105,0.11315981298685074
79,79,Yes,Yes,No,0.9819814562797546,0.8327659964561462,0.10528136044740677
80,80,Yes,No,No,0.9801706075668335,0.02338816225528717,0.2811398208141327
81,81,Yes,No,No,0.8960589170455933,0.10003688931465149,0.22176671028137207
82,82,Yes,No,No,0.952327311038971,0.37898096442222595,0.32111552357673645
83,83,Yes,No,No,0.6010119915008545,0.14800237119197845,0.18504640460014343
84,84,No,No,No,0.4791291356086731,0.09140586853027344,0.34986642003059387
85,85,Yes,No,No,0.8233984112739563,0.20232363045215607,0.21170295774936676
86,86,Yes,No,Yes,0.817867636680603,0.23458032310009003,0.5496717095375061
87,87,Yes,No,No,0.9707788825035095,0.0900578573346138,0.06762561947107315
88,88,Yes,No,No,0.9066291451454163,0.09168486297130585,0.04543108865618706
89,89,Yes,No,No,0.979835569858551,0.08144115656614304,0.0682453066110611
90,90,No,No,No,0.4079911410808563,0.03508142754435539,0.1319011002779007
91,91,Yes,No,No,0.9706911444664001,0.0501842275261879,0.08190856128931046
92,92,Yes,No,No,0.9739294052124023,0.20119068026542664,0.08848147094249725
93,93,Yes,No,No,0.982842743396759,0.02984098345041275,0.18277059495449066
94,94,Yes,No,No,0.9750193953514099,0.03476162254810333,0.14616575837135315
95,95,Yes,No,No,0.970860481262207,0.057941894978284836,0.30167701840400696
96,96,Yes,No,No,0.9677969813346863,0.4248170554637909,0.40876856446266174
97,97,Yes,No,No,0.9882424473762512,0.04576316848397255,0.14150886237621307
98,98,Yes,Yes,No,0.9873065948486328,0.9427788853645325,0.2197643518447876
99,99,Yes,No,No,0.9742253422737122,0.09942194819450378,0.27827394008636475
100,100,Yes,No,No,0.9778810143470764,0.08551576733589172,0.13501043617725372
101,101,Yes,No,No,0.9828598499298096,0.08904649317264557,0.09362491965293884
102,102,Yes,No,No,0.9806386828422546,0.03961320221424103,0.16803815960884094
103,103,Yes,No,No,0.9353904724121094,0.03774463012814522,0.10966117680072784
104,104,Yes,No,No,0.974703848361969,0.04247618839144707,0.1389254331588745
105,105,Yes,No,No,0.977971613407135,0.07110990583896637,0.1707107275724411
106,106,Yes,No,No,0.9694700837135315,0.1592656970024109,0.42208993434906006
107,107,Yes,No,No,0.9781668186187744,0.050111010670661926,0.22872082889080048
108,108,Yes,No,No,0.9769017100334167,0.10339091718196869,0.46533411741256714
109,109,Yes,No,No,0.9818693399429321,0.05617183446884155,0.2596796452999115
110,110,Yes,No,No,0.9654511213302612,0.11370998620986938,0.4097517430782318
111,111,Yes,No,No,0.971433162689209,0.16750161349773407,0.4594009518623352
112,112,Yes,No,No,0.9894056916236877,0.08919019997119904,0.3292292654514313
113,113,Yes,No,No,0.8655215501785278,0.04588615521788597,0.21174317598342896
114,114,Yes,No,No,0.9858042597770691,0.04321959614753723,0.2875455319881439
115,115,Yes,No,No,0.9258555173873901,0.0910048857331276,0.09632518142461777
116,116,Yes,No,No,0.9708082675933838,0.061983171850442886,0.14690740406513214
117,117,Yes,No,No,0.9773261547088623,0.02764762192964554,0.09973786026239395
118,118,Yes,No,No,0.9727070331573486,0.04514015093445778,0.17796747386455536
119,119,Yes,No,No,0.9224058985710144,0.13659265637397766,0.3597938120365143
120,120,Yes,No,No,0.9327189922332764,0.15578481554985046,0.285991370677948
121,121,Yes,No,No,0.9761975407600403,0.08106973767280579,0.33862563967704773
122,122,Yes,No,No,0.9773337841033936,0.04200998693704605,0.29174551367759705
123,123,Yes,No,No,0.9717962741851807,0.10647711902856827,0.3290523588657379
124,124,Yes,No,No,0.9701964855194092,0.091458760201931,0.2900697588920593
125,125,Yes,No,No,0.96087247133255,0.3814322352409363,0.1565769761800766
126,126,Yes,No,No,0.9268901348114014,0.06600479781627655,0.13255250453948975
127,127,Yes,No,No,0.9523435235023499,0.037250813096761703,0.4304588735103607
128,128,Yes,No,No,0.9367709159851074,0.019666513428092003,0.2991807162761688
129,129,Yes,No,No,0.9591195583343506,0.05010613054037094,0.33924126625061035
130,130,Yes,No,No,0.9470030069351196,0.1141781136393547,0.3475048542022705
131,131,Yes,No,No,0.8550110459327698,0.3154209852218628,0.27515900135040283
132,132,Yes,No,Yes,0.9851492047309875,0.08538289368152618,0.5442212820053101
133,133,Yes,No,No,0.9920405745506287,0.05984809622168541,0.2737327814102173
134,134,Yes,No,No,0.9317815899848938,0.13462144136428833,0.09945707768201828
135,135,Yes,No,No,0.9073037505149841,0.25295671820640564,0.22634799778461456
136,136,Yes,No,No,0.9635888934135437,0.08752743899822235,0.11336535960435867
137,137,Yes,No,No,0.9667069911956787,0.0336541049182415,0.10618365556001663
138,138,Yes,No,No,0.9887621998786926,0.07501104474067688,0.18387742340564728
139,139,Yes,No,No,0.5330883264541626,0.03365267813205719,0.09175676107406616
140,140,Yes,No,No,0.9330776333808899,0.09633121639490128,0.09705498069524765
141,141,Yes,No,No,0.9780485033988953,0.04017302021384239,0.091807059943676
142,142,Yes,No,No,0.9666618704795837,0.05699748918414116,0.07277572900056839
143,143,Yes,No,No,0.9617971181869507,0.14078396558761597,0.10048799961805344
144,144,Yes,No,No,0.9682784080505371,0.15626856684684753,0.2939305007457733
145,145,Yes,No,No,0.906818151473999,0.49638834595680237,0.24766303598880768
146,146,Yes,No,No,0.9496981501579285,0.39775222539901733,0.3394163250923157
147,147,Yes,No,No,0.9750635623931885,0.042478565126657486,0.32547107338905334
148,148,Yes,No,No,0.9723525047302246,0.03184634819626808,0.10769125819206238
149,149,Yes,No,No,0.9406053423881531,0.12217772006988525,0.2919149696826935
150,150,Yes,No,No,0.8866344690322876,0.19911080598831177,0.19016383588314056
151,151,No,No,No,0.09949210286140442,0.10170634835958481,0.29117992520332336
152,152,Yes,No,No,0.9548742175102234,0.03736806660890579,0.0924849808216095
153,153,Yes,No,No,0.9781510829925537,0.11676443368196487,0.24178041517734528
154,154,Yes,No,No,0.9806206226348877,0.09392432123422623,0.28285202383995056
155,155,Yes,No,No,0.9367880821228027,0.18496336042881012,0.263001024723053
156,156,Yes,No,No,0.9683576822280884,0.038555808365345,0.24507926404476166
157,157,Yes,No,No,0.621511697769165,0.16725865006446838,0.2526431083679199
158,158,Yes,No,No,0.9072513580322266,0.1462082415819168,0.4930824041366577
159,159,Yes,No,No,0.9690405130386353,0.065599225461483,0.375685453414917
160,160,Yes,No,No,0.9745422601699829,0.05823028087615967,0.19299015402793884
161,161,Yes,No,No,0.9711717963218689,0.05814076215028763,0.09193562716245651
162,162,Yes,No,No,0.9392528533935547,0.05969025939702988,0.054269880056381226
163,163,Yes,No,No,0.9703882336616516,0.03524921089410782,0.264862596988678
164,164,Yes,No,No,0.9706419110298157,0.05088037997484207,0.13508693873882294
165,165,Yes,No,No,0.8327314853668213,0.09734749048948288,0.05868414416909218
166,166,Yes,No,No,0.9806684255599976,0.05731538310647011,0.11739707738161087
167,167,Yes,No,No,0.9707198739051819,0.07744346559047699,0.12602576613426208
168,168,No,No,No,0.28104934096336365,0.08733069896697998,0.07662306725978851
169,169,Yes,Yes,No,0.6785139441490173,0.5655602812767029,0.4054158926010132
170,170,Yes,No,No,0.9733033180236816,0.06434556096792221,0.2925056517124176
171,171,Yes,No,No,0.7056772708892822,0.017441483214497566,0.06688471138477325
172,172,Yes,No,No,0.9227516651153564,0.07060998678207397,0.4871464967727661
173,173,Yes,No,No,0.9574785828590393,0.04522550106048584,0.17951080203056335
174,174,Yes,No,No,0.9841284155845642,0.1355316936969757,0.1915702521800995
175,175,Yes,No,No,0.9654543399810791,0.08793698251247406,0.283345103263855
176,176,Yes,No,No,0.9666267037391663,0.08259767293930054,0.2399708330631256
177,177,Yes,No,No,0.905608594417572,0.48560869693756104,0.1682559698820114
178,178,Yes,No,No,0.8844224214553833,0.06302472949028015,0.21140556037425995
179,179,Yes,No,Yes,0.7925537824630737,0.4789440929889679,0.5755396485328674
180,180,Yes,No,No,0.8378794193267822,0.13430429995059967,0.17606069147586823
181,181,Yes,No,No,0.9741515517234802,0.07373279333114624,0.21736405789852142
182,182,Yes,No,No,0.8864752054214478,0.046286970376968384,0.17183054983615875
183,183,Yes,No,No,0.9733108282089233,0.09934963285923004,0.37583452463150024
184,184,No,No,No,0.30062252283096313,0.0838652029633522,0.16706182062625885
185,185,Yes,No,No,0.9522087574005127,0.020778944715857506,0.4923226535320282
186,186,Yes,No,No,0.8080264925956726,0.0756436139345169,0.21878035366535187
187,187,Yes,No,No,0.9846355319023132,0.08451296389102936,0.21860836446285248
188,188,Yes,No,No,0.9753906726837158,0.04897468909621239,0.39954131841659546
189,189,Yes,No,No,0.9784659147262573,0.13291075825691223,0.24350404739379883
190,190,Yes,No,No,0.8884581327438354,0.1294613927602768,0.4171428978443146
191,191,Yes,No,No,0.5431499481201172,0.12130056321620941,0.2905149459838867
192,192,No,No,No,0.4580073356628418,0.3101477324962616,0.2754020690917969
193,193,Yes,No,No,0.9481472373008728,0.15637075901031494,0.4065793752670288
194,194,Yes,No,No,0.9683061242103577,0.0929885283112526,0.4319617450237274
195,195,Yes,No,No,0.9654731154441833,0.10878688842058182,0.39437416195869446
196,196,Yes,No,No,0.9794961214065552,0.06991266459226608,0.40040966868400574
197,197,Yes,No,No,0.6501191854476929,0.07962830364704132,0.16257838904857635
198,198,Yes,Yes,No,0.8687949776649475,0.5639698505401611,0.3095179498195648
199,199,Yes,No,No,0.9752109050750732,0.07354529201984406,0.08371552079916
200,200,Yes,No,No,0.9777284860610962,0.06977856159210205,0.14058078825473785
201,201,Yes,No,No,0.9740734696388245,0.03962145745754242,0.11746995896100998
202,202,Yes,No,No,0.9615885019302368,0.045654140412807465,0.18082958459854126
203,203,Yes,No,No,0.9803502559661865,0.10220128297805786,0.31978797912597656
204,204,Yes,No,No,0.9297753572463989,0.1292254477739334,0.2277323603630066
205,205,Yes,No,No,0.9773195385932922,0.27085742354393005,0.3813982903957367
206,206,Yes,No,Yes,0.9408822059631348,0.22397048771381378,0.5723560452461243
207,207,Yes,No,No,0.9419220089912415,0.14236383140087128,0.3170592784881592
208,208,No,No,No,0.31972572207450867,0.2267456352710724,0.49303847551345825
209,209,Yes,No,No,0.9696967601776123,0.020115075632929802,0.1934506595134735
210,210,Yes,No,No,0.8369513154029846,0.05955533683300018,0.4110507667064667
211,211,Yes,No,No,0.9822137355804443,0.05043506622314453,0.32865849137306213
212,212,Yes,No,No,0.9432365298271179,0.06760146468877792,0.13293829560279846
213,213,Yes,No,No,0.9814633131027222,0.11649730801582336,0.21924977004528046
214,214,Yes,No,No,0.9797776341438293,0.3131149113178253,0.1046639010310173
215,215,Yes,No,No,0.9927769303321838,0.07580424100160599,0.11156958341598511
216,216,Yes,No,No,0.8368111848831177,0.2416028529405594,0.42856934666633606
217,217,Yes,No,No,0.9215102791786194,0.08397899568080902,0.41885364055633545
218,218,Yes,No,Yes,0.8684955835342407,0.16356591880321503,0.7359746694564819
219,219,Yes,No,No,0.9600501656532288,0.06794977933168411,0.26304811239242554
220,220,Yes,No,No,0.9590535163879395,0.10311106592416763,0.2081844061613083
221,221,Yes,No,No,0.9457216858863831,0.24890650808811188,0.06599315255880356
222,222,Yes,No,No,0.9741056561470032,0.0994904488325119,0.13213059306144714
223,223,Yes,No,No,0.9727903604507446,0.05685043707489967,0.1899385154247284
224,224,No,No,No,0.4835108518600464,0.06016971543431282,0.07383226603269577
225,225,Yes,No,No,0.9509602785110474,0.1960938572883606,0.4037697911262512
226,226,Yes,No,No,0.8531274199485779,0.03459296002984047,0.2938259541988373
227,227,Yes,No,No,0.9646914005279541,0.0492112934589386,0.1791447252035141
228,228,Yes,No,No,0.9789503812789917,0.028361236676573753,0.2691992223262787
229,229,Yes,No,No,0.9828810095787048,0.057096272706985474,0.24576036632061005
230,230,Yes,No,No,0.8605926632881165,0.05843774974346161,0.23261557519435883
231,231,Yes,No,No,0.9149627089500427,0.11997310072183609,0.34866639971733093
232,232,Yes,No,No,0.7473808526992798,0.15100347995758057,0.2794869840145111
233,233,Yes,No,No,0.9659560918807983,0.31360188126564026,0.3373185992240906
234,234,Yes,Yes,No,0.7092394828796387,0.7012361288070679,0.33075061440467834
235,235,Yes,Yes,No,0.8012564778327942,0.7012361288070679,0.20002536475658417
236,236,Yes,No,No,0.9762799739837646,0.03359368070960045,0.09220709651708603
237,237,Yes,No,No,0.9853799939155579,0.04738098010420799,0.30427035689353943
238,238,Yes,No,No,0.9616895318031311,0.3386654257774353,0.4308355748653412
239,239,Yes,No,No,0.9593011140823364,0.06486887484788895,0.28116315603256226
240,240,Yes,No,No,0.6457535624504089,0.0631398931145668,0.17353497445583344
241,241,Yes,No,No,0.9716483950614929,0.08022013306617737,0.17729276418685913
242,242,Yes,No,No,0.984427273273468,0.061818674206733704,0.28089648485183716
243,243,Yes,No,No,0.9845125675201416,0.048264335840940475,0.1203511655330658
244,244,Yes,No,No,0.5045138001441956,0.062017619609832764,0.3682103455066681
245,245,Yes,Yes,Yes,0.9737080931663513,0.8728319406509399,0.7347424030303955
246,246,Yes,No,No,0.9663443565368652,0.062336139380931854,0.4462862014770508
247,247,Yes,No,No,0.9816991686820984,0.1928182691335678,0.11119433492422104
248,248,Yes,No,No,0.9448080062866211,0.049782343208789825,0.04849066212773323
249,249,Yes,No,No,0.968039333820343,0.11540600657463074,0.4891223907470703
250,250,Yes,No,No,0.9282970428466797,0.061632197350263596,0.24279437959194183
251,251,Yes,No,No,0.9743649959564209,0.03567466884851456,0.1102733463048935
252,252,Yes,No,No,0.9748108386993408,0.06375744938850403,0.12304957956075668
253,253,Yes,No,No,0.9462542533874512,0.04753144085407257,0.23797059059143066
254,254,Yes,No,No,0.8627881407737732,0.07877960056066513,0.16856670379638672
255,255,Yes,Yes,No,0.9205833673477173,0.9197778701782227,0.20255175232887268
256,256,Yes,No,No,0.9326317310333252,0.03331993147730827,0.3933442234992981
257,257,Yes,No,No,0.982409656047821,0.1195058822631836,0.15560737252235413
258,258,Yes,No,No,0.9865687489509583,0.1195058822631836,0.24219894409179688
259,259,Yes,No,Yes,0.9269843697547913,0.45374923944473267,0.6669403910636902
260,260,Yes,No,No,0.9884477853775024,0.1070047914981842,0.4718463122844696
261,261,Yes,No,No,0.8917727470397949,0.0698210597038269,0.16308413445949554
262,262,Yes,No,No,0.9864549040794373,0.05199045315384865,0.3034380376338959
263,263,Yes,No,No,0.9867157936096191,0.05127435177564621,0.18725617229938507
264,264,Yes,No,No,0.9815022349357605,0.0662389025092125,0.1548166424036026
265,265,Yes,No,No,0.9553534388542175,0.06758806109428406,0.4845956265926361
266,266,Yes,No,No,0.9496747255325317,0.08366572856903076,0.22312596440315247
267,267,Yes,No,No,0.9532097578048706,0.041271790862083435,0.4179830253124237
268,268,Yes,No,No,0.978082001209259,0.05121790990233421,0.29778942465782166
269,269,Yes,No,No,0.9620100855827332,0.052190862596035004,0.2621094584465027
270,270,Yes,No,No,0.9907349348068237,0.04714163765311241,0.4446982741355896
271,271,Yes,No,No,0.9651502370834351,0.021152058616280556,0.23635366559028625
272,272,Yes,No,No,0.8102224469184875,0.139348104596138,0.07262542843818665
273,273,Yes,No,No,0.9545822739601135,0.4239315092563629,0.25233176350593567
274,274,Yes,No,No,0.9611471891403198,0.03373175486922264,0.057962436228990555
275,275,Yes,No,No,0.9835123419761658,0.07638473063707352,0.14494605362415314
276,276,Yes,No,No,0.9724586009979248,0.09377221763134003,0.34243905544281006
277,277,Yes,No,No,0.6345289349555969,0.18061017990112305,0.0819869264960289
278,278,Yes,No,No,0.9504806399345398,0.4419068396091461,0.24804164469242096
279,279,Yes,No,No,0.9697351455688477,0.0680873766541481,0.19490990042686462
280,280,No,No,No,0.4656548798084259,0.1861145794391632,0.22276131808757782
281,281,Yes,No,No,0.9681296944618225,0.06960320472717285,0.2513101398944855
282,282,Yes,No,No,0.7171339988708496,0.34752628207206726,0.17626027762889862
283,283,Yes,No,No,0.9563042521476746,0.014620654284954071,0.11730512976646423
284,284,Yes,No,No,0.986811637878418,0.0839824303984642,0.47191205620765686
285,285,Yes,No,No,0.9804975390434265,0.05840253084897995,0.4591907262802124
286,286,Yes,No,No,0.9777560830116272,0.10204622894525528,0.2543492615222931
287,287,Yes,No,No,0.9740970730781555,0.024266434833407402,0.06639721989631653
288,288,Yes,No,No,0.9454137086868286,0.06354581564664841,0.039305150508880615
289,289,Yes,No,No,0.8185701370239258,0.11374272406101227,0.2904627323150635
290,290,Yes,No,No,0.9844508767127991,0.05398443341255188,0.22854818403720856
291,291,Yes,No,No,0.9599184393882751,0.0244156401604414,0.2670435309410095
292,292,Yes,No,No,0.934081494808197,0.22815123200416565,0.19785553216934204
293,293,Yes,No,No,0.9569894671440125,0.04109245911240578,0.20620609819889069
294,294,Yes,No,No,0.9418544173240662,0.02998075820505619,0.16354802250862122
295,295,Yes,No,No,0.9832568764686584,0.03721754252910614,0.1009349375963211
296,296,Yes,No,No,0.9757980108261108,0.15004469454288483,0.10998908430337906
297,297,Yes,No,No,0.888160228729248,0.22195418179035187,0.20934414863586426
298,298,Yes,No,No,0.7326897978782654,0.477033793926239,0.2554406225681305
299,299,Yes,No,No,0.9813619256019592,0.1689460575580597,0.20954883098602295
300,300,Yes,No,No,0.6639519333839417,0.1213596984744072,0.3920538127422333
301,301,Yes,No,No,0.966930627822876,0.10413085669279099,0.1418519765138626
302,302,No,No,No,0.4507225751876831,0.07832054048776627,0.12734441459178925
303,303,Yes,No,No,0.9846802949905396,0.03429592773318291,0.2670259177684784
304,304,Yes,No,No,0.898905873298645,0.2034153789281845,0.1702907383441925
305,305,Yes,No,Yes,0.9163408279418945,0.057492587715387344,0.5602596998214722
306,306,Yes,No,No,0.9805794954299927,0.1415560394525528,0.3799380660057068
307,307,Yes,No,No,0.9650641679763794,0.044651031494140625,0.4869197905063629
308,308,Yes,No,No,0.9669312238693237,0.05677877366542816,0.35891440510749817
309,309,Yes,No,No,0.9370153546333313,0.044779013842344284,0.42248499393463135
310,310,Yes,No,No,0.8454542756080627,0.18696598708629608,0.18080869317054749
311,311,Yes,No,No,0.937545120716095,0.17370469868183136,0.23018550872802734
312,312,Yes,No,No,0.9257460236549377,0.11101265996694565,0.2896943688392639
313,313,No,No,Yes,0.4321851432323456,0.1509947031736374,0.5669012069702148
314,314,No,No,No,0.4785982668399811,0.03618282824754715,0.22191259264945984
315,315,Yes,No,No,0.7729237079620361,0.2327813357114792,0.32309505343437195
316,316,Yes,No,No,0.9238277077674866,0.25994041562080383,0.1982463300228119
317,317,Yes,No,No,0.9583460092544556,0.25994041562080383,0.132095068693161
318,318,Yes,No,No,0.9801973104476929,0.22016523778438568,0.16200949251651764
319,319,Yes,No,No,0.9762219786643982,0.06787778437137604,0.4111682176589966
320,320,Yes,No,No,0.9741106629371643,0.06145540997385979,0.3921438455581665
321,321,Yes,No,No,0.9846044182777405,0.11879648268222809,0.33583423495292664
322,322,Yes,No,No,0.9723544716835022,0.047047968953847885,0.33130139112472534
323,323,Yes,No,Yes,0.9653677344322205,0.04746828228235245,0.5302543044090271
324,324,Yes,No,No,0.9764635562896729,0.10576589405536652,0.29688596725463867
325,325,Yes,No,No,0.9871519207954407,0.06199890002608299,0.34713098406791687
326,326,Yes,No,No,0.9791224598884583,0.07094229012727737,0.2753796875476837
327,327,Yes,No,Yes,0.9319912791252136,0.47856026887893677,0.6546605825424194
328,328,Yes,Yes,No,0.9153742790222168,0.9227333664894104,0.23622778058052063
329,329,Yes,No,No,0.953848659992218,0.038574445992708206,0.4218537211418152
330,330,Yes,No,No,0.9729839563369751,0.04957875981926918,0.443810373544693
331,331,No,No,No,0.13589544594287872,0.05962619557976723,0.2260971963405609
332,332,Yes,No,No,0.9720644354820251,0.05827511474490166,0.23988433182239532
333,333,Yes,No,No,0.9756363034248352,0.025230294093489647,0.3530121147632599
334,334,Yes,No,No,0.9693936109542847,0.0954730212688446,0.4282917380332947
335,335,Yes,No,No,0.8080082535743713,0.29806992411613464,0.2790656089782715
336,336,Yes,No,Yes,0.7670586109161377,0.03857036307454109,0.5485423803329468
337,337,Yes,No,No,0.9624099731445312,0.05007819086313248,0.2545287609100342
338,338,Yes,No,No,0.9815415740013123,0.047685932368040085,0.4194576144218445
339,339,Yes,No,No,0.9819004535675049,0.04878266528248787,0.18322429060935974
340,340,Yes,No,No,0.964749276638031,0.047685932368040085,0.22469086945056915
341,341,Yes,No,No,0.9575732946395874,0.08725298941135406,0.2531198561191559
342,342,Yes,No,No,0.9668198227882385,0.1761433482170105,0.4998035728931427
343,343,Yes,Yes,No,0.9456276297569275,0.7176918983459473,0.3709180951118469
344,344,Yes,No,No,0.7885257601737976,0.19896987080574036,0.3784075975418091
345,345,Yes,No,Yes,0.8653486371040344,0.18814389407634735,0.8375536203384399
346,346,Yes,No,No,0.9536865949630737,0.10660713911056519,0.03590235114097595
347,347,Yes,No,No,0.9712754487991333,0.05893617123365402,0.1172005832195282
348,348,Yes,No,No,0.9905552864074707,0.02908593975007534,0.3252478539943695
349,349,Yes,No,No,0.9791625738143921,0.07473978400230408,0.0916760265827179
350,350,Yes,No,No,0.9849488735198975,0.07473978400230408,0.29540714621543884
351,351,Yes,No,No,0.9847102761268616,0.02462279237806797,0.13835150003433228
352,352,Yes,No,No,0.9750066995620728,0.19458656013011932,0.2769114375114441
353,353,Yes,No,No,0.942742109298706,0.04247070476412773,0.36080437898635864
354,354,Yes,No,Yes,0.956052839756012,0.13732098042964935,0.5186411738395691
355,355,Yes,No,No,0.9857161045074463,0.036440350115299225,0.2659534513950348
356,356,Yes,No,No,0.9796022176742554,0.02098168432712555,0.4970315098762512
