item,idx,hypernym_pred,negative_pred,swapped_pred,hypernym_yes,negative_yes,swapped_yes
77,77,Yes,No,Yes,0.8337873220443726,0.2881196141242981,0.5120276808738708
78,78,Yes,No,No,0.7307832837104797,0.4396832585334778,0.41291484236717224
79,79,Yes,Yes,Yes,0.6691631078720093,0.5640793442726135,0.5248311161994934
80,80,Yes,No,Yes,0.72017502784729,0.3553456962108612,0.5328859090805054
81,81,Yes,No,No,0.6510438323020935,0.35038629174232483,0.459097683429718
82,82,Yes,Yes,Yes,0.7474833726882935,0.5906256437301636,0.5457374453544617
83,83,Yes,No,Yes,0.5703533887863159,0.3001958131790161,0.5491616725921631
84,84,Yes,No,Yes,0.5715067386627197,0.3297237455844879,0.6573097705841064
85,85,Yes,No,Yes,0.7400540113449097,0.41005879640579224,0.5830995440483093
86,86,Yes,No,Yes,0.6707190871238708,0.47184208035469055,0.5054782032966614
87,87,Yes,No,No,0.6232989430427551,0.4034844636917114,0.4152880311012268
88,88,Yes,No,No,0.6080133318901062,0.4302811622619629,0.3985111713409424
89,89,Yes,No,No,0.6601006388664246,0.4345497190952301,0.3452388346195221
90,90,Yes,No,No,0.8331707715988159,0.42213180661201477,0.49450933933258057
91,91,Yes,No,No,0.7342086434364319,0.30255749821662903,0.3253385126590729
92,92,Yes,Yes,No,0.6678600907325745,0.514483630657196,0.3590042293071747
93,93,Yes,No,Yes,0.6294320225715637,0.3145374655723572,0.5982329249382019
94,94,Yes,No,Yes,0.6185210943222046,0.37026143074035645,0.5389652252197266
95,95,Yes,Yes,Yes,0.8197476267814636,0.5759316086769104,0.5512521266937256
96,96,Yes,Yes,Yes,0.7370285987854004,0.602235734462738,0.5080811977386475
97,97,Yes,No,No,0.873870849609375,0.2537447214126587,0.49440252780914307
98,98,Yes,Yes,No,0.8295267820358276,0.7184938788414001,0.4878946542739868
99,99,Yes,No,No,0.780109703540802,0.328183650970459,0.48099541664123535
100,100,Yes,No,No,0.7956584095954895,0.37802499532699585,0.39385274052619934
101,101,Yes,No,No,0.8373059630393982,0.3963322043418884,0.36971116065979004
102,102,Yes,No,No,0.6596416234970093,0.3143528401851654,0.4773007333278656
103,103,Yes,No,No,0.8440032005310059,0.329175740480423,0.3889754116535187
104,104,Yes,No,No,0.6825879812240601,0.3457058370113373,0.42093098163604736
105,105,Yes,No,No,0.6767076253890991,0.4748964309692383,0.36307892203330994
106,106,Yes,No,Yes,0.8033157587051392,0.4712841212749481,0.6519483923912048
107,107,Yes,No,Yes,0.6650327444076538,0.3643648028373718,0.5293620228767395
108,108,Yes,Yes,Yes,0.793113648891449,0.5052705407142639,0.6395382881164551
109,109,Yes,No,Yes,0.7688112258911133,0.4445183277130127,0.628260612487793
110,110,Yes,No,No,0.8318027853965759,0.4978286623954773,0.4479006826877594
111,111,Yes,No,Yes,0.8632954955101013,0.3610096275806427,0.515561580657959
112,112,Yes,No,Yes,0.758212685585022,0.4024477005004883,0.5250474214553833
113,113,No,No,No,0.4521447718143463,0.33035027980804443,0.4972051680088043
114,114,Yes,No,Yes,0.7311277985572815,0.38495442271232605,0.5476895570755005
115,115,Yes,No,No,0.7631314396858215,0.34556108713150024,0.31303641200065613
116,116,Yes,No,No,0.5283478498458862,0.3829350769519806,0.3868404030799866
117,117,Yes,No,No,0.8209784030914307,0.3540497124195099,0.3976520597934723
118,118,Yes,No,No,0.770190417766571,0.47464442253112793,0.4634155333042145
119,119,Yes,No,Yes,0.8118159174919128,0.4416264295578003,0.7040440440177917
120,120,Yes,Yes,Yes,0.7636369466781616,0.56517493724823,0.6565354466438293
121,121,Yes,No,No,0.7372868657112122,0.46189603209495544,0.45587608218193054
122,122,Yes,No,No,0.7176553606987,0.41064876317977905,0.468855619430542
123,123,Yes,Yes,Yes,0.8355898857116699,0.5251098275184631,0.5572641491889954
124,124,Yes,Yes,Yes,0.8125573396682739,0.5047425627708435,0.6131210327148438
125,125,Yes,Yes,No,0.6379679441452026,0.6679648756980896,0.42896318435668945
126,126,Yes,No,No,0.739591658115387,0.4179309904575348,0.3440593183040619
127,127,Yes,No,No,0.6722681522369385,0.3069052994251251,0.4608677625656128
128,128,Yes,No,No,0.6653167605400085,0.30849528312683105,0.45733609795570374
129,129,Yes,Yes,Yes,0.6065444946289062,0.5995048880577087,0.5269775986671448
130,130,Yes,No,Yes,0.8495897054672241,0.40877893567085266,0.559001624584198
131,131,Yes,Yes,Yes,0.7301732301712036,0.6277205348014832,0.5573468208312988
132,132,Yes,No,Yes,0.8057442307472229,0.3559718132019043,0.5359607338905334
133,133,Yes,Yes,Yes,0.7273431420326233,0.5184540748596191,0.5696797370910645
134,134,Yes,Yes,No,0.8314558863639832,0.6385523676872253,0.43932467699050903
135,135,Yes,Yes,No,0.8263798952102661,0.5156224370002747,0.44479745626449585
136,136,Yes,No,No,0.880298376083374,0.49412399530410767,0.4488707184791565
137,137,Yes,No,No,0.8497340679168701,0.1976862996816635,0.4309338331222534
138,138,Yes,No,No,0.6421664357185364,0.37013477087020874,0.4986720681190491
139,139,No,No,No,0.4980016052722931,0.29366952180862427,0.3967343270778656
140,140,Yes,No,No,0.88185715675354,0.3097412884235382,0.38030460476875305
141,141,Yes,No,No,0.680446982383728,0.3097907602787018,0.4159156382083893
142,142,Yes,No,No,0.6013967394828796,0.3748834431171417,0.3577655255794525
143,143,Yes,No,No,0.5846555829048157,0.36945927143096924,0.427840918302536
144,144,Yes,No,Yes,0.8130656480789185,0.36385929584503174,0.527662456035614
145,145,Yes,Yes,Yes,0.7759649753570557,0.6490364670753479,0.5095668435096741
146,146,Yes,No,Yes,0.7099828720092773,0.4890555441379547,0.5046403408050537
147,147,Yes,No,Yes,0.7051172256469727,0.4179445505142212,0.5700712203979492
148,148,Yes,No,No,0.6501781940460205,0.3660438656806946,0.48500925302505493
149,149,Yes,No,Yes,0.8043590188026428,0.4626271724700928,0.5316570401191711
150,150,Yes,No,Yes,0.6533108949661255,0.37119966745376587,0.5388256907463074
151,151,No,No,No,0.3702699840068817,0.4939098656177521,0.45974984765052795
152,152,Yes,No,No,0.872634768486023,0.20863626897335052,0.3572470545768738
153,153,Yes,No,No,0.7790589928627014,0.280872642993927,0.4671741724014282
154,154,Yes,Yes,Yes,0.7139033079147339,0.5679521560668945,0.5187113881111145
155,155,Yes,Yes,Yes,0.7245150208473206,0.6020641922950745,0.534902811050415
156,156,Yes,No,Yes,0.8212695121765137,0.3397788405418396,0.5658116340637207
157,157,Yes,Yes,Yes,0.7707744240760803,0.5208441019058228,0.518012285232544
158,158,Yes,No,Yes,0.8500897884368896,0.3525695502758026,0.5178565979003906
159,159,Yes,No,Yes,0.6480823159217834,0.27568867802619934,0.5429002642631531
160,160,Yes,No,No,0.6128748655319214,0.27799201011657715,0.43496549129486084
161,161,Yes,No,No,0.5856046676635742,0.30504393577575684,0.41483157873153687
162,162,Yes,No,No,0.8682488203048706,0.3808215260505676,0.33551639318466187
163,163,Yes,No,Yes,0.6646029353141785,0.36875948309898376,0.5463587641716003
164,164,Yes,Yes,Yes,0.7673537731170654,0.5296372771263123,0.5248787999153137
165,165,Yes,No,No,0.6606972217559814,0.4691337049007416,0.43030044436454773
166,166,Yes,No,No,0.7946323156356812,0.4168200194835663,0.391550213098526
167,167,Yes,No,No,0.7378665208816528,0.48008233308792114,0.4389511048793793
168,168,No,No,No,0.46318691968917847,0.46100977063179016,0.2930602729320526
169,169,Yes,No,Yes,0.6105339527130127,0.3977980613708496,0.5579832792282104
170,170,Yes,Yes,Yes,0.7617042660713196,0.5204866528511047,0.5259613990783691
171,171,Yes,No,No,0.7237150073051453,0.341970294713974,0.41695162653923035
172,172,Yes,No,No,0.556569516658783,0.40742090344429016,0.49069491028785706
173,173,Yes,No,No,0.5523000359535217,0.3806830644607544,0.41736602783203125
174,174,Yes,No,No,0.6842256188392639,0.46517515182495117,0.41112205386161804
175,175,Yes,No,No,0.6148731708526611,0.35902678966522217,0.4616968631744385
176,176,Yes,No,Yes,0.6409828662872314,0.3777565062046051,0.6032828688621521
177,177,Yes,Yes,Yes,0.6839932203292847,0.5299993753433228,0.5403931736946106
178,178,Yes,No,No,0.6327865123748779,0.4647669494152069,0.4685797095298767
179,179,Yes,Yes,Yes,0.629589855670929,0.5972083806991577,0.5874117016792297
180,180,Yes,No,No,0.6130616068840027,0.42578762769699097,0.4894261062145233
181,181,Yes,No,No,0.7663807272911072,0.4251154959201813,0.44261980056762695
182,182,Yes,No,No,0.5368399024009705,0.3144229054450989,0.44234269857406616
183,183,Yes,No,Yes,0.7116175293922424,0.4528862237930298,0.537699818611145
184,184,No,No,No,0.290934294462204,0.4307701885700226,0.4092869162559509
185,185,Yes,No,Yes,0.5670538544654846,0.192630335688591,0.5272642970085144
186,186,Yes,No,No,0.5558011531829834,0.3702608048915863,0.46360519528388977
187,187,Yes,No,No,0.7085254788398743,0.38433900475502014,0.44717785716056824
188,188,Yes,No,Yes,0.7650768160820007,0.35859212279319763,0.5432693958282471
189,189,Yes,No,Yes,0.7420706152915955,0.39603596925735474,0.5120927095413208
190,190,Yes,No,Yes,0.5523505210876465,0.38018935918807983,0.5049582719802856
191,191,No,No,Yes,0.3928346037864685,0.38354602456092834,0.553776741027832
192,192,Yes,Yes,No,0.6252309679985046,0.5094389319419861,0.4834337830543518
193,193,Yes,Yes,Yes,0.8921187520027161,0.5226795077323914,0.7108988761901855
194,194,Yes,No,Yes,0.8439897894859314,0.3951288163661957,0.6293591260910034
195,195,Yes,No,Yes,0.8015789985656738,0.46502402424812317,0.5696806311607361
196,196,Yes,No,Yes,0.8302713632583618,0.30812743306159973,0.5689782500267029
197,197,Yes,No,No,0.5379942655563354,0.43533390760421753,0.48240575194358826
198,198,Yes,Yes,Yes,0.6466822028160095,0.5358353853225708,0.5177675485610962
199,199,Yes,No,No,0.7501403093338013,0.31199154257774353,0.38701748847961426
200,200,Yes,No,No,0.5910200476646423,0.36195117235183716,0.39005494117736816
201,201,Yes,No,No,0.6331757307052612,0.4711180627346039,0.46603259444236755
202,202,Yes,No,Yes,0.6541129350662231,0.3820154070854187,0.5372985601425171
203,203,Yes,Yes,Yes,0.7544506192207336,0.5432141423225403,0.5306980013847351
204,204,Yes,No,No,0.7332398891448975,0.4456951916217804,0.458515465259552
205,205,Yes,No,Yes,0.7578957080841064,0.34366273880004883,0.5921987295150757
206,206,Yes,No,No,0.8627318739891052,0.42652565240859985,0.47206440567970276
207,207,Yes,No,Yes,0.8247849345207214,0.40102851390838623,0.5821883082389832
208,208,No,No,Yes,0.4443938136100769,0.4601443111896515,0.5046807527542114
209,209,Yes,No,Yes,0.7370825409889221,0.26810726523399353,0.5614888668060303
210,210,Yes,No,No,0.6612799167633057,0.37387681007385254,0.44858500361442566
211,211,Yes,No,Yes,0.6839814186096191,0.42879512906074524,0.5184798836708069
212,212,Yes,No,No,0.8043144345283508,0.42399153113365173,0.36550173163414
213,213,Yes,No,No,0.6378344893455505,0.3209965229034424,0.44424039125442505
214,214,Yes,No,Yes,0.7434306144714355,0.43375566601753235,0.5702720284461975
215,215,Yes,No,Yes,0.8513575196266174,0.30380895733833313,0.5568485260009766
216,216,Yes,No,Yes,0.7537326812744141,0.4234899878501892,0.6841650009155273
217,217,Yes,No,Yes,0.7146111130714417,0.4854702353477478,0.6134559512138367
218,218,Yes,No,Yes,0.8021034002304077,0.49732333421707153,0.6374772787094116
219,219,Yes,No,Yes,0.8503396511077881,0.4956505596637726,0.6021614670753479
220,220,Yes,No,Yes,0.8016132712364197,0.404428631067276,0.5766270160675049
221,221,Yes,Yes,No,0.8289963603019714,0.5061177015304565,0.43082937598228455
222,222,Yes,No,No,0.6387345790863037,0.33315083384513855,0.4985877275466919
223,223,Yes,No,Yes,0.8532794117927551,0.4210060238838196,0.5224881768226624
224,224,Yes,Yes,No,0.7254347801208496,0.6033338904380798,0.44344833493232727
225,225,Yes,No,Yes,0.7465264201164246,0.30213361978530884,0.5521761178970337
226,226,Yes,No,No,0.7463949918746948,0.41783374547958374,0.4098162353038788
227,227,Yes,No,No,0.7597560286521912,0.40485772490501404,0.45531168580055237
228,228,Yes,No,Yes,0.752326250076294,0.36561670899391174,0.5673123598098755
229,229,Yes,No,Yes,0.6652799248695374,0.4297236502170563,0.5151237845420837
230,230,Yes,No,Yes,0.7004063129425049,0.48475345969200134,0.5482342839241028
231,231,Yes,No,Yes,0.6847202181816101,0.4161093235015869,0.564297616481781
232,232,Yes,No,Yes,0.6378889679908752,0.4855891466140747,0.5696186423301697
233,233,Yes,Yes,Yes,0.7814152240753174,0.6476805210113525,0.5374178886413574
234,234,Yes,Yes,No,0.8128798604011536,0.6251878142356873,0.47924908995628357
235,235,Yes,Yes,Yes,0.7114366292953491,0.6251878142356873,0.5850494503974915
236,236,Yes,No,No,0.5953330397605896,0.31910306215286255,0.42084723711013794
237,237,Yes,No,No,0.6746236085891724,0.4131762683391571,0.5014580488204956
238,238,Yes,No,Yes,0.7908138036727905,0.4570246934890747,0.6490671634674072
239,239,Yes,No,No,0.750252902507782,0.28201010823249817,0.44105470180511475
240,240,Yes,No,No,0.7209835052490234,0.35446837544441223,0.38426512479782104
241,241,Yes,No,No,0.7361988425254822,0.3467254340648651,0.3742332458496094
242,242,Yes,No,No,0.7392351627349854,0.48681333661079407,0.4887969195842743
243,243,Yes,No,No,0.7363957762718201,0.32513585686683655,0.4717034697532654
244,244,Yes,No,Yes,0.7060113549232483,0.39154988527297974,0.5199680924415588
245,245,Yes,Yes,Yes,0.7664357423782349,0.7963484525680542,0.6642069220542908
246,246,Yes,No,Yes,0.7852025628089905,0.3583526611328125,0.5963119864463806
247,247,Yes,No,No,0.6663563251495361,0.3997431695461273,0.4352503716945648
248,248,Yes,No,No,0.7876514792442322,0.25743111968040466,0.36775609850883484
249,249,Yes,No,Yes,0.6924281716346741,0.3794333040714264,0.5719691514968872
250,250,Yes,No,No,0.5953684449195862,0.45741400122642517,0.4822697639465332
251,251,Yes,No,No,0.8544855117797852,0.2028440237045288,0.40624669194221497
252,252,Yes,No,No,0.748497724533081,0.24165062606334686,0.407990962266922
253,253,Yes,No,No,0.688265323638916,0.4198299050331116,0.4526650011539459
254,254,Yes,Yes,Yes,0.7507776021957397,0.5020608305931091,0.6311546564102173
255,255,Yes,Yes,Yes,0.7306479215621948,0.7413141131401062,0.5341638922691345
256,256,Yes,No,Yes,0.8099021911621094,0.4397185146808624,0.5710368752479553
257,257,Yes,No,No,0.6720789670944214,0.39231765270233154,0.446213960647583
258,258,Yes,No,No,0.6859398484230042,0.39231765270233154,0.4958379566669464
259,259,Yes,Yes,No,0.8400752544403076,0.8184741735458374,0.47546008229255676
260,260,Yes,No,Yes,0.8786223530769348,0.33848243951797485,0.6656504273414612
261,261,Yes,No,Yes,0.7433162331581116,0.46540355682373047,0.5290431380271912
262,262,Yes,No,No,0.6033188700675964,0.46174976229667664,0.460609495639801
263,263,Yes,No,No,0.5790717601776123,0.35750335454940796,0.396979421377182
264,264,Yes,No,No,0.680718183517456,0.33393722772598267,0.43051815032958984
265,265,Yes,No,Yes,0.5775589346885681,0.32321229577064514,0.5190396904945374
266,266,Yes,No,No,0.6018456220626831,0.4655226767063141,0.422896146774292
267,267,Yes,No,Yes,0.7671162486076355,0.23774781823158264,0.6252492070198059
268,268,Yes,No,Yes,0.8474084138870239,0.30934303998947144,0.5515297651290894
269,269,Yes,No,Yes,0.8093946576118469,0.25050386786460876,0.5699706077575684
270,270,Yes,No,Yes,0.7730463147163391,0.34558382630348206,0.5858465433120728
271,271,Yes,No,Yes,0.7376798391342163,0.2844472825527191,0.5243760347366333
272,272,Yes,Yes,No,0.7083845734596252,0.5298261642456055,0.40661969780921936
273,273,Yes,No,No,0.5990740656852722,0.4828444719314575,0.4773622453212738
274,274,Yes,No,No,0.7904571294784546,0.28499191999435425,0.34343087673187256
275,275,Yes,No,No,0.5928398370742798,0.42732882499694824,0.42728233337402344
276,276,Yes,No,Yes,0.6625892519950867,0.3656693696975708,0.5283565521240234
277,277,Yes,No,Yes,0.7294912934303284,0.45455244183540344,0.5459555387496948
278,278,Yes,No,No,0.5292865037918091,0.280458003282547,0.4071846306324005
279,279,Yes,No,No,0.6018040180206299,0.30671581625938416,0.4012470841407776
280,280,Yes,No,No,0.561374843120575,0.41171562671661377,0.4566202163696289
281,281,Yes,No,No,0.6813554763793945,0.37375760078430176,0.4903939664363861
282,282,Yes,No,No,0.712222158908844,0.47894078493118286,0.49376821517944336
283,283,Yes,No,No,0.6880945563316345,0.33296525478363037,0.39034825563430786
284,284,Yes,Yes,Yes,0.7702810168266296,0.513512372970581,0.5242460370063782
285,285,Yes,No,No,0.7327252626419067,0.37775087356567383,0.48714521527290344
286,286,Yes,No,No,0.5919137597084045,0.38363155722618103,0.3932913541793823
287,287,Yes,No,No,0.6070914268493652,0.21379850804805756,0.4224582612514496
288,288,Yes,No,No,0.8835766911506653,0.42241254448890686,0.37640896439552307
289,289,Yes,Yes,No,0.7499966621398926,0.5614888072013855,0.47430381178855896
290,290,Yes,No,Yes,0.7597916722297668,0.33146804571151733,0.5745095610618591
291,291,Yes,No,Yes,0.7041394710540771,0.3646361231803894,0.5056253671646118
292,292,Yes,No,No,0.7062824964523315,0.3638640344142914,0.3710092604160309
293,293,Yes,Yes,No,0.7422811388969421,0.5447397828102112,0.4458865821361542
294,294,Yes,No,No,0.6416720151901245,0.3342825174331665,0.43596741557121277
295,295,Yes,No,No,0.6906206607818604,0.3828811049461365,0.33197033405303955
296,296,Yes,Yes,No,0.6496273279190063,0.5150781869888306,0.3606950044631958
297,297,Yes,Yes,Yes,0.8441084027290344,0.5876087546348572,0.5967750549316406
298,298,Yes,No,Yes,0.7785929441452026,0.40093663334846497,0.5385010838508606
299,299,Yes,No,Yes,0.7558338642120361,0.4598003625869751,0.5337294936180115
300,300,Yes,No,Yes,0.6876260042190552,0.45221391320228577,0.5790552496910095
301,301,Yes,Yes,No,0.7848063707351685,0.5523260235786438,0.44685882329940796
302,302,Yes,Yes,Yes,0.75165855884552,0.5268336534500122,0.5226589441299438
303,303,Yes,No,Yes,0.7705337405204773,0.4839767515659332,0.5539914965629578
304,304,Yes,No,Yes,0.7486805319786072,0.4767894446849823,0.5570624470710754
305,305,No,No,No,0.4926290512084961,0.40668681263923645,0.4893118739128113
306,306,Yes,Yes,No,0.7624022364616394,0.5142871141433716,0.406267374753952
307,307,Yes,No,Yes,0.6430492401123047,0.42045360803604126,0.5724242329597473
308,308,Yes,No,No,0.6847441792488098,0.3765147030353546,0.4835883677005768
309,309,Yes,No,Yes,0.7278597354888916,0.31599369645118713,0.5137804746627808
310,310,Yes,No,Yes,0.7431375980377197,0.4824504554271698,0.5370667576789856
311,311,Yes,No,Yes,0.6794527769088745,0.46021774411201477,0.5322585105895996
312,312,Yes,No,Yes,0.7454579472541809,0.39315885305404663,0.5241884589195251
313,313,Yes,Yes,Yes,0.5910141468048096,0.6230249404907227,0.5053309202194214
314,314,Yes,No,No,0.6570048928260803,0.31715068221092224,0.45247310400009155
315,315,Yes,Yes,No,0.6746090054512024,0.5363086462020874,0.49132516980171204
316,316,Yes,No,No,0.5418046712875366,0.46033796668052673,0.3346196115016937
317,317,Yes,No,No,0.8315660357475281,0.46033796668052673,0.37838390469551086
318,318,Yes,No,No,0.6858500242233276,0.3506185710430145,0.401151180267334
319,319,Yes,Yes,Yes,0.7752933502197266,0.5434759259223938,0.5181434750556946
320,320,Yes,No,Yes,0.7821280360221863,0.39035162329673767,0.562335729598999
321,321,Yes,No,Yes,0.7873498797416687,0.39105045795440674,0.6506274938583374
322,322,Yes,No,No,0.7506551742553711,0.32672393321990967,0.4438852369785309
323,323,Yes,No,No,0.5459796786308289,0.18127693235874176,0.47353971004486084
324,324,Yes,No,Yes,0.7606709599494934,0.4884181320667267,0.5346763134002686
325,325,Yes,No,Yes,0.6698087453842163,0.4768996238708496,0.5652030110359192
326,326,Yes,No,Yes,0.9211956858634949,0.40071988105773926,0.7627850770950317
327,327,Yes,No,Yes,0.880869448184967,0.4909250736236572,0.5938519239425659
328,328,Yes,Yes,No,0.8095990419387817,0.7108645439147949,0.4817081689834595
329,329,Yes,No,No,0.7621964812278748,0.28325146436691284,0.4341653287410736
330,330,Yes,No,Yes,0.8321197032928467,0.2786519527435303,0.6685357093811035
331,331,No,No,No,0.4385422170162201,0.27432140707969666,0.4894459545612335
332,332,Yes,Yes,Yes,0.717799723148346,0.5448674559593201,0.5639142394065857
333,333,Yes,No,Yes,0.7400176525115967,0.38021180033683777,0.6882261037826538
334,334,Yes,No,No,0.767047643661499,0.4914715588092804,0.4977739751338959
335,335,Yes,No,Yes,0.5675541162490845,0.2369333952665329,0.5810743570327759
336,336,Yes,No,No,0.7215174436569214,0.2856151759624481,0.4562405049800873
337,337,Yes,No,Yes,0.8321083188056946,0.45951715111732483,0.6072885394096375
338,338,Yes,No,Yes,0.6582010984420776,0.42691197991371155,0.52553391456604
339,339,Yes,No,No,0.6162558197975159,0.3424533009529114,0.4402664303779602
340,340,Yes,No,No,0.6193336844444275,0.42691197991371155,0.3965012729167938
341,341,Yes,No,Yes,0.8143249750137329,0.3962954580783844,0.6392512917518616
342,342,Yes,No,Yes,0.6995134949684143,0.4583527743816376,0.6191689372062683
343,343,Yes,Yes,Yes,0.8362619280815125,0.5973145365715027,0.525909423828125
344,344,Yes,No,No,0.6632049083709717,0.43643710017204285,0.4961186647415161
345,345,Yes,Yes,Yes,0.8171035051345825,0.502020537853241,0.6845887303352356
346,346,Yes,No,No,0.8800790905952454,0.33296430110931396,0.349902868270874
