token_id,token,cosine_similarity
132631,à´İ,0.45628273
2485,Ġexercising,0.4562893
80665,ĠÅĤazienk,0.45720512
39901,ĠPregnancy,0.45722967
73268,Ġtiener,0.45773277
97396,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,0.45779845
17957,ï»¤,0.4579311
38967,Ġfishes,0.45794976
52536,ĠÐŁÐ¾ÑĩÐµÐ¼Ñĥ,0.45807725
136660,ã¨,0.4589955
69097,Increases,0.459122
90561,ĠSurgical,0.4591523
20791,Ġcrashing,0.4592005
65914,Ġ×ĳ×ŀ×¨×Ľ×ĸ,0.45927873
6042,ĠFreel,0.45942068
54318,Ġdecoration,0.4596434
45789,ĠLGBTQ,0.45996833
115998,Ġdecember,0.46010655
34613,Ġtoddler,0.460233
77567,Ġblond,0.4604354
144764,ĠDrops,0.4606282
11552,Ô²,0.46112108
16034,ĠsÃ¼rek,0.46116966
119438,ï»£,0.46130455
24226,ĠLoving,0.46133074
105276,Ġcowork,0.46139652
34169,ĠBÃ¶lge,0.46146488
83633,áĥ,0.462326
27432,Ġkvinner,0.46280706
41219,Ġswims,0.46280825
38959,ĠRendering,0.46292564
139809,ï»ĩ,0.46313202
62706,Ġdances,0.46313617
134299,Ġlesbian,0.4634996
136997,Ġkisses,0.4635356
84797,ïº£,0.46390975
117779,ÕĤ,0.4640134
50984,Ġhugs,0.46411517
32050,ĠSmoking,0.4642014
18664,_Page,0.46435988
68976,Ġbeverage,0.4645248
132776,Ġredhead,0.46521276
31358,Ġbikes,0.4654245
145056,Ġwoods,0.4654516
84492,Ġgamer,0.4654674
96806,ÑĤÑĢÐ°Ð´Ð¸ÑĨÐ¸Ð¾Ð½Ð½,0.46547222
148399,ĠCooking,0.46579567
77337,ÕĬ,0.4658028
137782,ÑĿ,0.46582544
121938,à§į,0.46607074
79192,ĠRailway,0.46610737
60464,ï»Ŀ,0.46614927
123429,ĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉ,0.46633208
62078,áĥŃ,0.466366
122494,ĠØ¯ÙĬØ³ÙħØ¨Ø±,0.4665673
142339,Ġ×Ķ×ŀ×¨×Ľ×ĸ×Ļ,0.466618
50831,ĠDogs,0.4666283
60959,Ġwooded,0.4666475
129943,Ġcoastline,0.46676356
43886,Ġvacations,0.4668845
137541,Ġdecorate,0.4673156
93061,ĠDental,0.4673832
72887,Õı,0.46752545
138901,Ġ×ķ×ľ×Ĳ,0.46806505
111029,Ġmusician,0.468683
102429,ĠÅļwiÄĻt,0.4687951
36332,Ġyelling,0.46883705
62950,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,0.46926913
125888,Ġdownwards,0.46936226
34153,ĠBike,0.46938062
102364,Ą,0.4696269
15939,ĠnajwiÄĻkszy,0.4702535
34895,Ġpasture,0.47032142
68548,Ġ×ľ×Ľ,0.47046286
2291,Ġlaughs,0.47054732
136940,Ô¹,0.47060552
117713,Ġcudd,0.47116858
104531,ĠÙĬÙĪÙĨÙĬÙĪ,0.47119462
94381,×Ĳ×ĸ×ķ×¨,0.47126925
106202,ï¯¿,0.47147995
111141,ĠBaÅŁkanlÄ±ÄŁÄ±,0.47195268
35107,à®ľ,0.47200143
148676,Ġjapanese,0.47231382
67132,Ô¿,0.4725383
126073,ĠBugÃ¼n,0.47261718
4297,Ġpuppy,0.4726925
82510,Ġ×©×Ĳ,0.47299063
12573,ĉĠĉ,0.4730306
15475,ĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉ,0.47344908
141243,Ġhaired,0.4734658
24490,ĠÙĬÙĨØ§ÙĬØ±,0.47388935
132109,ï»´,0.47402844
65016,ĠÙĨÙĪÙģÙħØ¨Ø±,0.4742278
121563,Ġsms,0.4745391
79116,ï»Ľ,0.47472033
63091,ĠAngry,0.47473782
4550,ïºª,0.47501123
103979,Ġkitten,0.47529116
107460,×¤×Ĳ×¨×§,0.4755376
7884,Ġornaments,0.47565177
58280,Ġ×©×Ķ,0.47569567
27646,Ġ×ķ×Ĺ,0.4759327
48437,Ġ×ķ×Ķ×Ļ×Ĳ,0.47599226
70449,ï½ĥ,0.47622672
118956,Ġblooms,0.4762275
110472,ĠRender,0.4762994
2399,ĠÐ¸ÑģÑģÐ»ÐµÐ´Ð¾Ð²Ð°,0.47648337
25228,ãł,0.4766107
9727,ĠRotate,0.47685552
57124,Õĥ,0.4770933
127572,Õĸ,0.47710496
145512,ĠSaÄŁlÄ±k,0.47710803
2552,×§×Ļ×ĳ×ķ×¥,0.47713768
114277,Ġprepares,0.4772577
25776,äĢ,0.47743693
103205,à¸,0.4774756
32749,ĉĉĠĉ,0.47761822
13384,Ġharbour,0.47795442
81911,ĠAquarium,0.47796217
86703,Ġbloss,0.47821188
138350,ĠBicycle,0.47822464
37038,âĻ¥,0.47826597
55109,Ġ×ľ×¢×Ļ×ª×Ļ×Ŀ,0.4785247
142089,Õģ,0.47858027
107009,ãĩ,0.47917986
29754,ĠBlonde,0.47924766
112019,ĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉ,0.47927952
94121,ĠScientist,0.47963935
6488,.JPG,0.4796814
111359,Ġflirting,0.47981048
139745,ïºĥ,0.4799829
121384,ïº©,0.48008704
78245,ĠSmartphone,0.4801151
66186,Ġbicycles,0.48011607
49494,Ġedt,0.4802314
131825,ĠGrandma,0.48031172
150573,Ġtraveller,0.48038116
12451,Ġseaside,0.48055696
77579,ĠBlur,0.48067486
29530,ĠDolphins,0.48104307
94710,ĠAÃ§Ä±k,0.48107055
2333,-phone,0.4810831
114163,Ġreefs,0.4812275
101824,Ġblonde,0.48123005
76112,Ġshimmer,0.48125347
34050,ĠAfro,0.48144725
91490,Ġ×ķ×Ķ×ª,0.48146823
128183,Ġhamburg,0.48152882
79970,ĠcafÃ©,0.48161966
9553,Ġexamines,0.481655
25449,Ç³,0.4816727
119899,ĠKÄ±sa,0.48182476
30452,Ġhamburger,0.4820731
137184,Ġlistens,0.48207313
107953,Ô³,0.48218063
97158,ï½Į,0.4822464
12503,Ġ×ķ×Ĵ,0.4824434
1702,Ġsparkling,0.4825082
64378,Ð¸Ð½ÑĦÐ¾ÑĢÐ¼Ð°ÑĨÐ¸Ð¾Ð½Ð½,0.48261607
88797,ï½Ħ,0.48270264
146599,âĶ,0.4827314
37519,ï»°,0.4828618
102486,Ġgrocery,0.48296356
72991,Ġ×ķ×Ķ×ŀ,0.48313564
64238,æĸ°å¼Ģä¼łå¥ĩ,0.48350325
141510,Ġpsychedelic,0.4836349
13233,ï»·,0.48367772
129370,Ġ×ĳ×©×ł×Ļ×Ŀ,0.48379225
59303,Ġenjoys,0.48385578
123907,Ġìĺ¤íŀĪ,0.48423716
35090,ĠSharks,0.48427185
60822,ï¯¾,0.48435292
150278,Ġ×©×Ķ×Ļ×Ķ,0.48437214
92100,âĶĬ,0.48441243
28934,ĠFeet,0.4844352
5400,ĠCycling,0.48447317
95386,Ġsisters,0.48468623
36228,Ġsailing,0.48470324
23928,âĿ±,0.48472866
81001,Ġkittens,0.4849455
60091,ĠFlowers,0.48498967
112908,Ġ×Ľ×©,0.48502642
59426,ĠPainting,0.48504138
110194,Ġ×ķ×ľ×Ĳ×Ĺ×¨,0.48513705
117706,Ġphotographer,0.48514718
30227,ĠogÅĤ,0.48515487
71279,Ġ×ĳ×Ļ×¨×ķ×©×ľ×Ļ×Ŀ,0.48536882
31348,äı,0.4853982
32503,ï»Ł,0.4855521
147585,ĠBride,0.48560548
13113,ÛĢ,0.48560774
36847,ltÃ¼r,0.48567396
121312,&r,0.4856852
76068,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,0.4857065
111820,Ġ×ķ×Ľ×Ł,0.48577952
80910,Ġ×ĳ×¨×Ĺ,0.48579594
112029,Ġshines,0.4857966
97833,Ġvideog,0.48582107
140152,ï»³,0.48598492
32978,Ġathletic,0.48603624
103176,Ġespresso,0.48612207
72496,Ġshouting,0.48615074
53672,Ġrepairing,0.4861595
44408,Ġdesserts,0.48619673
25016,Ġ×ª×ŀ×ķ×ł×Ķ,0.48625556
103648,ĠÐ¸ÑģÐ¿Ð¾Ð»ÑĮÐ·Ð¾Ð²Ð°,0.48637083
37367,Ġ×ĳ×ª×ľ,0.48666966
95714,ĉĉĉĉĉĉĉĉĉĉĉĉĉ,0.4866821
127844,Ġ×¢×Ļ×¦×ķ×ĳ,0.48689058
83364,ï¯ļ,0.48689544
150332,imately,0.4869071
12353,å¤©ç©ºéĥ¨èĲ½,0.48710018
85754,Ġ×Ľ×©×Ķ,0.48718375
64721,Õį,0.48739028
18240,ï¯¨,0.48754162
35342,Ġï¿½ï¿½ï¿½ï¿½,0.48754865
63685,ĠArchitects,0.48760557
31069,ĠAÄŁustos,0.48767194
91666,ï®Ń,0.48772505
51270,ï»¸,0.4877877
73814,ïº®,0.48782533
37486,ĠGuitar,0.48790014
118556,ĠSwimming,0.48802876
44846,Ġ×ķ×ŀ×Ķ,0.48805565
47295,Ġtháº¯,0.48839456
25227,Ġbarbecue,0.48868233
81008,ïº¶,0.48874736
125652,ïºĤ,0.4888046
132223,ĠYÃ¶netim,0.48888856
44638,ĠÑĨÐµÐ½Ð°,0.48896512
87298,áĥ©,0.48921818
63694,ĠSoldiers,0.4893305
6562,ï»¥,0.48943537
84809,Ġskillet,0.48957443
34172,Ġdaddy,0.4896603
71848,Ġsubway,0.4896875
14591,ï»ª,0.4897451
106196,ĠBirds,0.48975885
686,Ġpeppers,0.4898727
44956,ã¸,0.48996443
102052,ï¼¼,0.49002236
44785,ĠTomato,0.49018908
40586,ĠÐ¢Ð°ÐºÐ¶Ðµ,0.490194
74889,ĠParents,0.49028102
20732,Ġheadphone,0.49041712
83727,ĠtÅĤumacz,0.49055272
82057,Ġaquarium,0.49104363
4912,ĠMÃ¼dÃ¼rl,0.49105576
30692,ĠRape,0.49112785
19660,ĠmÃ¦nd,0.49127725
149251,Ġ×Ķ×Ľ×ķ×ľ×ľ,0.49146616
15961,ï»®,0.49147812
113609,à´¹,0.4914797
83535,à®¸,0.49201787
86358,âİ¯,0.49228424
130188,Ġ×ĳ×¨×Ĺ×ĳ×Ļ,0.49234027
141751,Ġ×Ļ×©×ł×Ŀ,0.49243358
86796,Increase,0.4925015
80808,ï±ª,0.4925221
134345,Óĺ,0.4927215
48214,ĠFlames,0.49295643
97048,Ġreflections,0.49309877
54403,Ġpcs,0.49319524
71188,Ġ×©×©,0.49326345
144406,ĠWatching,0.49327362
1923,ĠÅŀubat,0.49332127
55004,ĠØ£Ø¨Ø±ÙĬÙĦ,0.49347627
78060,ãĬ,0.49353063
24050,Ġ×©×Ķ×Ļ×ķ,0.4936287
30470,Ġgardening,0.49365473
39157,âķ³,0.49374357
147087,Ġmiá»ĩ,0.49375534
37471,Ġ×ĳ×Ĳ×ĸ×ķ×¨,0.4941306
14386,ïºŃ,0.49433595
117692,Ġexamining,0.49434677
31475,ĠBurning,0.49439615
92635,ĠSleeping,0.4944665
25846,Ġrubbish,0.4944985
56187,ĠReflection,0.49455196
80840,ĠRoses,0.49458858
97762,Ġ×ĳ×ŀ×¡×Ĵ×¨×ª,0.49458912
26818,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,0.49459934
44258,ĠDancing,0.49465072
111791,ĠÅĽwiÄĻt,0.49472833
31624,Ġsliced,0.49486324
30006,Ġdives,0.4950087
53325,ï»¡,0.4950173
26151,ĠÐ¿Ð¾ÑģÑĤÐ¾ÑıÐ½Ð½,0.49516934
13346,ïºĸ,0.4951842
55212,Ġ×ĳ×¦,0.49520552
74218,Ġsvens,0.49521285
74598,êª,0.49536356
28653,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,0.49574834
31307,ĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉĉ,0.49575448
120016,February,0.49581718
136779,ĠFlame,0.49592918
59114,Ġwiping,0.4961319
124304,ĠodbyÅĤ,0.49619818
103401,ï½Ĩ,0.4962985
114889,ãĳ,0.49637604
18899,Öħ,0.4964705
110805,Ġ×ĳ×ŀ×©×ļ,0.4965807
22178,Nine,0.4966251
34714,Ġdawn,0.49668232
31465,ĠĉĠ,0.49677277
115259,Ġcryptocurrency,0.49702173
96096,ĠAthletic,0.49711454
20531,Ġ×©×ł,0.49721733
58485,Ġcafeteria,0.497572
62570,ĠTechnician,0.49774933
54604,ï²Ī,0.4978249
47262,ã¤,0.4978354
49650,ĠFireplace,0.4978514
2148,ĠYoga,0.498004
56524,Ġ×ķ×Ķ×ķ×Ĳ,0.49806222
108303,ĠPainter,0.498071
38914,ĠAgriculture,0.49812698
15551,ĠBallet,0.4983132
136069,.Il,0.49852172
43929,ä¢,0.49861413
126231,Ġ×ĳ×ª×Ĺ,0.4986174
67002,ĠÙħØ§ÙĬÙĪ,0.4986497
43546,Ġwindy,0.49877304
102785,Ġ×©×Ķ×ª,0.49886495
28075,ĠâĿ¤,0.49910522
139994,Ġrotating,0.49913284
54402,×ŀ×ĵ×Ļ×ł×ķ×ª,0.49917263
132422,ĠâĿ,0.4993447
42623,ĠFrozen,0.49942836
53391,Õħ,0.4994827
115373,ĠÙĬÙĪÙĦÙĬÙĪ,0.49966878
7664,ĉĉĉĉĉĉĉĉĉĉĉĉ,0.49973384
114828,Seven,0.49989974
61860,ÕĦ,0.49992123
35765,Ôµ,0.49998266
71693,ĠDrinking,0.4999967
103,Ġsiblings,0.5000394
121565,chodzÄħc,0.5002194
73607,ĠDollar,0.50047624
35669,ĠÐ¿ÑĢÐ°Ð·,0.50050604
142552,ĠÐ§ÑĤÐ¾,0.5005642
93399,ĠAgricultural,0.50067264
146188,Ó³,0.5007127
136500,×¦×¤×ķ×Ł,0.5007187
119755,ï±°,0.5007337
4865,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĊ,0.5009731
31373,Ġjpg,0.5011766
63671,Ġdownhill,0.50129396
84019,ĠvatandaÅŁ,0.50175846
12365,Ò¡,0.50182366
118653,ĠEngineer,0.50198936
100652,Ġgoggles,0.50210357
92505,âľĸ,0.50212216
60386,ĠMeditation,0.50217694
51033,ĠmaÃ§Ä±,0.50236964
25925,Ġkvinder,0.5023983
53282,Ġfrying,0.5024216
113224,Ġpedestrians,0.50244105
134094,ĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠĠ,0.5024804
102204,ïºĶ,0.5026628
133451,Ġbilleder,0.5027258
133399,ĠilÃ§e,0.5027312
32151,ĠRotation,0.50278306
126822,Ġ×©×¢×ľ,0.50278485
102066,ĠÐ¸ÑİÐ»Ñı,0.502899
132860,Ġbathing,0.502968
93889,Ġpavement,0.50298506
59291,Ġteenagers,0.50341296
11695,ĠgÃ¼nÃ¼mÃ¼z,0.5034477
7673,Ġ×ķ×Ļ,0.5034684
73620,Ġtechnician,0.50348234
50423,tÃ¶r,0.5035504
89434,ĠriÃª,0.503641
114899,à®Ĩ,0.5037654
115089,Ġâŀ,0.50381386
27360,ïºı,0.5038923
115179,Ġmommy,0.5039424
83584,ÑĤÑĢÐ°Ð´Ð¸ÑĨÐ¸Ð¾Ð½,0.5039805
4201,Ġ×,0.50398993
130271,ĠKostenlose,0.5041553
102705,ï¬ł,0.50438845
133159,ï»«,0.50442785
46316,ï³Į,0.50453097
85630,ĠØ£ØºØ³Ø·Ø³,0.5046405
25602,Ġkvinnor,0.5046497
56647,ą,0.5047798
123811,Ġrooft,0.5048621
3487,ĠBeef,0.50508803
20787,ï®¥,0.5051417
99568,Ġguitarist,0.50519085
8920,Ġgrazing,0.5052549
26869,Ġ×ŀ×©×¨×ĵ,0.5053352
22449,ĠIstanbul,0.5053768
43307,ĠDerneÄŁi,0.5054052
79981,ĠÐ¼Ð°ÑĢÑĤÐ°,0.5054867
134091,ðŁĳī,0.50553757
89230,èĦŁ,0.5055467
141108,ĠAynÄ±,0.50562227
54664,ĠDad,0.50566286
84308,ĠHispanic,0.50574446
132653,Õ,0.5058518
100440,Ġblurred,0.5058931
149154,ĠVirus,0.5059329
74627,ć,0.5059624
65887,Ġwomens,0.50600433
101654,ĠRenewable,0.5061785
13021,.PNG,0.50624156
133757,Ġ×ľ×Ĳ×ķ×¨×ļ,0.50650966
26820,ìĿĬ,0.5065794
38873,Ġburgers,0.5066027
102372,-American,0.5066978
45273,Ġ×¢×ĳ×ķ×ĵ×ķ×ª,0.50677145
11282,ï»ŀ,0.5067768
33503,áĥ¯,0.50678796
116746,ï½ļ,0.5067961
40038,ï½ĺ,0.5069512
61745,ÒĻ,0.5070549
115878,Öĥ,0.5072484
47723,Ġharbor,0.5072963
114211,Ġ×ŀ×ķ×¨×Ľ×ĳ,0.50738096
26086,Ġkissing,0.5073914
150465,ï½ĵ,0.5074018
135571,Ġcooks,0.50744826
28500,ĠðŁĶ,0.507666
106797,ïºİ,0.50780195
9670,ĠmiÄĻdzyn,0.5078055
40612,Ġteenage,0.50803244
89823,ï®ı,0.5080983
19789,ðŁı¾,0.50819886
30625,ĠElectricity,0.50821054
8636,ÑĲ,0.5082711
31036,Õ³,0.5083745
14276,âĸ¶,0.50844306
65450,Ø¿,0.5086284
99094,ĠFishing,0.5086922
133619,ïº²,0.50876886
5084,Ġairplanes,0.50883293
139687,Ġbusinessmen,0.5089054
144323,ĠBangkok,0.50894547
96602,âľĺ,0.50899035
78171,Ġblurry,0.5090296
128641,Ġ×ľ×Ĳ×Ĺ×¨,0.5090567
139703,Ġstares,0.5092337
34126,ĠÄ°ki,0.5092708
48561,ĠÐ¾ÐºÑĤÑıÐ±ÑĢÑı,0.50927716
61234,-covered,0.5093077
133879,Ġ×Ĺ×ĳ×¨×Ļ,0.5094577
131747,Ġtrendy,0.50947136
45520,Ġebay,0.50954366
129819,ÕĢ,0.5096225
77737,ï²ĳ,0.50982827
60154,Ġ×ĳ×ŀ×Ķ×ľ×ļ,0.50983036
45717,ï»¢,0.50983334
107290,Ġgrilled,0.50992626
122295,ï»ĳ,0.50996006
8932,Ġbakery,0.5100335
1916,Ġ×Ľ×Ļ×ķ×Ŀ,0.510115
8607,Ġdancer,0.5101887
76020,Ġ×Ķ×©×Ļ,0.5103438
91143,ðŁĹº,0.5104008
