token_id,token,cosine_similarity
22793,▁tourn,0.99596536
26094,▁ie,0.99596596
3761,▁ez,0.9959684
27711,Right,0.9959748
9939,!--,0.9959753
23725,▁---,0.99597937
13727,"▁""'",0.995981
16342,Institut,0.9959816
19193,▁WCF,0.99598515
3947,▁possessed,0.99598813
1305,▁Frau,0.99599564
22281,}^{\,0.99599576
31380,▁Иван,0.99599725
3796,,0.9960005
27800,▁admitted,0.99600315
16018,Rece,0.9960114
28263,Ă,0.9960133
4158,Recogn,0.9960149
12470,▁Jap,0.99601907
13035,▁eq,0.99602747
10135,▁желез,0.9960307
17752,▁canonical,0.99603426
25069,▁juni,0.99603826
26301,▁Deput,0.9960394
5701,<0x08>,0.99604845
8812,}^\,0.9960499
31999,EE,0.9960568
25337,\;,0.99605954
23610,▁Regarding,0.9960599
20529,▁Köln,0.9960601
2874,▁Сте,0.9960635
21185,▁abit,0.99606556
19458,▁А,0.9960664
21019,▁Bool,0.9960667
4345,▁sb,0.9960693
12062,▁Ier,0.9960734
25153,▁lemma,0.9960748
10038,▁dix,0.996078
1275,theory,0.9960788
17947,▁Unless,0.99608356
29665,▁Nella,0.9960846
22457,)!,0.9960888
10602,"-,",0.9960917
11059,.<,0.99609244
31655,▁Amt,0.99609506
23916,▁wc,0.9960964
11845,”.,0.9960984
29718,▁dd,0.996102
15840,▁acres,0.99610233
14164,▁stayed,0.99610245
6470,▁PMID,0.99610513
9781,▁neighbour,0.99610806
8711,▁^,0.9961181
8983,<0x0B>,0.99612004
1518,}_\,0.99612206
12104,<0x02>,0.99613154
14097,▁proves,0.9961332
11493,▁британ,0.9961381
28665,▁drei,0.996142
16601,▁авиа,0.99614364
3794,▁hr,0.99614775
27406,▁−,0.99615324
24347,▁Го,0.99615943
29114,warning,0.996161
24619,Ä,0.99616367
28482,englisch,0.9961643
24228,▁eclipse,0.99617255
630,▁октября,0.996173
13477,Theorem,0.9961782
29812,iento,0.9961786
7947,ʼ,0.9961802
21767,▁Stanis,0.9961833
25654,▁forty,0.9961894
23985,▁badly,0.9961921
5290,▁canton,0.99619275
24757,Items,0.9961931
6176,▁город,0.99619406
11718,▁футбо,0.996195
20628,▁hundreds,0.99620044
28483,▁Ле,0.9962057
26882,sb,0.99621314
1129,Changes,0.9962214
29113,▁semif,0.9962225
15408,-(,0.9962251
22973,▁///,0.99622977
15213,"?,",0.9962307
31169,▁Madonna,0.9962355
10754,oplus,0.9962386
17883,▁був,0.99624276
30299,)_,0.9962433
23579,football,0.99625134
16483,▁Parti,0.99625146
500,▁habitants,0.99625355
11900,?.,0.99625695
12193,▁_{,0.99625754
3877,ComboBox,0.9962583
19886,▁».,0.99626017
24809,:},0.99626184
15574,▁pyg,0.9962646
4658,▁«,0.9962708
2296,▁organisation,0.9962816
25833,▁ули,0.9962858
10969,▁Leipzig,0.9962865
7618,▁molt,0.99629015
29091,sr,0.99629223
30630,▁Consultado,0.9962938
1549,,0.99630225
27331,‏,0.99630576
28125,▁Бер,0.9963066
29782,pril,0.9963101
15180,▁Å,0.9963114
20034,▁▁▁▁▁▁▁▁▁▁▁▁▁,0.99631155
9771,▁Eliz,0.99632156
15160,▁implicit,0.99632174
18761,\}$,0.99632215
29526,▁Бар,0.9963224
27534,▁Galerie,0.99632484
16953,]],0.9963255
18331,Every,0.99632573
15490,"▁%,",0.99632764
29563,▁cheap,0.99632806
14556,▁Seit,0.9963285
6992,▁governor,0.99633
21276,▁Mayor,0.9963343
5044,▁июля,0.99633807
22386,▁fifty,0.996343
7750,textrm,0.9963435
10515,subsubsection,0.9963526
12742,White,0.996356
28186,▁internally,0.99635684
26796,perp,0.99635977
25362,▁donna,0.9963608
14147,▁Kirche,0.99636126
7123,)}\,0.996367
10189,　,0.9963671
12643,Icon,0.9963683
25016,▁Бело,0.99636865
11342,▁latin,0.9963712
4302,mathbb,0.9963722
20427,}_{,0.9963738
31246,@@,0.9963747
9777,▁сентября,0.9963811
1656,▁CBS,0.996382
24941,▁hombre,0.99638414
11524,▁Maybe,0.9963849
5732,")\,",0.99638635
17950,▁Insel,0.9963949
27845,.@,0.9963966
13792,ipart,0.9963972
23128,Drawer,0.9963993
27095,▁Icon,0.99640226
18765,Report,0.9964063
14078,▁Archivado,0.9964113
28571,▁Бе,0.9964167
26609,▁север,0.99641776
16575,omega,0.99642324
13797,▁Magyar,0.996426
20177,uture,0.99642634
29941,▁ers,0.99642843
16752,▁CHECK,0.9964288
25459,▁particle,0.99643034
17030,▁Lond,0.9964332
24284,▁Fot,0.9964348
30477,▁Italien,0.9964389
31222,▁prisoner,0.9964392
6816,aturday,0.99644184
29159,▁Segunda,0.99644196
2670,▁Januar,0.9964448
23237,▁nr,0.99644506
23208,‡,0.9964458
22460,▁Toul,0.9964459
17468,mis,0.9964498
23924,ﬁ,0.99645054
14979,▁According,0.9964506
19272,▁...),0.99645245
9993,mapsto,0.99645364
14056,▁Bundes,0.9964565
22340,←,0.9964583
17873,▁somet,0.99645853
13789,geq,0.9964611
6460,}\,0.9964622
25115,▁sympath,0.9964628
9084,▁quattro,0.99646604
5206,▁Aleks,0.9964699
28372,▁Литература,0.9964699
30774,▁terrible,0.99647176
18936,▁марта,0.99647254
7337,▁двух,0.99647546
20987,▁Фе,0.99647593
9164,anchor,0.9964773
7389,▁Rodríguez,0.9964826
20718,▁Milano,0.9964841
28020,▁Wikimedia,0.9964843
27366,nown,0.99648565
28319,==,0.9964859
11919,nats,0.99648815
14701,Else,0.9964889
3826,▁ноября,0.9964993
15525,▁Ál,0.9965075
28651,▁vita,0.9965077
19784,▁{@,0.996508
25074,nbsp,0.9965085
12845,▁Gött,0.996509
2307,▁oft,0.9965122
4867,▁Referencias,0.9965123
17961,.=,0.9965124
25657,<0x00>,0.99651265
6538,▁preceding,0.9965128
15744,▁Monday,0.9965135
3586,▁\(,0.9965151
17163,▁Мар,0.9965167
22351,▁femme,0.99652284
29198,▁Appar,0.9965229
10459,▁§,0.9965234
22914,▁jan,0.9965234
16384,.\,0.99652386
5456,Bottom,0.99653333
8906,▁census,0.9965334
27103,////,0.99653405
25211,★,0.99654007
18186,▁nag,0.9965442
17393,▁северо,0.9965459
3490,▁neighbourhood,0.9965464
15950,▁cuatro,0.9965508
1282,estival,0.996552
21751,▁Ду,0.99655235
12641,Yes,0.99655604
4615,./,0.99655765
9321,▁sunt,0.99655974
27065,,0.99656284
30819,ometimes,0.9965631
17142,notin,0.99656737
16836,▁COL,0.99657196
22186,▁женщи,0.9965738
2282,▁Chiesa,0.9965827
14767,▁Ха,0.9965829
16895,▁органі,0.996585
27903,▁minist,0.9965856
31007,▁throne,0.9965894
17077,▁stupid,0.9965906
15270,mn,0.9965912
26022,▁декабря,0.99659294
28985,cnt,0.99659455
24216,¬,0.99659824
18451,▁Archiv,0.9966
29776,▁saint,0.99660033
23507,]$.,0.9966016
5903,▁'',0.9966036
7030,▁joins,0.99660605
14678,him,0.9966069
7518,Illustration,0.9966086
23332,▁twenty,0.9966098
8615,▁AL,0.99661076
10306,▁giv,0.9966147
24139,numerable,0.996615
29693,▁Дру,0.9966155
24635,▁splendid,0.99661744
7136,▁Аль,0.996619
13818,►,0.99662167
22194,'',0.9966241
3455,hline,0.9966272
25530,]=,0.99662864
786,▁seemed,0.9966289
18404,LECT,0.9966308
10314,▁Mär,0.9966314
24219,ська,0.99663365
11080,▁$[,0.99663645
21571,▁осіб,0.9966372
18656,▁Bé,0.9966376
23497,▁Герма,0.99663854
16862,▁Could,0.9966407
3694,▁(:,0.9966427
10406,▁SK,0.9966445
24923,itie,0.9966453
26994,▁gare,0.9966453
16238,▁implicitly,0.99664545
22272,▁као,0.9966473
11996,▁theoret,0.99665236
26696,▁января,0.996653
2258,:[,0.99665415
25197,▁Referências,0.99665564
24186,▁ani,0.9966569
11933,▁Bei,0.9966575
24545,ntil,0.99666107
15460,▁fille,0.9966619
4456,does,0.9966628
17102,▁Westen,0.9966632
3259,}$,0.9966655
17666,Fern,0.99666834
2872,▁Серг,0.99667096
26044,▁avril,0.99667513
19869,▁има,0.99667954
23299,▁juli,0.9966797
31305,▁haar,0.99668
19161,–,0.99668175
7278,▁Вели,0.99668324
20517,▁offic,0.9966847
4693,ublic,0.996685
26380,centering,0.9966876
7525,textit,0.9966887
11726,\\,0.9966899
1424,▁Stadt,0.9966948
9339,Rep,0.99669915
7312,▁Thé,0.9966999
17707,.»,0.99670017
28348,▁Archite,0.9967017
24552,▁нај,0.9967058
30065,▁Š,0.9967061
2944,－,0.99670744
7415,▁Actually,0.9967098
24613,▁vitt,0.9967098
9370,▁CL,0.9967123
30801,"--""",0.9967139
20464,▁июня,0.9967144
15464,▁perturb,0.9967168
27179,▁Евро,0.99671924
14649,▁arose,0.99671936
11047,▁Sitz,0.99672043
13682,"()",0.9967209
26124,▁frances,0.9967238
152,itzerland,0.9967251
1677,▁Usually,0.9967301
29385,▁immedi,0.99673045
25158,▁pix,0.9967356
7056,▁magistr,0.9967358
26054,▁бро,0.99673605
2378,▁юго,0.99673635
13573,▁----,0.99673665
1262,CONT,0.9967368
2541,▁stell,0.9967386
11991,▁acht,0.99674314
27166,;\,0.99674374
31117,▁muz,0.9967445
28441,Any,0.9967447
28932,",\,",0.99674535
30854,₁,0.996748
11205,)-,0.9967508
10689,▁vague,0.9967513
7683,▁footballer,0.9967521
24450,▁mention,0.9967532
8378,▁rey,0.9967608
82,liter,0.9967612
26421,▁Après,0.9967618
27256,▁LIN,0.9967618
30684,utzt,0.9967656
5894,▁était,0.99676573
18177,▁hade,0.996766
24291,▁duch,0.9967661
9612,▁refused,0.99676716
19943,because,0.9967685
18115,▁Externe,0.99676913
15637,\{,0.99676967
18156,Lines,0.99676967
10100,▁Р,0.9967711
24214,▁Pérez,0.9967713
10130,▁Campion,0.99677134
21796,EQ,0.9967725
31083,▁Theorem,0.99677384
24082,▁wx,0.9967761
20375,▁NAT,0.9967762
14304,▁францу,0.9967771
15048,otimes,0.9967771
10784,▁praw,0.99677783
8485,Img,0.9967819
24830,▁gh,0.99678224
26838,▁её,0.99678457
10663,▁specified,0.9967853
31923,▁plt,0.9967867
6422,▁furono,0.9967887
24281,▁),0.99678886
29716,▁Dok,0.9967934
5320,▁werd,0.9967951
13428,jm,0.9967969
16055,▁Крас,0.9967969
27206,",",0.9967993
24554,▁Éd,0.99679935
18877,▁+\,0.9968009
22410,▁smiled,0.99680156
17671,▁Гре,0.99680287
20249,Have,0.9968051
28132,▁disappear,0.9968084
24403,▁alb,0.9968088
3719,blah,0.9968099
26763,"}),",0.9968127
22324,epsilon,0.9968142
26909,Expr,0.99681556
25101,▁fick,0.9968156
4294,emptyset,0.9968158
13683,▁apparently,0.9968174
20789,▁rhs,0.9968178
26723,▁Гри,0.9968184
23193,tout,0.99682325
25417,▁Francia,0.9968289
5636,▁gg,0.9968291
12746,tb,0.99683714
2227,▁bzw,0.99683744
21660,▁Deux,0.9968405
21897,▁Mün,0.9968411
22134,▁calciatore,0.9968411
11044,▁Кар,0.9968426
21761,"\,\",0.9968464
10917,hbox,0.996847
19536,▁numero,0.9968472
29209,▁Barcel,0.99684775
28419,▁murm,0.9968484
26010,‘,0.996849
10454,Ét,0.99685013
15359,▁Marcel,0.99685127
1399,ienen,0.9968515
10615,▁avo,0.9968518
30216,▁manifold,0.9968534
3712,▁september,0.9968561
23752,ouest,0.9968569
616,▁Portug,0.99685824
9972,▁blan,0.9968592
9201,▁december,0.9968599
15476,▁Дми,0.99686074
14123,▁Че,0.9968612
1193,▁nuc,0.9968672
10170,▁pentru,0.9968698
21426,▁Barcelona,0.9968722
30580,endum,0.99687505
23591,▁aix,0.9968784
848,▁Click,0.9968842
11605,▁municip,0.9968847
18661,▁::,0.99688566
7717,▁зда,0.996886
19028,▁novembre,0.9968863
17763,allas,0.9968865
28598,thick,0.9968906
9384,▁Николай,0.9968911
13520,confirm,0.99689174
16944,▁Konst,0.9968924
10428,▁thor,0.9968936
23620,"]$,",0.99689496
21562,▁otto,0.99689555
2698,.-,0.9968987
30579,▁negro,0.99690145
25155,"▁",0.9969019
26326,▁ingen,0.99690217
18786,▁Senator,0.9969022
27188,▁мини,0.99690306
6865,▁\(\,0.9969044
8105,▁circa,0.99690527
5132,‬,0.9969075
28999,▁gioc,0.99690807
24199,▁allen,0.9969084
10393,▁Ш,0.99691033
10155,▁Василь,0.996915
30033,▁disappeared,0.9969156
12612,"»,",0.99691623
9390,▁yesterday,0.9969163
11409,Did,0.99691653
5785,▁Scanner,0.9969169
4244,");",0.9969179
2841,]{,0.9969184
15312,",...,",0.9969194
18067,Just,0.9969194
5674,¦,0.9969207
6589,▁cinq,0.99692076
30130,▁впер,0.99692106
19606,opher,0.99692583
21756,Clear,0.996926
21080,„,0.9969276
23828,▁linux,0.9969296
4210,▁восто,0.9969327
1804,▁(@,0.9969337
22381,:',0.9969338
22581,nm,0.99693656
10587,▁Сан,0.99693733
281,▁Despite,0.99693763
21510,NSString,0.99693966
6688,▁были,0.99694026
20919,▁августа,0.9969461
28057,▁GC,0.99694675
9934,ptember,0.9969469
5859,<0x1A>,0.9969489
16885,▁versus,0.99695206
9681,▁који,0.9969542
30748,▁тро,0.9969543
6761,▁Alfonso,0.9969549
15410,▁despite,0.9969562
27982,▁Геор,0.996958
31595,▁Krit,0.99696046
11610,▁LIM,0.9969618
24304,^+,0.99696314
18058,▁кни,0.99696815
30016,▁François,0.9969693
24991,▁nord,0.9969696
14161,▁пр,0.99696964
18957,}^{(,0.9969708
19066,▁convinced,0.99697113
7887,▁liberal,0.9969723
4144,▁textbox,0.9969728
3869,▁Ми,0.996974
1115,▁yeah,0.99697536
4488,setminus,0.99697566
17330,▁tens,0.9969784
30788,Accessor,0.9969836
25217,▁церков,0.9969854
2195,▁француз,0.9969867
10419,sce,0.9969869
13382,Tables,0.99698704
2000,ccess,0.99698734
13883,})$,0.9969896
29552,▁wur,0.9969903
1081,alion,0.9969909
5082,~~,0.99699247
7634,,0.9969932
24416,▁Бри,0.9969933
7069,▁lut,0.99699354
2600,▁Monsieur,0.996995
5382,▁Михай,0.99699795
30803,▁Stanisław,0.9970002
28785,▁constitution,0.9970007
9086,noindent,0.9970012
16188,▁##,0.9970019
28040,▁Гра,0.9970033
23398,<0xC6>,0.99700344
30215,}}_{,0.9970042
23086,▁Queensland,0.9970046
1590,ських,0.99700594
17355,htt,0.9970089
30172,▁pp,0.9970095
5011,\}$.,0.99701107
16772,<0xDB>,0.99701154
21527,▁р,0.9970118
28633,▁dioc,0.99701375
3897,citet,0.9970144
27440,displaystyle,0.99701476
15795,lease,0.9970155
22497,}|,0.9970155
5780,▁Governor,0.9970181
23632,▁jun,0.99701816
13826,▁Biografia,0.9970203
12269,▁CHAR,0.99702036
5593,good,0.99702156
8500,Eng,0.99702233
14513,▁†,0.9970226
23769,▁апреля,0.99702346
22098,▁bg,0.997024
3281,<0x1F>,0.99702424
5543,allery,0.9970262
13422,▁dll,0.99702984
6792,})$.,0.9970307
17655,▁Hessen,0.997033
23567,▁Sein,0.997033
17384,▁»,0.99703383
7803,includegraphics,0.99703497
3903,bib,0.9970352
10573,▁пів,0.9970392
31736,msdn,0.99704075
9857,▁htt,0.997041
27172,quot,0.99704105
20421,:--,0.9970423
3817,:(,0.99704325
11634,▁committee,0.9970443
3354,▁rue,0.99704576
29085,",]",0.9970461
15156,SG,0.9970465
14653,▁Ссылки,0.99704695
18427,▁Jó,0.9970485
21933,▁Kreis,0.9970492
5081,▁Ту,0.99704945
1727,Circ,0.99705
16859,▁txt,0.99705017
13251,Bbb,0.99705046
27736,wrapper,0.9970533
13956,▁told,0.99705386
18339,▁его,0.9970547
5185,NEW,0.99705625
7842,▁Тре,0.99705714
13617,▁неко,0.99705935
3331,About,0.9970606
23318,HERE,0.99706155
24816,▁Deutschen,0.9970616
15899,▁Мак,0.997062
17597,▁Пи,0.99706286
19954,⁠,0.99706393
11786,FIG,0.9970657
7854,▁Geme,0.9970659
15699,▁міста,0.9970684
9569,▁Stati,0.99706936
21219,Produ,0.99706936
22298,}\\,0.9970694
11870,▁Vier,0.9970703
19751,▁Nied,0.9970706
26897,▁indep,0.9970722
1430,ustral,0.99707454
17085,▁Lü,0.9970747
80,▁amazon,0.9970758
16301,▁<?,0.99707615
15759,▁dt,0.9970782
22664,▁Ст,0.99707925
15590,▁vier,0.9970813
27747,structure,0.9970829
23294,▁розташ,0.99708414
23947,LOCK,0.9970845
20524,▁rus,0.99708784
8238,£,0.9970883
16229,▁heter,0.9970889
4835,▁Ба,0.99708945
17133,³,0.9970924
5769,▁Senior,0.99709374
30907,▁також,0.9970938
20347,▁strange,0.9970945
24989,▁генерал,0.99709475
27727,▁wounded,0.99709487
18703,１,0.9970952
30241,▁и,0.9970956
8923,▁град,0.9970957
16051,▁Representatives,0.9970965
7161,▁Ek,0.9970975
29919,_.,0.9970976
13810,RECT,0.9970998
18610,▁Хар,0.99710035
14956,-->,0.9971004
16758,▁tib,0.9971009
1932,leased,0.9971016
10453,▁Amerika,0.9971024
24233,▁nj,0.99710244
1354,▁Coppa,0.9971066
26938,▁announced,0.9971068
10455,mathop,0.99710774
1505,_{(,0.9971081
29838,▁janvier,0.9971081
6836,▁lst,0.99710834
18866,￼,0.99710834
17103,Fixed,0.9971088
2432,▁ferro,0.99710965
2438,▁ње,0.99711144
28810,▁wer,0.9971115
15348,▁și,0.99711204
8398,Annotation,0.9971145
11017,▁Reino,0.9971146
3056,▁Гу,0.99711525
1654,”,0.99711657
25963,<0xD5>,0.9971167
26097,▁Пав,0.99711716
19663,▁Свя,0.9971177
1799,choose,0.99711907
23035,clo,0.9971198
27356,▁trois,0.9971203
30505,▁Shakespe,0.99712104
18950,]$,0.99712193
15945,"}",0.99712294
31166,Attr,0.997124
25686,ʻ,0.99712425
25614,̈,0.9971248
19587,<0x10>,0.99712497
31551,$_,0.9971254
15204,▁roughly,0.99712557
21815,▁René,0.9971281
2585,▁Partido,0.99712825
22455,▁menor,0.9971286
26181,лла,0.9971286
12680,▁две,0.99712867
3865,ranch,0.9971288
1839,questa,0.99712896
4317,▁Blan,0.99713093
5482,partition,0.997136
17088,What,0.99713826
729, ,0.9971386
31753,&\,0.99714017
28064,англ,0.99714243
22512,▁Bischof,0.99714255
12575,\},0.9971429
30676,▁ids,0.9971433
4751,<0x04>,0.9971442
7526,▁Сер,0.9971444
22833,вший,0.9971448
21542,▁Retrieved,0.9971457
12503,▁hid,0.99714637
5885,stackoverflow,0.9971466
4385,QUEST,0.9971494
10431,▁Алек,0.9971498
